"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual Operation Modes: Root Complex and End Point","Interfaces","The controller supports dual operation modes, functioning as either a Root Complex (RC) or an End Point (EP). Mode selection is via bootstrap pins PCIESSMODE[1:0] with software override in DEVSTAT. In RC mode it originates configuration accesses to downstream devices; in EP mode it responds as a PCIe endpoint. A single function is supported in EP mode. Design enables flexible system roles without silicon changes.","Section 1.3 Features; Section 1.4.1 PCI Express Core Module; Section 2.11 Operations","Explicit","Power domain enabled; PCIESSMODE[1:0] strapped; LTSSM_EN sequencing","YES","Choose the mode early in boot; if software overrides bootstrap, ensure downstream topology and BARs are re-initialized before enabling link."
"KeyStone PCIe Module","Link Interface: x1/x2 at 2.5/5.0 GT/s","Interfaces","A single bidirectional link supports up to two lanes with dynamic-width conversion. Link operates at 2.5 GT/s (Gen1) or 5.0 GT/s (Gen2). Automatic lane reversal and polarity inversion on receive are supported. Ultra-low TX/RX latency is targeted by the core. The design cannot split a x2 link into two x1 ports.","Section 1.3 Features; LINK_CAP[MAX_LINK_WIDTH, MAX_LINK_SPEED]; SERDES_CFGx[RX_INVPAIR, TX_INVPAIR]","Explicit","SerDes PLL locked; PL_GEN2.DIR_SPD/LN_EN; PL_LINK_CTRL.LNK_MODE; Proper refclk","YES","For Gen2 bring-up, set PL_GEN2.DIR_SPD after Gen1 link-up; verify negotiated width via LINK_STAT_CTRL[NEGOTIATED_LINK_WD]."
"KeyStone PCIe Module","CPU-Side Interfaces: 128-bit VBUSM Master and Slave","Interfaces","The PCIe subsystem exposes one 128-bit VBUSM master port and one 128-bit VBUSM slave port to the SoC interconnect. The master port services inbound (PCIe-initiated) transactions to internal memory. The slave port is used for PCIe MMR accesses and outbound data transfers. Both ports are active in RC and EP modes.","Section 1.4.3 VBUSM (Configuration and DMA Access Interface)","Explicit","Interconnect availability; Bus clock valid; OB/IB translation configured","YES","Ensure bus QoS and arbitration meet ~85% link throughput per lane as noted in DMA guidance."
"KeyStone PCIe Module","SerDes PLL Configuration and Status","Configuration","SerDes includes an internal PLL that multiplies the differential reference clock to required line rates. Configuration uses PCIE_SERDES_CFGPLL to set MPY, loop bandwidth, and enable (ENPLL). Lock status is read via PCIE_SERDES_STS[LOCK] with per-lane test/status bits. Reference clock jitter and common clock usage impact link training performance.","Section 2.3 SerDes Configuration; Registers PCIE_SERDES_CFGPLL (0x02620358), PCIE_SERDES_STS (0x0262015C)","Explicit","Stable refclk; Proper MPY based on refclk; Allow 1µs regulator settle; LOCK=1 before transactions","YES","Match MPY per Table 2-4; when using SSC, set common clock semantics via LINK_STAT_CTRL[COMMON_CLK_CFG] and train with increased TS count if needed."
"KeyStone PCIe Module","Clocking and Common Clock/SSC Support","Power/Clock","The PCIESS uses a differential PHY reference clock and an internal VBUSM clock from the SoC PLL. Common clock architecture is supported and recommended especially when SSC is present. If no common clock is used, software must clear COMMON_CLK_CFG and expect longer training sequences. PCIe operation depends on SerDes PLL lock before any register access.","Section 2.2 Clock Control; LINK_STAT_CTRL[COMMON_CLK_CFG]","Explicit","Refclk meeting PCIe CEM; COMMON_CLK_CFG set appropriately; SerDes LOCK=1","YES","When using backplanes with SSC, enable common clock at both ends and ensure ACK/NFTS timing fields suit the clocking profile."
"KeyStone PCIe Module","Address Spaces: Local (AS0) and Data (AS1)","Configuration","Two internal address spaces are defined. Address Space 0 (16 KB) maps application registers, local config, remote config, and (RC only) a 4 KB I/O window. Address Space 1 is used for data transfers and may map to multiple remote devices in RC mode. Accesses to these windows must be 32-bit and non-cacheable; no bursts on AS0.","Section 2.8 PCIe Address Spaces; Figure 2-5; Section 2.8.1.1 Caution","Explicit","BAR0 mapping for AS0; IOBASE set for RC I/O; Non-cacheable region attributes","YES","Guard remote config and IO windows; block accesses when link is down to avoid hanging transactions."
"KeyStone PCIe Module","Outbound Address Translation (32 Regions)","Configuration","Outbound translation maps internal bus addresses to PCIe memory addresses using 32 equally sized regions. Region size is set by OB_SIZE (1,2,4,8 MB) and per-region mapping by OB_OFFSET_INDEXn/OB_OFFSETn_HI. Only memory (not config/IO) TLPs use outbound translation. Transactions must not cross a translation boundary.","Section 2.7.1; Registers OB_SIZE, OB_OFFSET_INDEXn, OB_OFFSETn_HI; Example 2-1","Explicit","CMD_STATUS[OB_XLT_EN]=1; Regions enabled (OB_OFFSET_INDEXn[ENABLE]); Proper sizing","YES","Design regions to avoid boundary crossing for bursts; mask higher address bits appropriately per OB_SIZE index extraction."
"KeyStone PCIe Module","Inbound Address Translation (4 Regions)","Configuration","Inbound translation remaps accepted PCIe addresses to internal memory using up to 4 regions. Each region associates to a BAR via IB_BARn and defines start address and offset using IB_STARTn_LO/HI and IB_OFFSETn. BAR0 is reserved for application registers and cannot be remapped. Special handling allows BAR1's value as start when IB_START is zero.","Section 2.7.2; Registers IB_BARn, IB_STARTn_LO/HI, IB_OFFSETn; Sections 2.7.2.2 and 2.7.2.3","Explicit","CMD_STATUS[IB_XLT_EN]=1; BARs configured; IB regions programmed; EP/RC addressing width consistent","YES","Keep start addresses ordered if mapping non-contiguous ranges with one region; ensure TLPs do not cross 4 KB boundaries as per PCIe rules."
"KeyStone PCIe Module","BAR Masking and DBI_CS2 Overlay","Configuration","BAR Mask registers allow software to predefine BAR sizes/types by overlaying BARs before enumeration. Writes require enabling CMD_STATUS[DBI_CS2], and must be cleared after configuration. BAR0 mask is limited (bits [31:20]) because BAR0 maps application registers in both RC and EP.","Section 2.7.3.1 BAR Mask Registers; CMD_STATUS[DBI_CS2]; Type0/1 BARx_MASK","Explicit","Enable DBI_CS2; Write BARx_MASK then program BAR; Clear DBI_CS2 and verify by readback tests","YES","Do not modify BAR masks from the serial link side; use internal bus and test patterns to confirm masking worked as expected."
"KeyStone PCIe Module","External DMA Support via EDMA (No Built-in DMA)","DMA/Buffering","The PCIESS has no internal DMA engine but supports high-throughput transfers using an external EDMA. In RC mode, EDMA can move data to/from remote devices; in EP mode, EDMA can move between internal memory and mapped PCIe windows. Approximate sustainable bandwidth is ~85% of effective line rate per lane in each direction.","Section 2.9 DMA Support; Examples 2-4 and 2-5","Explicit","EDMA configured; Outbound/inbound translations set; Bus master enabled; BARs mapped","YES","Chunk transfers to the configured Max Payload; align to 128 B and avoid misaligned bursts to prevent splitting and performance loss."
"KeyStone PCIe Module","TLP Attributes: Relaxed Ordering and No Snoop","Configuration","The controller can tag outgoing TLPs with Relaxed Ordering and/or No Snoop attributes. TLPCFG provides global enable for these attributes. Additionally, DEV_STAT_CTRL contains per-function controls for error reporting and ordering behavior. Disabling relaxed ordering in RC may be necessary to preserve software expectations on ordering.","Registers TLPCFG[RELAXED, NO_SNOOP]; DEV_STAT_CTRL[RELAXED, NO_SNOOP]","Explicit","Driver policy; Platform coherency and interconnect settings","YES","Use relaxed ordering only when end-to-end consumers tolerate reordering; disable for MSI/MEM writes that signal completion dependencies."
"KeyStone PCIe Module","Endianness and Byte Swap Modes","Configuration","While the PCIe core is little-endian at pins, the subsystem supports system big-endian with programmable swap granularity. ENDIAN[1:0] selects swap on 1-, 2-, 4-, or 8-byte for outbound and inbound paths. Big-endian byte swap behavior is detailed for inbound/outbound, ensuring FBE/LBE reflect true transfer size.","Section 2.10.2 Support for Endian Modes; Tables 2-8 and 2-9; Register ENDIAN","Explicit","Device boot endianness; ENDIAN register set consistently; Software buffer alignment","YES","Verify swap mode against peripheral data structures; for MMR (32-bit) accesses use 32-bit boundary swaps regardless of data bus width."
"KeyStone PCIe Module","Legacy Interrupts (INTA–INTD) Handling","Interrupts","In RC mode, the controller receives legacy INTA–INTD messages and exposes status/enable per line. In EP mode, legacy assertion/deassertion can be generated using EP_IRQ_SET/CLR if MSI is disabled. Legacy reception requires software to probe downstream status and handle deassert race with EOI.","Section 2.14.1 and 2.14.5.1; Registers LEGACY_[A..D]_*, EP_IRQ_SET/CLR, IRQ_EOI","Explicit","INTx enabled in config space; LEGACY_* enables set; Proper EOI writes","YES","Read downstream INTx statuses before EOI to avoid retrigger due to late deassert; prefer MSI where possible."
