"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452 DSP","PSC/LPSC enable for GPIO module","Power","The GPIO module is clock-gated after reset and remains inactive until explicitly enabled by the Power and Sleep Controller. Software must execute the PSC transition for the GPIO LPSC and wait for completion before any GPIO register access. Accessing registers while gated yields no external effect and can mislead bring-up diagnostics. Perform this early in initialization so subsequent configuration is deterministic. Verify enablement by reading a known register to confirm the clock is active.","GPIO clock gating; PSC/LPSC enable requirement","Explicit","PSC domain ON; GPIO LPSC transitioned to ENABLE","NO","Gate all GPIO operations on a verified-enabled state and log failures for debug."
"TMS320C6452 DSP","Pin multiplexing selection for GPIO pins","Configuration","Many package pins are multiplexed and do not default to GPIO function. Configure the device pinmux to select GPIO on only the pins required by the board design. Apply pinmux before direction or output programming to avoid unintended peripheral driving. Re-read or validate the configuration to ensure routing is as intended. Keep mappings documented to prevent conflicts across subsystems.","Pinmux control for GPIO function select","Explicit","Pinmux configured for targeted pins; board constraints applied","NO","Stage pinmux ahead of DIR/OUT programming and centralize ownership."
"TMS320C6452 DSP","Per-bit direction control via DIR01","Interfaces","Each GPIO bit is configured as input (1) or output (0) via DIR01. Set outputs only after power and pinmux are valid to avoid glitches at the pad. When switching roles, drive to a benign level before changing DIR to minimize transients. Maintain a software shadow of DIR01 for atomic and auditable updates. Read back after writes to confirm the intended direction per bit.","DIR01 direction register","Explicit","GPIO clock enabled; pinmux set for targeted pins","NO","Batch direction updates with masks and verify via read-back in debug builds."
"TMS320C6452 DSP","Atomic output set/clear operations","Performance","Use SET_DATA01 and CLR_DATA01 to modify outputs atomically without read-modify-write hazards. Prefer these over full-port OUT_DATA01 writes for partial bit changes under concurrency. Atomic paths improve determinism and reduce ISR preemption side effects. Maintain masks for groups of outputs to simplify sequences. Confirm the resulting level with a non-destructive read when timing allows.","SET_DATA01 and CLR_DATA01 atomic paths","Explicit","DIR01 configured for outputs; GPIO clock enabled","NO","Adopt atomic-only update APIs and restrict full-port writes to single-owner contexts."
"TMS320C6452 DSP","Output data register semantics","Interfaces","OUT_DATA01 sets the driven level for pins configured as outputs and reads back the register value. Inputs are unaffected by OUT_DATA01 writes and retain high-impedance behavior. In some board conditions the actual pad level may differ; use IN_DATA01 to sample true pin state if needed. Initialize outputs to a safe default using atomic SET/CLR or OUT_DATA01 as appropriate. Ensure pinmux and PSC are valid before changing outputs.","OUT_DATA01 output register; IN_DATA01 readback behavior","Explicit","PSC enabled; DIR01 outputs selected","NO","Rely on IN_DATA01 for external-level verification when signal integrity is a concern."
"TMS320C6452 DSP","Read inputs via IN_DATA01","Interfaces","IN_DATA01 returns synchronized snapshots of GPIO pin levels. Apply bit masks to read only the pins of interest and avoid misinterpretation. Sampling is synchronous to the GPIO clock, introducing a bounded latency to observed changes. For timing-critical capture, consider interrupts or DMA-triggered schemes. Validate input polarity against board wiring before deployment.","IN_DATA01 input data register","Explicit","PSC enabled; pins configured as inputs via DIR01","NO","Document expected active level and any qualification/debounce strategy per signal."
"TMS320C6452 DSP","Rising-edge detection enable","Interrupts","Enable per-pin rising-edge detection using SET_RIS_TRIG01 and disable with CLR_RIS_TRIG01. Clear any latched status prior to enabling to avoid spurious first interrupts. Route the event through the interrupt infrastructure before unmasking. Validate that ISR latency and budget can service expected bursts. Keep enables limited to active signals to reduce IRQ load.","SET_RIS_TRIG01 / CLR_RIS_TRIG01 edge enable","Explicit","Interrupt routing prepared; INTSTAT01 cleared","NO","Always clear stale status before enabling and verify ISR clears both module and CPU flags."
"TMS320C6452 DSP","Falling-edge detection enable","Interrupts","Enable per-pin falling-edge detection using SET_FAL_TRIG01 and disable with CLR_FAL_TRIG01. Align chosen edge polarity with external circuitry to capture intended transitions. Clear pre-existing status to prevent false triggers at activation. Ensure interrupt routing and CPU enables are configured before unmasking. Validate behavior across operating conditions to confirm robustness.","SET_FAL_TRIG01 / CLR_FAL_TRIG01 edge enable","Explicit","Interrupt routing prepared; INTSTAT01 cleared","NO","Match edge polarity to board signaling and test with single and burst transitions."
"TMS320C6452 DSP","Latched edge status (write-one-to-clear)","Interrupts","Per-pin edge events are latched in INTSTAT01 until cleared by writing 1 to the serviced bits. Read the status to identify which pins asserted and clear them promptly to avoid re-entry. Establish an ordered read/clear discipline to prevent races under bursty activity. Coordinate with CPU flag handling when applicable. Instrument servicing to detect overruns during bring-up.","INTSTAT01 status (W1C semantics)","Explicit","Interrupt path enabled; CPU IFR handling in place","NO","Use strict masks for W1C writes and validate end-to-end in ISR tests."
"TMS320C6452 DSP","Per-bank interrupt enable via BINTEN","Configuration","Bank interrupt propagation is gated by BINTEN. Combine bank enables with per-pin edge masks to control which signals request service. Ensure CPU-side enables and vector routing are ready to accept requests. When multiple pins assert, software must iterate through all bits in INTSTAT01. Keep enables aligned with the active configuration to prevent stray interrupts.","BINTEN bank interrupt enable register","Explicit","Edge enables configured; CPU vector enables set","NO","Audit BINTEN and edge masks together during runtime reconfiguration."
"TMS320C6452 DSP","Banked interrupt aggregation","Interrupts","GPIO pins aggregate to bank interrupt lines that signal the CPU. On entry, read INTSTAT01 to resolve the exact source pins within the bank. Multiple pins may assert simultaneously and must be handled without loss. Clear all serviced bits before exit to avoid missing coalesced events. Choose vector priorities based on expected rates and latency constraints.","Bank interrupt lines; INTSTAT01 source resolution","Explicit","BINTEN enabled; edge triggers configured; CPU vector mapped","NO","Design ISRs to drain all active sources per entry and budget worst-case service time."
"TMS320C6452 DSP","Direct GPIO interrupt lines to CPU (single-signal)","Interrupts","Some devices support routing individual GPIO pins directly to specific CPU interrupt lines. This reduces identification overhead and can improve latency when vector budget permits. When used, the ISR must clear both GPIO INTSTAT01 and the CPU interrupt flag for the routed line. Validate mapping at boot and guard enablement behind device checks. Prefer this for latency-critical signals where supported.","Per-pin direct route option (device mapping tables)","Explicit","Interrupt line mapped; CPU IER/IFR configured; INTSTAT01 handling in ISR","YES","Confirm hardware support and document vector usage to avoid conflicts."
"TMS320C6452 DSP","EDMA event generation from GPIO edges","DMA/Buffering","GPIO edges can be routed to EDMA as synchronization events via the device event mapping. This offloads high-rate or low-latency signaling from the CPU. Configure EDMA channels and buffers to match event pacing and depth. Coordinate GPIO status clearing with EDMA completion to prevent missed triggers. Validate throughput and error handling under sustained loads.","EDMA/event mapping driven from GPIO edges","Explicit","EDMA present; event crossbar mapping configured","NO","Size buffers for burst worst case and add completion/error callbacks."
"TMS320C6452 DSP","Input synchronization flip-flops","Debug","Asynchronous external signals pass through synchronizers in the GPIO input path. This introduces a small, bounded latency between pin transitions and IN_DATA01 observations. During debug halts, apparent timing can shift due to pipeline effects. Account for this when timestamping input changes in software. Avoid sub-cycle timing assumptions without external measurement.","GPIO input synchronizer stage","Explicit","GPIO clock stable; external signal integrity ensured","NO","Include synchronizer latency in timing budgets and document expectations."
"TMS320C6452 DSP","Canonical GPIO initialization sequence","Configuration","A robust sequence is: enable PSC, configure pinmux, program DIR01, set initial outputs atomically, clear INTSTAT01, configure edge triggers, and enable bank/CPU routes. This ordering minimizes glitches and spurious events. Make the routine idempotent so it can be re-run after subsystem resets. Read back key registers after each phase to confirm state. Log failures with enough context to aid bring-up.","Initialization ordering and GPIO registers","Explicit","PSC enabled; pinmux set; DIR programmed; INTSTAT01 cleared","NO","Encapsulate init in a single API with clear pre/post conditions."
"TMS320C6452 DSP","Concurrent updates and RMW hazard avoidance","Performance","Concurrent access to GPIO can cause read-modify-write hazards if using OUT_DATA01 for partial updates. Prefer atomic SET/CLR paths and guard unavoidable full-port writes with short critical sections. Coordinate ownership between tasks and ISRs using masks. Queue and coalesce updates when feasible to reduce contention. Continuously measure timing to ensure deadlines are met.","SET/CLR atomic vs OUT_DATA01 RMW behavior","Explicit","Atomic SET/CLR available; ISR/task access coordinated","NO","Adopt atomic-only APIs and restrict direct OUT_DATA01 usage."
"TMS320C6452 DSP","Default power-disabled behavior","Power","At reset the GPIO clock is disabled and registers may not reflect external behavior until enabled. Do not assume any default pin drive state at pads. Bring the module to a known enabled state before interacting with external circuitry. Verify enable via readback of a stable register. Keep this behavior documented for early boot code.","Reset state clock-gated; GPIO enable prerequisite","Explicit","PSC enable completed; module state verified","NO","Add safeguards in early boot to prevent unintended pad activity."
"TMS320C6452 DSP","Emulation/halt considerations","Debug","Asynchronous GPIO events may occur while the CPU is halted under debug. Upon resume, software should check and clear INTSTAT01 to reconcile pending events. Take care around W1C sequences when single-stepping to avoid unintended clears. Instrument debug builds to trace ISR entries relative to halt/resume. Coordinate with emulator settings to minimize timing perturbations.","Debug halt effects; INTSTAT01 hygiene","Inferred","Debug session active; ISR/status handling aware of halts","NO","Add post-resume hygiene to clear stale status and resync state."
"TMS320C6452 DSP","No built-in debounce/qualification","Error handling","The GPIO module does not provide hardware debounce or input qualification. Mechanical or noisy signals require external filtering or software debounce. Choose sampling cadence and filter constants based on worst-case bounce. Tight polling can alias glitches, so use interrupts or hardware filters where possible. Document the strategy per input for consistency.","No debounce feature in GPIO block","Inferred","External filtering or software debounce in place","NO","Provide a reusable debounce utility validated with representative stimuli."
"TMS320C6452 DSP","GPIO peripheral clock relationship","Performance","The GPIO input clock is derived from the CPU clock domain, establishing the timing granularity for sampling and edge detection. Software should align polling intervals and ISR expectations to this clock relationship. If the system clock changes, confirm the GPIO domain follows as expected. Avoid assuming pin state visibility faster than the peripheral clock allows. Validate timing with empirical measurements where critical.","GPIO clock derived from CPU domain","Inferred","Device CPU clock configured and stable","NO","Base timeouts and sampling on the documented peripheral clock ratio."
"TMS320C6452 DSP","Peripheral identification via PID","Debug","The PID register provides a read-only identifier usable to verify module presence and clocking. Read PID early to guard subsequent initialization if an unexpected value is observed. Log the PID during bring-up for traceability. Use mismatches to detect pinmux or clock configuration issues rapidly. Keep the check lightweight to avoid boot-time impact.","PID register at offset 0x00","Explicit","PSC enabled; base address correct","NO","Include PID read in startup diagnostics and abort on invalid values."
"TMS320C6452 DSP","Base address and register offsets","Configuration","GPIO registers are memory-mapped at a device-specific base with defined offsets. Compute addresses as base plus documented offsets for each function. Use volatile 32-bit accesses and preserve reserved bits. Misaddressing can cause silent failures or touch unintended peripherals. Abstract base and offsets behind typed accessors to reduce error risk.","GPIO register offsets: PID/BINTEN/DIR01/...","Explicit","SoC memory map known; MMIO accessors available","NO","Centralize register definitions and avoid scattered literals."
"TMS320C6452 DSP","Security/privilege controls for GPIO","Security","The GPIO block exposes no module-local security controls in its register set. Access restriction is a system-level responsibility via MPU/MMU or secure boot policy. Limit GPIO MMIO access to trusted code paths and validate configuration at runtime. Avoid exposing raw GPIO register writes to unprivileged contexts. Document platform-specific protections around GPIO usage.","No security fields in GPIO registers","Inferred","System privilege model enforced (MPU/MMU/secure world)","NO","Apply least-privilege to MMIO and audit writes in critical modules."}
