"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TI KeyStone PCIe","Dual operation modes: Root Complex and End Point","Interfaces","The controller operates as either a Root Complex or an End Point with a software selectable mode. Bootstrap pins select the default; software can overwrite via configuration. In EP mode it supports legacy or native endpoint behavior. In RC mode it manages downstream configuration and memory mapping. Operation is compliant to PCIe Base Specification 2.0.","Section 1.3 Features; Section 1.4.1 PCIe Core Module; PCIE_CAP[DPORT_TYPE]","Explicit","Proper mode strap or DEVSTAT write; LTSSM enable; stable reference clock","YES","Select mode early in init; verify LTSSM state reaches L0 before issuing transactions."
"TI KeyStone PCIe","Link width and speed: x1/x2; 2.5/5.0 GT/s; lane reversal and polarity inversion","Interfaces","A single bidirectional link supports x1 or x2 lanes with dynamic width conversion. Gen1 2.5 GT/s and Gen2 5.0 GT/s are supported with automatic lane reversal and RX polarity inversion. Speed changes are directed through PL_GEN2 and Link Control 2. The PHY provides configurable de-emphasis and swing for Gen2. Hardware sets negotiated width and speed in status registers.","Section 1.3 Features; LINK_CAP[MAX_LINK_WIDTH; MAX_LINK_SPEED]; LINK_STAT_CTRL[NEGOTIATED_LINK_WD; LINK_SPEED]; PL_GEN2[DIR_SPD; DEEMPH; CFG_TX_SWING]","Explicit","SerDes configured and PLL locked; common clock settings as needed","YES","Program Gen1 first; then use DIR_SPD to retrain to Gen2; validate negotiated width and error margins."
"TI KeyStone PCIe","Endian conversion for inbound and outbound transactions","Configuration","The subsystem supports big and little endian modes even though the core is little endian on pins. Programmable byte swap modes apply to inbound and outbound TLPs. ENDIAN register selects 1/2/4/8 byte swizzle to meet system memory layout. Byte enables are swapped consistently with data. Use little endian mode to avoid conversion overhead when possible.","Section 2.10.2; Table 2-8; Table 2-9; ENDIAN[ENDIAN_MODE]","Explicit","System endianness selection at boot; ENDIAN register set","YES","Confirm software buffers and DMA descriptors match selected swizzle; test both read and write paths."
"TI KeyStone PCIe","Outbound address translation: 32 regions of 1–8 MB","Configuration","Outbound address translation maps internal bus addresses to PCIe memory addresses. Thirty two equal sized regions are configured with OB_SIZE and per-region OB_OFFSET registers. Translations support 32-bit and 64-bit targets using OB_OFFSETn_HI. Transactions that cross a region boundary have unspecified behavior and must be bounded. Software initializes regions before enabling transactions.","Section 2.7.1; OB_SIZE; OB_OFFSET_INDEXn; OB_OFFSETn_HI; Example 2-1","Explicit","Set CMD_STATUS[OB_XLT_EN]; program all active regions; ensure SerDes operational","YES","Choose region size to cover all windows without boundary crossings; document mapping for DMA engines."
"TI KeyStone PCIe","Inbound address translation: 4 regions and BAR matching","Configuration","Inbound translation remaps accepted PCIe addresses into internal memory ranges. Four regions each associate with a BAR and define start and offset; BAR0 always maps to application registers. BAR1 value can be used directly as a start address for one window when programmed to zero in START. Regions enable mapping of multiple non-contiguous ranges by ordered starts.","Section 2.7.2; IB_BARn; IB_STARTn_LO/HI; IB_OFFSETn; BAR0 exception; Example 2-2; Table 2-6","Explicit","Set CMD_STATUS[IB_XLT_EN]; configure BARs; coordinate with RC enumeration","YES","Do not remap BAR0; validate 32-bit vs 64-bit addressing pairs; ensure ordered START addresses for range stitching."
"TI KeyStone PCIe","BAR Mask overlay and programmable BAR sizing","Configuration","BAR Mask registers overlay the BARs to define requested window sizes and types prior to enumeration. DBI_CS2 in CMD_STATUS enables temporary writes to BAR masks. Mask registers are write-only; verification is by writing patterns to BARs and observing masked bits. BAR0 mask is limited to bits [31:20] as BAR0 is dedicated to application registers.","Section 2.7.3.1; CMD_STATUS[DBI_CS2]; BARx_MASK entries","Explicit","DBI_CS2 gating; correct Type 0 or Type 1 header context","YES","Enable DBI_CS2 only during pre-enumeration setup; always read-back to confirm effect; never modify via serial side."
"TI KeyStone PCIe","DMA through VBUSM master/slave with EDMA examples","DMA / buffering","The PCIe block exposes a 128-bit VBUSM slave for outbound DMA and a 128-bit master for inbound requests. No internal DMA is provided; external EDMA or CPU initiates bursts over the slave port. Bandwidth planning targets about 85% of 2.0 or 4.0 Gbps per lane after 8b/10b coding. Reference examples show EDMA setup for memory read and write with 128 byte payloads. Address translation regions map device addresses for DMA windows.","Section 1.4.3; Section 2.9; Examples 2-4 and 2-5","Explicit","Configured outbound/inbound translation; LTSSM in L0; EDMA driver present","YES","Align transfers to 128 bytes; throttle to payload sizes; validate completion handling under backpressure."
"TI KeyStone PCIe","Interrupt generation in EP: Legacy and MSI","Interrupts","As an End Point the controller can generate either legacy INTx messages or MSI writes to the RC. Legacy asserts via EP_IRQ_SET and deasserts via EP_IRQ_CLR; only one pending interrupt is allowed. MSI uses RC-provisioned address and data; writing a vector value to MSI_IRQ triggers the corresponding MSI event. MSI and legacy are mutually exclusive per PCIe rules.","Section 2.14.2; EP_IRQ_SET/CLR/STATUS; MSI_CAP; MSI_LOW32; MSI_UP32; MSI_DATA; MSI_IRQ","Explicit","RC must program MSI capability and target; BAR0 must be reachable; link up","YES","Prefer MSI for scalability; clear status and write EOI after service; avoid re-trigger before deassert or status clear."
"TI KeyStone PCIe","Interrupt reception in RC: Legacy and MSI with event mapping","Interrupts","In RC mode the controller receives INTx and MSI from multiple EPs and maps them to 14 interrupt events. Status, enable, and EOI registers control delivery and completion. MSI events are grouped in banks of four per CPU interrupt event. Software must account for relaxed ordering and ensure data writes complete before handling MSI.","Section 2.14.1; 2.14.5; Tables 2-10; IRQ_EOI; MSIn_IRQ_STATUS/ENABLE; LEGACY_X*","Explicit","RC configuration space initialized; IRQ routing to CPU set; optional RELAXED control","YES","Disable relaxed ordering if ordering hazards exist; probe EP status to disambiguate shared vectors."
"TI KeyStone PCIe","Device and link power management: D-states and ASPM L0s/L1","Power","The device supports PCI power states D0 to D3hot and D3cold; link ASPM states L0s and L1 are supported. Hardware and software control transitions; L0s and L1 entry can be enabled and latencies are programmable. Relationship between device and link states is defined to ensure safe combinations. L2 is not supported; L3 is power off by default for system control.","Sections 2.15; Figures 2-6 to 2-8; Table 2-11; LINK_CAP[AS_LINK_PM; L0s/L1]; ACK_FREQ[L1/L0s entry]","Explicit","RC policy; ASPM enable in capability; clock architecture choice","YES","Coordinate device D-states with link ASPM; program entry latencies conservatively; verify wake paths in system."
