"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452","C64x+ VLIW core and instruction set","Core","Fixed-point C64x+ DSP with eight-issue VLIW enabling high instruction-level parallelism. Supports saturation arithmetic, bit manipulation, and SIMD-style operations on 16-bit lanes. Harvard architecture with prefetch paths sustains throughput. L1 caches and configurable L2 reduce external memory stalls. Deterministic timing requires careful scheduling and cache planning.","CPU/ISA reference; Device overview","Explicit","None; optional cache/L2 configuration during early init","NO","Follow TI calling conventions; consider pipeline and memory latency; warm hot paths before tight ISRs."
"TMS320C6452","L1P instruction cache","Memory/Cache","~32 KB instruction cache reduces fetch latency on hot paths. Transparent to software but benefits from function layout and loop locality. Works with L2 configured as SRAM or cache to expand hot code space. Proper alignment minimizes conflict misses. Lock critical routines in L2 for determinism.","Caches and on-chip memory (L1P)","Explicit","Optional cache setup in startup code","NO","Keep tight loops contiguous; profile and pin critical code in L2 SRAM if needed."
"TMS320C6452","L1D data cache","Memory/Cache","~32 KB data cache accelerates frequent data accesses. Data layout should favor spatial/temporal locality. DMA activity must be coordinated to avoid coherency hazards. L2 complements L1D for larger hot working sets. Cache maintenance may be required around DMA buffers.","Caches and on-chip memory (L1D)","Explicit","Cache maintenance or non-cacheable regions when using DMA","NO","Align/pad to cache lines; use writeback/invalidate around DMA buffers; mark MMIO non-cacheable."
"TMS320C6452","L2 unified SRAM/cache","Memory/Cache","Configurable as SRAM, cache, or mixed for determinism versus capacity. L2 SRAM can lock critical code/data against eviction. As cache, it extends the hot working set at lower latency than external memory. Partition should be decided early and remain stable. Complement with correct memory attributes.","L2 memory subsystem; Memory map","Explicit","Early boot L2 partition and memory attribute setup","NO","Reserve L2 for ISRs/stacks/descriptors when deterministic latency is needed."
"TMS320C6452","IDMA (internal DMA)","DMA","CPU-triggered on-chip transfers between L2 and L1 for low-latency staging. Simpler than EDMA and suited for short deterministic moves. Limited to internal spaces. Complements EDMA for prefetch and cache warm-up. Coordinate with cache to maintain coherency.","CPU subsystem: IDMA","Explicit","None; coordinate with cache settings","NO","Use for small bounded moves; prefer EDMA for large or peripheral-driven transfers."
"TMS320C6452","DDR2/mDDR memory controller","Memory Controller","JEDEC-compliant DDR2 controller for external SDRAM. Requires programming timing registers and executing the JEDEC power-up and mode sequence. Refresh, drive, and calibration must match board memory. Perform pattern tests to verify margins before enabling caches and DMA.","DDR2 controller: SDCR, SDTIMx, SDRCR; Init sequence","Explicit","PSC enable; stable PLL/clock; board-specific DDR parameters","YES","Derive timings from memory datasheet; verify with patterns; enable high-throughput only after validation."
"TMS320C6452","EDMA3 DMA engine","DMA","High-throughput, low-overhead data movement among memory and peripherals. PaRAM sets support link/chain scatter-gather. Channels map to queues/TCs; completion and errors via IPR/ICR and CCERR. QDMA enables CPU-triggered copies with minimal latency.","EDMA3: DCHMAP, DMAQNUM, IPR/ICR, CCERR","Explicit","PSC enable for EDMA CC/TC; INTC mapping; event routing","YES","Align descriptors; clear IPR via ICR; size bursts to cache lines to reduce thrash."
"TMS320C6452","Gigabit Ethernet MAC (EMAC) with MDIO","Networking/Ethernet","10/100/1000 Ethernet MAC with DMA rings for packet I/O. ALE/VLAN filtering supports L2 switching/policy. MDIO manages PHY discovery and link configuration. Extensive statistics aid bring-up and diagnostics. Descriptor rings must be cache coherent.","EMAC/MDIO: MDIO_CONTROL/USERACCESS; ALE/CPDMA sections","Explicit","PSC enable; PINMUX; MDIO clock; external PHY; DMA rings; INTC","YES","Initialize MDIO and confirm link before enabling traffic; configure ALE/VLANs; ensure coherent descriptor memory."
"TMS320C6452","PCI interface","Interconnect/Host","Conventional PCI host/slave for connecting to a PCI host system. Configure config header, BARs, and command/status to expose DSP windows. Coordinate reset and negotiation at bring-up. Use EDMA for bulk transfers. Ensure address translation and endianness alignment.","PCI: config header, BARs, command/status","Explicit","PSC enable; host reset; BAR/window mapping; EDMA for bulk","YES","Validate BAR mappings with host; confirm byte ordering; throttle DMA to avoid bus saturation."
"TMS320C6452","UHPI (Host Port Interface)","Host Interface","Parallel host interface to access the DSP memory map directly. HPIC controls width/reset/handshake. Supports polled or interrupt-driven flow. Simplifies host-assisted boot and diagnostics. Arbitration must avoid contention with core and DMA.","UHPI: HPIC, HPIA, HPID","Explicit","PSC enable; host timing/handshake; INTC if used","YES","Program width and reset before enable; validate handshakes; partition shared regions to prevent races."
