"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452 DSP","GPIO peripheral (GP[31:0])","GPIO","The device exposes up to 32 general‑purpose I/O signals that can be used as inputs or outputs. Each pin can be independently configured and read back through dedicated registers. The GPIO module integrates direction control, data latches, edge detection, and interrupt generation. Banked summary and individual interrupt paths are supported for flexible event handling. All register addresses are defined by the device‑specific data manual.","SPRUF95 §2 Peripheral Architecture; Fig. 1; SPRS371 (base addresses)","Explicit","PSC/LPSC enable; Pin multiplexing configured","YES","Use atomic set/clear paths for outputs to avoid read‑modify‑write hazards; confirm pinmux before enabling outputs."
"TMS320C6452 DSP","GPIO direction control (DIR01)","Configuration","A direction register controls whether each GPIO is an input or output. Software writes to the direction bits to place selected pins in output mode and leaves others as inputs. The current configuration can be read back to verify direction. Direction must be set before driving outputs to avoid contention. The register covers banks 0 and 1 for GP[31:0].","SPRUF95 Table 2 (DIR01 offset 0x10); §3 Register Descriptions","Explicit","PSC/LPSC enable; Pin multiplexing configured","YES","Initialize DIR01 only after clocks are enabled; retain inputs at reset until mux and pull states are verified."
"TMS320C6452 DSP","Per‑bank interrupt enable (BINTEN)","Interrupts","A per‑bank enable register gates whether GPIO bank summary interrupts are forwarded. Enabling the corresponding bank bit allows aggregated events to signal the CPU or router. It works with per‑pin edge enables and status to provide coarse filtering. Software should only enable banks after clearing stale status. The register is part of the interrupt control path for GPIO.","SPRUF95 Table 2 (BINTEN offset 0x08); §2.10","Explicit","Edge detection configured; Status cleared","YES","Enable bank interrupts late in initialization to prevent spurious entries; pair with ISR that drains all pending bits."
"TMS320C6452 DSP","Input and output data access (INDATA/OUTDATA)","Configuration","The module provides readable input data and output latch registers. Inputs reflect the synchronized state of external pins and can be polled by software. The output latch reflects the last driven value for outputs. Reading these registers assists in debugging and in closed‑loop control. Accesses must follow clock and reset sequencing.","SPRUF95 Fig. 1; §2 Peripheral Architecture","Explicit","PSC/LPSC enable","YES","Use input reads to clear metastability concerns through the internal synchronizers; avoid sampling before clocks stabilize."
"TMS320C6452 DSP","Atomic output set/clear (SET_DATA/CLR_DATA)","Configuration","Dedicated write‑one‑to‑set and write‑one‑to‑clear registers provide atomic changes to output bits. They avoid race conditions associated with read‑modify‑write on a shared OUTDATA register. These paths ensure glitch‑free updates when multiple bits must change concurrently. They are essential when GPIOs also generate interrupts or are observed by external logic. Software should prefer these registers for all output transitions.","SPRUF95 Fig. 1; §2 Peripheral Architecture","Explicit","PSC/LPSC enable","YES","Batch updates using SET_DATA then CLR_DATA to form precise edges; do not RMW OUTDATA in interrupt contexts."
"TMS320C6452 DSP","Per‑pin edge detection (rising/falling)","Interrupts","Each GPIO can be configured to detect rising and/or falling edges. Separate enable registers control rising and falling paths, and corresponding clear registers manage edge latches. Edge detection feeds into per‑bit status and bank summary logic. Correct configuration enables precise event capture without polling. Software must clear latched edges after servicing.","SPRUF95 §2.10; Fig. 1 (SET_RIS_TRIG/CLR_RIS_TRIG, SET_FAL_TRIG/CLR_FAL_TRIG)","Explicit","BINTEN (if using bank summary); ISR installed","YES","Select a single edge when possible to reduce interrupt rate; clear latches promptly to avoid lost events."
"TMS320C6452 DSP","Per‑bit interrupt status (INSTAT)","Interrupts","A latched status register records which GPIOs have detected configured edges. Reading the register identifies active sources for service. Software is responsible for clearing the status to deassert requests. This mechanism allows level‑independent servicing of multiple pins. It integrates with both individual and banked interrupt paths.","SPRUF95 §2.10; Fig. 1 (INSTAT)","Explicit","Edge enable configured; ISR installed","YES","Always read and clear INSTAT within the ISR before re‑enabling interrupts to prevent retriggering."
"TMS320C6452 DSP","Bank interrupt status (INTSTAT01)","Interrupts","A bank‑level status register summarizes pending GPIO events for banks 0 and 1. It allows quick identification of which bank and bit caused the interrupt. Software uses this register to dispatch to per‑pin handlers. Clearing underlying per‑bit status will clear the bank summary. It is a key part of scalable GPIO servicing.","SPRUF95 §2.10.4 (INTSTAT01)","Explicit","BINTEN enabled; INSTAT managed","YES","Use INTSTAT01 first in ISR to get a compact bitmap, then service and clear per‑bit latches."
"TMS320C6452 DSP","Individual GPIO interrupts to CPU (IFR path)","Interrupts","GPIO can signal individual interrupts that appear in the CPU’s Interrupt Flag Register. This path allows low‑latency service for critical pins without bank aggregation. CPU‑level enable and vector setup are required to receive these events. Proper clearing of GPIO status is needed to deassert the IFR bit. The mapping between GPIO events and CPU lines is device‑specific.","SPRUF95 §2.10.4; SPRU732 Interrupts (IER/IFR)","Explicit","CPU IER/ISTP configured; GPIO status clear","YES","Confirm event routing in the data manual before enabling IER; keep ISRs minimal to reduce latency."
"TMS320C6452 DSP","GPIO as EDMA sync source","DMA/Buffering","GPIO interrupts can be used to synchronize EDMA transfers. This enables hardware‑triggered movement of data without CPU polling. The configuration binds a GPIO event line to an EDMA channel. Correct setup yields deterministic latency and throughput. Event mapping details are device‑specific and defined externally.","SPRUF95 §2.11 (EDMA synchronization)","Explicit","EDMA channel/event mapping; CPU/Router config","YES","Guard against bursty GPIO activity by selecting appropriate EDMA triggering mode and transfer sizes."
