"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual-mode operation: Root Complex (RC) and End Point (EP)","Interfaces","The PCIe core supports both RC and EP roles selectable at boot or via software. It allows a legacy EP or native PCIe EP mode under software control. Bootstrap pins PCIESSMODE[1:0] select the default role and software may override via DEVSTAT. Role-specific initialization sequences are specified for RC and EP bring-up. This enables the same IP to integrate in host or device roles across designs.","Section 1.3 Features; Section 1.4.1; Sections 2.11.1/2.11.2","Explicit","Bootstraps PCIESSMODE[1:0] (DEVSTAT); CMD_STATUS[LTSSM_EN]; configuration space setup","YES","Choose the role early and follow the corresponding init sequence; do not mix RC/EP semantics in a single boot cycle." 
"KeyStone PCIe Module","Link width and speed: x1/x2 at 2.5 or 5.0 GT/s with dynamic width and lane reversal","Performance","The link supports up to two lanes with Gen1 (2.5 GT/s) and Gen2 (5.0 GT/s) rates. Dynamic width conversion, automatic lane reversal, and RX polarity inversion are supported. Speed change to Gen2 is directed by software after Gen1 link up. Link capabilities and negotiated speed/width are exposed in capability registers. Physical de-emphasis and swing are configurable for Gen2 operation.","Section 1.3 Features; LINK_CAP/LINK_STAT_CTRL; PL_GEN2; SERDES_CFGx","Explicit","PL_GEN2[DIR_SPD, DEEMPH, CFG_TX_SWING, LN_EN]; PL_LINK_CTRL[LNK_MODE]; SERDES_CFGx; LINK_CAP","YES","Validate signal integrity and compliance at target speed; prefer common clock when using SSC for faster training." 
"KeyStone PCIe Module","VBUSM master/slave interfaces for inbound/outbound access","Interfaces","One 128-bit master and one 128-bit slave VBUSM ports connect PCIe to the SoC interconnect. The master services inbound PCIe requests into internal memory/peripherals. The slave accepts SoC-initiated outbound accesses to PCIe space. Both ports can be used in either RC or EP modes. Bandwidth of the interconnect must match link speed for sustained performance.","Section 1.4.3; Section 2.9","Explicit","SoC interconnect and EDMA; ACT_STATUS[IB_NOT_EMPTY/OB_NOT_EMPTY]","YES","Size interconnect QoS to ~85% of 2.0/4.0 Gbps per lane to avoid backpressure; monitor activity status before power or reset." 
"KeyStone PCIe Module","Outbound address translation (32 regions, 1–8 MB granularity)","Configuration","Outbound translator maps internal addresses to PCIe memory space. Thirty-two equal-sized windows (1/2/4/8 MB) are supported and selected via OB_SIZE. Each region has low/high offset registers and an enable bit. 32-bit and 64-bit PCIe addresses are supported. Transactions crossing a region boundary are not automatically split by the translator.","Section 2.7.1; Registers: OB_SIZE, OB_OFFSET_INDEXn, OB_OFFSETn_HI","Explicit","CMD_STATUS[OB_XLT_EN]; OB_OFFSET_INDEXn[OB_ENABLEn]; OB_OFFSETn_HI; OB_SIZE","YES","Align large transfers within a single region; program all regions before enabling LTSSM to avoid spurious UR on early traffic." 
"KeyStone PCIe Module","Inbound address translation (4 regions with BAR association)","Configuration","Inbound translator remaps accepted PCIe addresses into internal address space. Four regions are available and are tied to BAR matches (BAR1–BAR5 for data, BAR0 reserved for app regs). Each region has start low/high and offset registers. 32-bit and 64-bit addressing are supported. A BAR1-relative mode can be used by programming a zero start for its region.","Section 2.7.2; Registers: IB_BARn, IB_STARTn_LO/HI, IB_OFFSETn","Explicit","CMD_STATUS[IB_XLT_EN]; BAR configuration; IB_BARn/START/OFFSET registers","YES","Keep region starts in ascending order to map multiple non-contiguous ranges; remember BAR0 is always mapped to application registers." 
"KeyStone PCIe Module","BAR Mask registers and DBI-CS2 gating","Configuration","BAR size/type can be preconfigured by software using BARx_MASK overlays. Writes are allowed only while DBI_CS2 is set, and reads return BAR values. This lets an EP request specific aperture sizes before enumeration. BAR0 masking is limited because BAR0 is dedicated to application/register access. Writes from the serial link side must not program mask registers.","Section 2.7.3.1; CMD_STATUS[DBI_CS2]; BARx_MASK tables","Explicit","CMD_STATUS[DBI_CS2]; BARx/BARx_MASK registers","YES","Always clear DBI_CS2 after programming and verify by readback; never update mask registers over the PCIe link to avoid undefined behavior." 
"KeyStone PCIe Module","Address Space 0 windows: app regs, local/remote config, remote IO (RC)","Configuration","A 16 KB Address Space 0 exposes four 4 KB windows. It includes application registers, local PCIe configuration space, remote configuration access, and a remote IO window (RC only). BAR0 always maps to the application registers for both RC and EP. These windows are non-burst and must be treated as non-cacheable.","Section 2.8.1; Figure 2-5; Table 2-7; 3.1 Application Registers","Explicit","BAR0 mapping; IOBASE register for remote IO; CFG_SETUP for remote config","YES","Guard remote config/IO accesses behind link-up checks; issue only 32-bit non-burst cycles to these regions." 
"KeyStone PCIe Module","Endian mode and byte-swizzle control for inbound/outbound","Configuration","The subsystem supports native little endian at the pins and system-configurable big endian operation. A programmable swizzle defines byte, halfword, word, or doubleword swapping. Inbound and outbound paths apply separate swap rules consistent with the documented tables. ENDIAN register selects the mode when in big-endian systems. Byte enables must reflect the swizzle to preserve payload semantics.","Section 2.10.2; Tables 2-8 and 2-9; ENDIAN register (3.1.13)","Explicit","ENDIAN[ENDIAN_MODE]; TLPCFG[NO_SNOOP, RELAXED] for attributes as needed","YES","Validate DMA descriptors against swizzle setting; keep register accesses 32-bit to avoid unintended reordering in big-endian mode." 
"KeyStone PCIe Module","DMA enablement via EDMA and VBUSM with examples","DMA / buffering","No internal DMA engine is provided in PCIESS. Outbound bursts are driven by SoC DMA to the slave port; inbound requests produce master transactions into system memory. Example EDMA setups for 128-byte TLP payloads are provided. Expected sustainable bandwidth is ~85% of 2.0/4.0 Gbps per lane. Address translation windows can be used to target remote apertures.","Section 2.9; Examples 2-4 and 2-5","Explicit","SoC EDMA; OB/IB translation setup; STATUS_COMMAND[BUS_MS] on EP for outbound","YES","Throttle aCnt/bCnt to negotiated Max Payload; ensure bus master enable is set before issuing outbound reads/writes from EP." 
"KeyStone PCIe Module","Interrupt framework: 14 events, MSI and legacy INTx","Interrupts","The module exposes fourteen interrupt events to the SoC interrupt controller. It supports legacy INTx generation (EP) and reception (RC) and MSI generation and reception in both roles. MSI vectors are grouped 4-per-event and are controlled via MSIn IRQ enable/status sets. An EOI register finalizes interrupt servicing. Power/reset and error sources are reported separately.","Section 2.14; Table 2-10; 3.1.15 IRQ_EOI; 3.1.24–3.1.79","Explicit","MSIn_IRQ_ENABLE_SET/CLR, MSIn_IRQ_STATUS, LEGACY_* regs; IRQ_EOI","YES","Clear MSI status then write IRQ_EOI with the correct event number; choose either MSI or legacy per function as per PCIe rules." 
