"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452 DSP","GPIO banks GP[31:0] with two banks","Interfaces","This device exposes up to 32 general‑purpose I/O signals organized as two banks for scalable access. Each pin is independently controllable, enabling mixed input and output usage across banks without interference. Banked mapping provides compact bitmaps to configure and sample multiple pins efficiently in constant time. The feature supports generic digital control, board glue logic, and simple handshakes without external logic. Software observes a one‑bit‑per‑pin convention across banked registers for predictable programming.","SPRUF95 Section 1; Table 2 (GPIO Registers)","Explicit","SPRS371 pin multiplexing selection; GPIO register base address from SPRS371","NO","Adopt a bank/bit macro scheme to compute masks and indexes consistently across banks."
"TMS320C6452 DSP","GPIO clock enable via PSC (CPU/6 functional clock)","Power/Clock","The GPIO peripheral is clock‑gated by the Power and Sleep Controller and is disabled after reset. Software must enable the module through the PSC before accessing registers to prevent bus faults and undefined behavior. Once enabled, the internal GPIO clock derives from CPU/6, bounding sampling and edge‑logic timing. Gating can later be used to save power when the GPIO is idle or quiesced. Correct sequencing ensures deterministic initialization and low‑power transitions.","SPRUF95 Sections 1 and 2.1; Section 2.12 (Power Management)","Explicit","PSC/LPSC access; SoC clock tree readiness","NO","Provide enable/disable routines that wrap PSC operations and guard all register access with enable state checks."
"TMS320C6452 DSP","Per‑pin direction control with synchronized inputs","Configuration","Each GPIO pin’s role is configured via the DIR01 register, allowing input or output selection on a per‑pin basis. Input paths include synchronization flip‑flops to reduce metastability when sampling asynchronous external signals. This separation of input sampling and output drive provides predictable and robust behavior during polling or ISR handling. The approach eases board bring‑up where external timing is uncertain or varies over temperature and voltage. Direction can be changed dynamically when safe system states are ensured.","SPRUF95 Figure 1; Table 2 entry for DIR01; narrative on synchronizers","Explicit","Pin multiplexing must select GPIO function; Module clock enabled","NO","Include APIs to set/get direction and document the added sampling latency due to synchronizers for tight timing budgets."
"TMS320C6452 DSP","Atomic output set/clear operations","Performance","Dedicated SET_DATA01 and CLR_DATA01 registers provide atomic bit updates without read‑modify‑write hazards. Atomic operations shorten critical sections and reduce jitter, especially inside interrupt service routines that toggle pins. Bulk multi‑bit updates remain available via OUTDATA01 when atomicity is not required. This design improves determinism when multiple contexts manipulate different pins concurrently. It also avoids glitches caused by transient readback races on shared registers.","SPRUF95 Figure 1; Table 2 (SET_DATA01/CLR_DATA01/OUTDATA01)","Explicit","Module clock enabled; Output direction configured","NO","Use SET/CLR for single‑bit updates in ISRs to avoid RMW races and prefer OUTDATA01 for wider pattern writes."
"TMS320C6452 DSP","Separate readback of pin states and output data","Debug","INDATA01 returns the sampled external pin state while OUTDATA01 reflects the value last written to outputs. This separation helps detect board faults, contention, or mis‑muxing by comparing commanded versus observed levels. It enables diagnostics without disturbing the driven level and supports safe polling strategies. Engineers can validate connectivity during manufacturing or bring‑up using simple loops. Clear distinction reduces ambiguity in failure analysis and logging.","SPRUF95 Figure 1; Table 2 (INDATA01 and OUTDATA01)","Explicit","Module clock enabled","NO","Provide a debug helper that compares INDATA versus expected OUTDATA to flag shorts, opens, or mux errors."
"TMS320C6452 DSP","Programmable rising/falling edge detection per pin","Interrupts","Hardware enables independent rising and/or falling edge detection for each GPIO pin. Software programs enables via SET_RIS_TRIG01/CLR_RIS_TRIG01 and SET_FAL_TRIG01/CLR_FAL_TRIG01 to match external signaling. Edge detection feeds both interrupt and EDMA event logic for low‑latency reactions. This per‑pin granularity supports mixed‑polarity systems without external glue logic. Correct clearing after service is necessary to allow subsequent retriggers.","SPRUF95 Registers chapter; Figure 1 (edge logic)","Explicit","BINTEN for bank enable; INTSTAT01 for source decode; Module clock enabled","NO","Wrap configuration in validated APIs and clear stale status before enabling to avoid false first interrupts."
"TMS320C6452 DSP","Per‑bank GPIO interrupt generation and status","Interrupts","GPIO aggregates per‑pin edge events into bank‑level interrupt outputs to the DSP CPU. The BINTEN register enables the bank outputs, while INTSTAT01 provides a bitmap of the asserting pins across banks 0 and 1. Some GPIOs may be routed directly to CPU interrupt lines per device routing options. Software must unmask CPU‑side interrupts and clear GPIO status to restore liveness after service. Banked aggregation reduces vector pressure while keeping per‑pin visibility for diagnostics.","SPRUF95 Section 3.2 (BINTEN); Section 2.10.5 (interrupt routing); SPRU732 (CPU INTC/IFR)","Explicit","CPU interrupt controller configuration; BINTEN; INTSTAT01","NO","Supply an ISR template that reads INTSTAT01, services sources, and clears edge and status bits in a defined order."
"TMS320C6452 DSP","EDMA event generation from GPIO edges","DMA/Buffering","The GPIO edge‑detection logic can generate EDMA events for offloaded transfers or timestamping. Mapping is done per SoC event routing rules so that edges autonomously trigger DMA activity. This reduces CPU ISR overhead while improving responsiveness and throughput for capture scenarios. Proper clearing of GPIO event sources is required to allow new events. The approach suits pulse capture, logging, or streaming triggers without tight CPU loops.","SPRUF95 Section 2.11 (EDMA event support)","Explicit","EDMA controller and event mapping; Configured edge triggers; Correct clear semantics","NO","Offer a DMA‑backed capture mode that ensures event clear ordering so EDMA can retrigger reliably."
"TMS320C6452 DSP","Software‑managed interrupt/status clearing","Error handling","After servicing an interrupt, software must clear the pending condition in GPIO to re‑arm detection. Clearing uses CLR_* trigger registers and any write‑1‑to‑clear bits as defined per register. Failure to clear can hold bank interrupts asserted and block subsequent events. Drivers must order clearing after removing the root cause to avoid reassertion. Robust clear logic preserves interrupt liveness and prevents missed transitions.","SPRUF95 narrative notes; Registers chapter (INTSTAT01 and CLR_* semantics)","Explicit","CLR_RIS_TRIG01/CLR_FAL_TRIG01; INTSTAT01; CPU IFR if directly routed","NO","Implement a safe‑clear helper that masks, clears, and unmask with barriers to avoid spurious retriggers."
"TMS320C6452 DSP","Pin multiplexing for GPIO function selection","Configuration","Pads are multiplexed across alternate functions, and software must select GPIO operation before use. The device data manual specifies which pads support GPIO and the selection encodings. Incorrect muxing prevents GPIO registers from controlling the external pins and can cause contention. Pinmux should be configured early in initialization to guarantee correct behavior. Electrical characteristics and default pulls must be considered for safe states at reset.","SPRUF95 Section 2.3; SPRS371 device data manual (pin mux)","Explicit","Pin multiplexing control registers; Board‑level pull‑ups/downs","YES","Add a pinmux module invoked before GPIO init and document reset defaults and required overrides."
