"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual-mode operation (Root Complex and End Point)","Interfaces","The controller supports dual operation as a Root Complex (RC) or as an End Point (EP). Bootstraps PCIESSMODE[1:0] select the default mode and software can override it via device registers. In RC mode, it initiates configuration, memory, and I/O transactions to downstream devices. In EP mode, it exposes BARs, responds to configuration, and can originate bus-master traffic when enabled. This flexibility allows the same silicon to serve host or device roles in PCIe systems.","Section 1.4.1; Section 2.11.1/2.11.2","Explicit","DEVSTAT.PCIESSMODE, CMD_STATUS.LTSSM_EN","YES","Choose RC for host-side enumeration and EP for device-side integration; ensure software aligns initialization sequences with selected role."
"KeyStone PCIe Module","x1/x2 link, Gen1/Gen2 speeds, dynamic width, lane reversal, polarity inversion","Interfaces","The PCIe link supports 1- or 2-lane operation with automatic lane reversal and polarity inversion on receive. It operates at 2.5 GT/s (Gen1) and 5.0 GT/s (Gen2) with ultra-low TX/RX latency. Dynamic-width conversion is supported during link training to maintain connectivity. Link speed change to Gen2 is driven by LTSSM using directed speed control bits. These features improve interoperability across diverse link partners and routing constraints.","Section 1.3 (Features); Section 3.7.5 LINK_CAP; Section 3.9.13 PL_GEN2","Explicit","PL_LINK_CTRL.LNK_MODE, LINK_CTRL2.TGT_SPEED/COMMON_CLK_CFG, PL_GEN2.DIR_SPD/LN_EN, SerDes polarity fields","YES","Start links in Gen1, then enable directed speed up to Gen2 when stability is confirmed; leave lane reversal/polarity auto unless board reversals exist."
"KeyStone PCIe Module","Outbound address translation (32 regions)","Configuration","Outbound translator maps internal bus addresses to PCIe addresses across 32 equally sized regions. Region sizes of 1/2/4/8 MB are set by OB_SIZE and each region uses OB_OFFSET_INDEXn/OB_OFFSETn_HI with enable. It supports 32- or 64-bit PCIe addressing and adds the lower address offset automatically. Transactions violating region boundaries have unspecified behavior. This enables clean memory windows from local masters to remote PCIe targets.","Section 2.7.1; Registers 3.1.11, 3.1.80, 3.1.81","Explicit","CMD_STATUS.OB_XLT_EN, OB_SIZE, OB_OFFSET_INDEXn, OB_OFFSETn_HI","YES","Align buffers so bursts do not cross translation window boundaries; select larger regions when using large DMA bursts."
"KeyStone PCIe Module","Inbound address translation (4 regions) and BAR mapping","Configuration","Inbound translator remaps accepted PCIe accesses to the device's memory map using four regions. Regions are associated with BARs via IB_BARn and use IB_STARTn_{HI,LO} and IB_OFFSETn for the mapping. BAR0 is an exception and always maps to application registers for both RC and EP, and cannot be remapped. In 64-bit modes, adjacent BARs pair to hold the full address. This enables precise placement of inbound traffic into on-chip memory or peripherals.","Section 2.7.2; 2.7.2.2; Registers 3.1.82–3.1.97","Explicit","CMD_STATUS.IB_XLT_EN, IB_BARn, IB_STARTn_{HI,LO}, IB_OFFSETn, BARx in config space","YES","Associate IB regions only with data BARs (not BAR0); verify that target memory is non-cacheable and 128B-aligned for best throughput."
"KeyStone PCIe Module","Configurable BAR sizing via BAR Mask registers and DBI_CS2","Configuration","BAR Mask registers overlay on BARx to control the size and enable state visible to RC during enumeration. Software enables writes to masks by setting CMD_STATUS.DBI_CS2, programs masks, then clears DBI_CS2 before enumeration. BAR0 mask is fixed to the application-register window constraints. This allows an EP to request the desired aperture sizes and types from the RC. Mask registers are write-only and validated by test patterns on the BARs.","Section 2.7.3.1; Registers 3.3 and 3.4 (BARx/BARx_MASK)","Explicit","CMD_STATUS.DBI_CS2, BARx_MASK, BARx","YES","Always clear DBI_CS2 before handing control to RC; never modify masks from the serial link side."
"KeyStone PCIe Module","Endian support and byte swapping","Configuration","The subsystem supports both little and big endian systems via an ENDIAN mode register. For inbound and outbound transactions in big endian mode, selectable swap granularities (1/2/4/8-byte) are applied as per tables. Little endian operation requires no swapping. TLP FBE/LBE handling cooperates with the swap mode to preserve intended byte enables. This allows seamless integration in big-endian SoCs.","Section 2.10.2; Register 3.1.13 ENDIAN; Tables 2-8, 2-9","Explicit","ENDIAN[1:0] selection, system endianness strap","YES","Choose swap granularity to match bus access widths; use 4-byte swap for 32-bit MMRs and 1-byte for generic buffers unless profiling dictates otherwise."
"KeyStone PCIe Module","MSI and Legacy interrupt generation (EP) and reception (RC)","Interrupts","As an EP, the module can generate Legacy INTA/B/C/D messages or MSI writes to an RC-provided address/data. MSI supports up to 32 vectors exposed via MSIn_* register banks. As an RC, it receives both Legacy and MSI interrupts and maps them to CPU events. MSI_IRQ register mediates vector-triggered interrupts from remote devices. This provides flexible interrupt signaling across endpoints and host.","Sections 2.14.2, 2.14.3, 2.14.5; Registers 3.1.16, 3.1.24–3.1.55, 3.1.56–3.1.71","Explicit","MSI_CAP/MSI_LOW32/MSI_UP32/MSI_DATA, MSI_IRQ, MSIn_IRQ_* enables/status, EP_IRQ_SET/CLR, IRQ_EOI","YES","Prefer MSI over Legacy for scalability; clear MSIn status and write IRQ_EOI after servicing to allow re-trigger."
"KeyStone PCIe Module","Interrupt allocation and EOI handling","Interrupts","The PCIESS maps a total of 14 grouped interrupts to the device interrupt controller, covering Legacy, MSI groups, error, power/reset, and link events. Each event group has raw/enabled status and enable/clear registers. End-of-interrupt is acknowledged by writing the event number into IRQ_EOI. Some races can occur with Legacy deasserts; software should probe downstream status before EOI. This grouping simplifies CPU-side vector management.","Section 2.14.1; Table 2-10; Registers 3.1.15, 3.1.56–3.1.79","Explicit","IRQ_EOI, LEGACY_* and MSI* IRQ registers, ERR/PMRST IRQ blocks","YES","Mask only necessary sources; for Legacy in RC, read device interrupt cause before issuing EOI to avoid retrigger."
"KeyStone PCIe Module","Device and Link power management (D-states, ASPM L0s/L1)","Power","The device supports PCIe device power states D0–D3 and link power states L0/L0s/L1 with software and ASPM control. L2/L3 are not supported in the link; D3cold requires external power conditions and is not retained without Vaux. PMCMD/PMCFG manage PME messaging and entry readiness, and LINK_STAT_CTRL controls ASPM. Hardware can autonomously manage transitions for power savings. This enables fine-grained link and device energy control.","Sections 2.15.1–2.15.3; Registers 3.1.8 PMCMD, 3.1.9 PMCFG, 3.7.6 LINK_STAT_CTRL","Explicit","ASPM enable in LINK_STAT_CTRL.ACTIVE_LINK_PM, PMCTL/PMCFG, CLK sharing config","YES","Enable ASPM only when both partners support it and latency tolerance is acceptable; consider disabling in high-throughput/low-latency paths."
"KeyStone PCIe Module","Advanced error reporting (AER) and baseline error handling","Error handling","The controller implements PCIe baseline error reporting and extended AER. Status, mask, and severity registers exist for correctable and uncorrectable classes, and Root Complex tracking is supported with ROOT_ERR_* and ERR_SRC_ID. ECRC generation/check can be enabled where system devices support it. Header log registers capture failing TLP headers for diagnosis. This framework enables robust detection, logging, and escalation of link and transaction errors.","Sections 2.16.1–2.16.2.3; Registers 3.8.x (PCIE_UNCERR*, PCIE_CERR*, PCIE_ACCR, ROOT_ERR_*, ERR_SRC_ID)","Explicit","Enable bits in DEV_STAT_CTRL, PCIE_CERR_MASK/UNCERR_MASK/SVRTY, PCIE_ACCR.ECRC_*","YES","Disable ECRC if link partner does not support it (PCIE_ACCR note); tune severities to system policy and enable Root error interrupts as needed."
