"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452","C64x+ VLIW core and instruction set","Core","The device integrates a TMS320C64x+ fixed-point DSP core with an eight-issue VLIW pipeline. It supports software pipelining, saturation arithmetic, bit manipulation, and SIMD-style operations on 16-bit lanes. Harvard architecture with separate program and data paths sustains high throughput. L1 caches and a configurable L2 minimize external memory stalls. Deterministic real-time behavior requires careful scheduling and cache planning.","CPU/ISA reference; Device overview","Explicit","None; optional cache and memory configuration during init","NO","Follow TI calling conventions; consider pipeline hazards; warm instruction/data caches before latency-critical ISRs."
"TMS320C6452","L1P instruction cache","Memory/Cache","An on-chip L1P cache stores recently executed instructions to reduce fetch latency. Typical capacity is 32 KB with line-based allocation. It is transparent to software but benefits from code layout that improves locality and prefetch behavior. L2 can augment instruction storage as SRAM or cache. Locking critical code in L2 improves determinism for hard real-time.","Caches and on-chip memory; L1P description","Explicit","Optional cache configuration via startup code","NO","Keep tight loops contiguous; consider locking timing-critical code in L2 SRAM."
"TMS320C6452","L1D data cache","Memory/Cache","The L1D cache accelerates access to frequently used data. It typically provides 32 KB capacity tightly coupled to load/store units. Software should structure data to encourage spatial and temporal locality. DMA traffic must be coordinated to avoid cache-coherency hazards. L2 configuration complements L1D for predictable latency.","Caches and on-chip memory; L1D description","Explicit","Cache maintenance or non-cacheable regions when using DMA","NO","Align and pad data to cache lines; writeback/invalidate around DMA buffers as needed."
"TMS320C6452","L2 unified SRAM/cache","Memory/Cache","The L2 memory can be configured as SRAM, cache, or a mix to balance capacity and determinism. Using L2 as SRAM allows locking critical code and data outside replacement effects. As cache, it extends the working set at lower latency than external memory. Partitioning must be chosen early and held stable across builds. Proper L2 use is foundational to predictable real-time behavior.","L2 memory subsystem; Device memory map","Explicit","Startup configuration of L2 and memory attributes","NO","Reserve L2 SRAM for ISRs, stacks, and DMA descriptors for determinism."
"TMS320C6452","IDMA (internal DMA)","DMA","IDMA performs fast internal transfers between L2 and L1 without EDMA overhead. It operates under CPU control for small, latency-sensitive moves. It helps stage code/data into L1 caches or SRAM deterministically. Programming is simpler than EDMA but limited to on-chip spaces. It complements EDMA for fine-grained copy operations.","CPU subsystem: IDMA registers","Explicit","None; coordinate with cache settings","NO","Use IDMA for short deterministic moves; prefer EDMA for large or peripheral-driven transfers."
"TMS320C6452","DDR2/mDDR memory controller","Memory Controller","The controller provides access to external DDR2 SDRAM compliant with JEDEC standards. Initialization requires programming timing registers and issuing the JEDEC power-up and mode register sequence. Refresh interval and any PHY/VTP calibration must match the board memory. Post-init pattern tests validate timing margins. After bring-up, caches and DMA can safely target DDR2.","DDR2 controller: SDCR, SDTIMx, SDRCR; Initialization sequence","Explicit","PSC enable for DDR2; stable PLL/clock; board-specific DDR2 parameters","YES","Program timings from the memory datasheet and verify with pattern tests before enabling high-throughput traffic."
"TMS320C6452","EDMA3 DMA engine","DMA","EDMA3 provides high-throughput, non-blocking data movement between memory and peripherals. Transfers are described by PaRAM sets supporting linked and chained scatter-gather operations. Channels map to queues and transfer controllers that arbitrate bandwidth. Completion and errors are reported via IPR/ICR and CCERR. QDMA enables CPU-triggered copies with minimal overhead.","EDMA3 CC/TC: DCHMAP, DMAQNUM, EER/EESR, IPR/ICR, CCERR","Explicit","PSC enable for EDMA CC/TC; INTC mapping; optional peripheral event routing","YES","Use linked PaRAM for scatter-gather; clear completion in ICR after reading IPR; keep descriptors coherent and aligned."
"TMS320C6452","3-Port Ethernet Switch (3PSW) with MDIO","Networking/Ethernet","The Ethernet subsystem implements a Layer-2 switch with two external ports and one host port. An Address Lookup Engine (ALE) provides MAC/VLAN tables and basic policing. Extensive statistics counters support diagnostics. An MDIO controller manages external PHY link discovery and configuration. Packet I/O uses DMA-based descriptor rings.","Ethernet switch/MDIO: MDIO_CONTROL, MDIO_USERACCESSx; ALE/VLAN sections","Explicit","PSC enable for 3PSW and packet DMA; PINMUX; MDIO clock; external PHYs; EDMA/packet DMA setup","YES","Initialize MDIO and confirm PHY links before traffic; configure ALE for host MACs/VLANs; ensure descriptor rings are cache coherent."
"TMS320C6452","PCI interface","Interconnect/Host","The PCI block supports host-master and slave transactions to connect with a PCI host. Software configures the local configuration header, BARs, and command/status to expose internal windows. Interrupts and DMA cooperate for high throughput. Proper reset sequencing and host negotiation are required at bring-up. Address translation must match the host’s view.","PCI: configuration header, BARs, command/status; Reset/bring-up","Explicit","PSC enable; host reset sequencing; BAR/window setup; EDMA for bulk movement","YES","Validate BAR mappings and endianness; coordinate reset with the host; use EDMA for large transfers."
"TMS320C6452","UHPI (Host Port Interface)","Host Interface","The UHPI allows an external host to directly access the DSP memory map. Control registers manage bus width, resets, and ready/hold handshaking. It supports interrupt-driven or polled transactions. Integration simplifies host boot and debug scenarios. Access arbitration must avoid contention with the core and DMA.","UHPI: HPIC, HPIA, HPID; Usage notes","Explicit","PSC enable; host timing/handshake; interrupt routing if used","YES","Program HPIC for correct width and reset state; validate handshake timing; isolate shared regions to avoid races."
"TMS320C6452","VLYNQ high-speed link","High-speed Link","VLYNQ provides a point-to-point serial link that maps remote resources into the local address space. It enables chip-to-chip connectivity with memory-mapped semantics. Configuration defines lane rates, framing, and address windows. Interrupts and error status support robust operation. Both ends must be configured consistently for link bring-up.","VLYNQ peripheral: link control/status; address window config","Explicit","PSC enable; PINMUX; remote endpoint configuration; address window mapping","YES","Negotiate link parameters with the peer; verify window mappings; test with small transactions before enabling DMA."
"TMS320C6452","McASP (multichannel audio serial port)","Audio Serial","McASP supports I2S, TDM, and DIT modes with independent clock and frame sync generators. Serializers can be assigned to transmit or receive. Data flows through RBUF/TBUF FIFOs with rich interrupt signaling. Clocks and pins are controlled via GBLCTL and SRCTL registers. EDMA is typically used to service RX/TX for low-overhead streaming.","McASP: GBLCTL, SRCTLn, RBUF/TBUF, interrupts","Explicit","PSC enable; PINMUX; EDMA channel setup; INTC mapping","YES","Sequence the McASP state machine carefully; verify clock polarity and frame timing; size EDMA bursts to frame boundaries."
"TMS320C6452","SPI controller","Serial","The SPI module provides master/slave transfers with programmable clock polarity and phase. Formats define word length and bit order for flexible peripheral interfacing. Data moves through SPIDATx and SPIBUF with optional interrupts. Chip-selects and delays are configurable. EDMA can offload high-rate streaming transfers.","SPI: SPIGCR0/1, SPIFMTx, SPIDELAY, SPIBUF, SPIDATx","Explicit","PSC enable; PINMUX; chip-select wiring; optional EDMA/interrupts","YES","Reset and configure SPIGCR0/1 before enabling; choose CPOL/CPHA to match the slave; align buffers if using EDMA."
