"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"spruf95.pdf","GPIO pin banking and register structure","Interfaces","The GPIO module provides up to 32 GPIO signals organized into two banks of 16 pins each. Control registers are 32-bit and operate on paired banks with bit positions mapping directly to pin numbers. Per-pin control fields follow a consistent naming pattern and bit indexing across all registers. This structure enables predictable access for software and simplifies banked operations. Separate input and output paths are defined for clarity of function.","Section 2.5; Table 1; Section 3","Explicit","Pin multiplexing configuration; System register map","YES","Use Table 1 to locate per-pin control bits and ensure the correct bank is targeted during configuration."
"spruf95.pdf","Signal direction control (DIR01)","Configuration","Each GPIO pin can be configured as input or output using the DIR01 register. A bit value of 1 selects input and 0 selects output, with all pins defaulting to input after reset. Direction settings are maintained per pin across the two banks. Proper direction must be set before attempting to drive outputs or sample inputs. The register layout allows simultaneous configuration of multiple pins.","Section 3.3; Figure 4; Table 5","Explicit","PSC clock enable; Pin multiplexing; System clock","YES","Always program direction prior to using data registers; default inputs may require explicit output configuration for drive."
"spruf95.pdf","GPIO output control via OUT_DATA01","Configuration","The OUT_DATA01 register directly controls the driven logic state for pins configured as outputs. Writes to OUT_DATA01 set or clear output levels for all affected pins in one operation. For pins not configured as outputs, writes have no effect and reads return the register value, not the external pin level. This enables read-modify-write sequences across multiple bits. Output behavior is strictly gated by the DIR01 configuration.","Section 3.4; Figure 5; Table 6","Explicit","DIR01 configured outputs; PSC clock enable","YES","Prefer atomic set/clear registers for concurrent software flows; use OUT_DATA01 when a full-mask update is intended."
"spruf95.pdf","Atomic set operation via SET_DATA01","Performance","SET_DATA01 provides an atomic method to drive selected GPIO outputs high without read-modify-write. Writing a 1 to a bit sets only the corresponding output while other bits are unaffected. Reads of the SET bit reflect the associated output drive state. This design supports multi-context software without critical sections on shared lines. It reduces bus traffic and contention for frequent bit assertions.","Section 1.2; Section 3.5; Figure 6; Table 7","Explicit","DIR01 configured outputs; PSC clock enable","YES","Use SET_DATA01 to assert outputs from ISRs or concurrent tasks to avoid RMW hazards."
"spruf95.pdf","Atomic clear operation via CLR_DATA01","Performance","CLR_DATA01 provides an atomic method to drive selected GPIO outputs low without read-modify-write. Writing a 1 to a bit clears only the corresponding output while other bits are unaffected. Reads of the CLR bit reflect the associated output drive state. This complements the SET mechanism for safe deassert operations under concurrency. It enables deterministic low-latency clearing of lines.","Section 1.2; Section 3.6; Figure 7; Table 8","Explicit","DIR01 configured outputs; PSC clock enable","YES","Use CLR_DATA01 to deassert outputs from ISRs or concurrent tasks to avoid RMW hazards."
"spruf95.pdf","GPIO input sampling via IN_DATA01","Interfaces","IN_DATA01 returns the synchronized state of GPIO pins to the GPIO clock domain. For pins configured as inputs, reads provide the external signal level; for outputs, reads return the currently driven value. This allows software to verify output states and sample inputs consistently. Sampling is banked and bit-indexed identically to other data registers. Synchronization avoids metastability when reading external signals.","Section 3.7; Figure 8; Table 9","Explicit","PSC clock enable; GPIO clock domain","YES","When validating external wiring, prefer IN_DATA01 over OUT_DATA01 to observe true pin levels."
"spruf95.pdf","Per-pin edge-triggered interrupt configuration","Interrupts","Each GPIO pin supports configurable interrupt generation on rising edges, falling edges, both, or none. SET_RIS_TRIG01 and CLR_RIS_TRIG01 enable or disable rising-edge detection, while SET_FAL_TRIG01 and CLR_FAL_TRIG01 control falling-edge detection. Edge detection is synchronized to the GPIO peripheral clock. Software can independently arm or disarm each edge per pin. This granularity enables precise event signaling from external inputs.","Section 2.10.3; Section 3.8; Section 3.9; Section 3.10; Section 3.11","Explicit","PSC clock enable; GPIO clock; CPU interrupt controller","YES","Program only one edge for simpler servicing, or both edges when required; ensure debouncing is handled in hardware or software."
"spruf95.pdf","GPIO bank interrupt enable (BINTEN)","Interrupts","Bank-level interrupt enable bits gate all per-pin interrupt sources within each bank. EN0 controls Bank 0 (pins 0–15) and EN1 controls Bank 1 (pins 16–31). Disabling a bank suppresses interrupts to the CPU while per-pin configurations remain intact. This allows fast masking of large groups of inputs. The same bits also govern EDMA event generation behavior per bank.","Section 2.10.2; Section 3.2; Figure 3; Table 4","Explicit","CPU interrupt controller; EDMA event routing; PSC clock enable","YES","Use bank enables for coarse-grain masking during critical sections or power transitions."
"spruf95.pdf","GPIO interrupt status and clear (INTSTAT01)","Interrupts","INTSTAT01 reports pending GPIO interrupt events per pin with write-1-to-clear semantics. A set bit indicates a latched event that software must acknowledge. Writing a 1 to a bit clears the corresponding pending status; writing 0 has no effect. This enables precise, idempotent servicing of GPIO events. The register is banked and aligned with the per-pin bit mapping.","Section 2.10.4; Section 3.12; Figure 13; Table 14","Explicit","CPU interrupt controller; PSC clock enable","YES","When clearing W1C bits, write 1 only to the targeted bits and 0 to all others; avoid read-modify-write sequences on W1C fields to prevent races or unintended clears."
"spruf95.pdf","EDMA event support from GPIO","DMA/buffering","The GPIO peripheral can generate synchronization events to the EDMA for DMA-based workflows. GPIO events can therefore trigger data movement or processing chains without CPU polling. Bank enables participate in governing event propagation to the EDMA fabric. This integration supports low-latency reactions to external inputs. Specific event numbers are device-specific and referenced in the data manual.","Section 2.11","Explicit","EDMA controller; BINTEN configuration; PSC clock enable","YES","Map GPIO-triggered EDMA events to lightweight transfers for timestamping or buffering without CPU overhead."
