"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Root Complex operating mode","Interfaces","Supports operation as a PCIe Root Complex managing downstream endpoints. Mode selection is controlled via device-level DEVSTAT PCIESSMODE bits. Initialization includes enabling power/clock, configuring SerDes PLL, and controlling LTSSM. Software performs bus enumeration and configuration of downstream ports. This capability enables the SoC to act as the host on the PCIe fabric.","Section 2.11.1 PCIe as Root Complex; DEVSTAT[PCIESSMODE]; CMD_STATUS[LTSSM_EN]","Explicit","Reference clock, PCIe power domain on, DEVSTAT, SerDes PLL lock","YES","Follow the documented initialization sequence and verify LTSSM state reaches 0x11 before enumeration."
"KeyStone PCIe Module","Endpoint operating mode","Interfaces","Operates as a PCIe Endpoint that responds to configuration, memory, and completion transactions. As an endpoint it is a target for configuration accesses. Software must coordinate with a Root Complex for enumeration and enabling bus mastering. LTSSM enable is required to train the link. This enables integrating the device as a peripheral in a PCIe system.","Section 2.11.2 and 2.11.2.2 Configuration Accesses; CMD_STATUS[LTSSM_EN]","Explicit","Reference clock, PCIe power domain, SerDes PLL lock, RC support","YES","Ensure BARs and capabilities are programmed before the RC enables bus mastering."
"KeyStone PCIe Module","Two SerDes lanes supported","Interfaces","The PCIe SerDes provides at least two lanes, allowing configuration per lane. Documentation references configuring Lane 0 and Lane 1 and testing in two-lane mode. Lane-specific settings include RX loss-of-signal and loopback configuration. Proper lane configuration is required prior to starting link training. This enables flexible physical link bring-up and test.","Section 2.11.1.1 notes and 2-32: SerDes Configuration Lane 0/1; PL_FORCE_LINK usage","Explicit","SerDes reference clock, PCIE_SERDES_CFG* registers, lane config","YES","Configure both lanes consistently when operating with two lanes and validate equalization and polarity."
"KeyStone PCIe Module","Receive polarity inversion","Interfaces","Supports automatic polarity inversion on the receive path. This allows successful link training even if differential pair polarity is inverted on the PCB. The feature is part of the physical layer capabilities. No additional glue logic is required. Use it to increase routing flexibility without signal swaps.","Section 1.3 Features: Polarity inversion on receive","Explicit","SerDes configuration registers","YES","Keep disabled unless board routing requires inversion; verify with compliance tests."
"KeyStone PCIe Module","Single Virtual Channel (VC)","Performance","Implements a single virtual channel for flow control. This simplifies resource allocation and arbitration. Multi-VC is not available, avoiding VC negotiation complexity. Traffic flows through the default VC. Software should not attempt to enable additional VCs.","Section 1.3 Features: Single virtual channel (VC)","Explicit","NONE","YES","Design QoS around a single VC and prioritize via traffic class only."
"KeyStone PCIe Module","Single Traffic Class (TC)","Performance","Provides a single traffic class for prioritization. This limits QoS granularity but simplifies scheduling. Packets are tagged to the single TC. There is no hardware support to map traffic into multiple TCs. System-level QoS must be handled by software or fabric topology.","Section 1.3 Features: Single traffic class (TC)","Explicit","NONE","YES","Avoid software attempts to configure additional TCs; not supported."
"KeyStone PCIe Module","Single function in EP mode","Configuration","As an Endpoint, the controller exposes a single PCI function. Multi-function endpoint configurations are not supported. This reduces configuration space complexity. Drivers should not enumerate additional functions. Use BARs and capabilities of the single function for resource mapping.","Section 1.3 Features: Single function in End Point (EP) mode","Explicit","NONE","YES","Keep device/function numbers consistent with single-function expectations."
"KeyStone PCIe Module","Automatic credit management","Performance","Implements automatic credit management for posted, non-posted, and completion buffers. This reduces software overhead managing flow-control credits. The controller tracks and advertises credits per PCIe protocol. Proper credit handling improves throughput and avoids deadlocks. No application intervention is needed for routine credit updates.","Section 1.3 Features: Automatic credit management","Explicit","Clocking stable, link trained","NO","Tune Max Payload Size and MRRS in config space to balance performance and completion pressure."
"KeyStone PCIe Module","ECRC generation and checking","Error handling","Supports End-to-End CRC generation on transmitted TLPs and checking on received TLPs. This improves data integrity across the PCIe fabric. Errors detected via ECRC are reported through the error reporting mechanism. Enablement is done through configuration registers. Use this to detect corruption beyond link-level CRC.","Section 1.3 Features: ECRC generation and checking","Explicit","Config space capability settings","YES","Enable only when both ends support ECRC to avoid false errors."
"KeyStone PCIe Module","Device power management (no D3 cold with Vaux)","Power","Implements PCI device power management states with the exception of D3 cold with auxiliary power. Supports transitions coordinated through config space PM capabilities. Some deep power-down states require power-on reset to exit. Careful sequencing is required when exiting low-power states. D3 cold with Vaux retention is explicitly not supported.","Section 1.3 Features: PCI device power management...; Section 2.13 Reset Considerations","Explicit","Device PM capability, system power rails","YES","Avoid designs that assume auxiliary power can retain PCIe state across D3 cold."
"KeyStone PCIe Module","ASPM L0s and L1","Power","Supports Active State Power Management states L0s and L1. These reduce power during idle periods while maintaining link. L2 is not supported as a link state. ASPM settings must be coordinated with the link partner. Tuning may impact latency and wake time.","Section 1.3 Features: ASPM state L0s and L1; not supporting L2","Explicit","ASPM control in config space, link partner support","YES","Enable only when platform clocking and latency budgets allow; validate with traffic patterns."
"KeyStone PCIe Module","Link power management (no L2)","Power","Implements link-level power management states except L2. L0/L0s/L1 transitions are handled per PCIe spec. L2 is explicitly not implemented. This affects deepest link quiescent state availability. System suspend strategies must not rely on L2.","Section 1.3 Features: PCI Express link power management states, except L2 state","Explicit","ASPM configuration, clock stability","YES","Plan platform sleep states around L1, not L2."
"KeyStone PCIe Module","Advanced Error Reporting (AER)","Error handling","Provides PCIe Advanced Error Reporting capability. Supports reporting of correctable and uncorrectable errors. Error status and masks are accessible via config space. Proper AER handling enables robust recovery strategies. Integrate with system error logging and interrupts.","Section 1.3 Features: PCI Express advanced error reporting; Tables around 3-73","Explicit","Config space AER capability, interrupt routing","YES","Register an AER handler to decode and clear errors promptly."
