"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual operation modes: Root Complex (RC) and End Point (EP)","Interfaces","The controller can operate either as a PCIe Root Complex or as an End Point, enabling flexible system topologies. RC mode manages downstream ports and enumerates attached endpoints. EP mode allows the device to appear as a peripheral to a host root complex. Mode selection impacts configuration flows, address decoding, and interrupt signaling. Selecting the correct mode early in boot is essential to system bring-up.","SPRUGS6D §1.3 Features","Explicit","Build-time or boot-time mode selection; board topology","YES","Choose RC or EP before link training; impacts BARs and interrupt roles"
"KeyStone PCIe Module","Single bidirectional link, up to x2 lane width","Interfaces","A single ingress and single egress port form one bidirectional PCIe link. The link supports up to two lanes operating in parallel for higher throughput. Lane aggregation follows standard PCIe link training and width negotiation. The hardware exposes one logical port only. System design must route up to two differential lane pairs to the PHY.","SPRUGS6D §1.3 Features","Explicit","SerDes lane availability; board routing; link training","YES","Configure lane width to match board wiring"
"KeyStone PCIe Module","PCIe link speeds: 2.5 and 5.0 Gbps per lane","Performance","The controller operates at Gen1 (2.5 GT/s) and Gen2 (5.0 GT/s) raw rates per lane in each direction. Effective throughput depends on encoding overhead and payload sizes. Link speed is negotiated during training with the partner. System firmware may constrain allowed speeds for signal-integrity margins. Higher speeds require compliant PCB layout and clocking.","SPRUGS6D §1.3 Features","Explicit","Gen1/Gen2 capable PHY; signal integrity; partner capability","YES","Optionally limit speed for stability during bring-up"
"KeyStone PCIe Module","Maximum outbound payload size: 128 bytes","Performance","Outbound TLP payloads are limited to 128 bytes. This bound affects DMA and CPU initiated write throughput. Software should coalesce transactions to align with payload limits. Larger application buffers require segmentation across multiple TLPs. Exceeding this size is not supported by the controller in outbound direction.","SPRUGS6D §1.3 Features","Explicit","PCIe Max Payload Size settings; egress path","YES","Tune Max Payload Size to 128B in configuration space"
"KeyStone PCIe Module","Maximum inbound payload size: 256 bytes","Performance","Inbound TLP payloads up to 256 bytes are accepted. This larger inbound size improves efficiency for host-to-device transfers. Link partners may need configuration to match this limit. Software should consider buffering to efficiently handle 256-byte chunks. Violating this limit can cause flow-control backpressure or errors.","SPRUGS6D §1.3 Features","Explicit","PCIe Max Payload Size settings; ingress path; partner config","YES","Advertise and negotiate 256B inbound payload capability"
"KeyStone PCIe Module","Maximum remote read request size: 256 bytes","Performance","The largest supported read request size is 256 bytes. This impacts the number of completions required for large device reads. Software-initiated reads should be sized accordingly for best efficiency. Mismatch with the partner's completion size affects performance. Configure the Max Read Request Size field to comply with this bound.","SPRUGS6D §1.3 Features","Explicit","Config space Max Read Request Size; partner completion size","YES","Set MRRS to 256B to avoid protocol violations"
"KeyStone PCIe Module","Ultra-low transmit and receive latency","Performance","The controller is architected for minimal path latency through the PCIe stack. Reduced latency benefits real-time and high-throughput applications. Actual latency depends on link conditions, payload sizes, and buffering. Drivers should minimize small fragmented transactions to sustain low latency. Measurement should be validated on the target board.","SPRUGS6D §1.3 Features","Explicit","Link conditions; payload sizing; buffering strategy","NO","Performance attribute; no special enable required"
"KeyStone PCIe Module","Dynamic width conversion","Interfaces","The link can train and operate at narrower widths than the routed maximum. Automatic negotiation selects a common width with the partner. This enables graceful operation when one lane is impaired. Software can query negotiated width via capability registers. Recovery to wider width may require link retrain.","SPRUGS6D §1.3 Features","Explicit","Training state machine; partner lane availability","YES","Monitor negotiated width and retrain if necessary"
"KeyStone PCIe Module","Automatic lane reversal","Interfaces","Lane ordering can be automatically inverted to accommodate PCB routing. The controller detects reversed lane ordering during training. This eases board design constraints without software changes. No special driver sequencing is required to benefit. Validation should still confirm correct polarity and mapping.","SPRUGS6D §1.3 Features","Explicit","SerDes configuration; training; board routing","NO","Feature is handled in hardware during link training"
"KeyStone PCIe Module","Polarity inversion on receive","Interfaces","The receiver supports automatic polarity inversion handling. This allows differential pair polarity to be swapped on the PCB if needed. Hardware corrects polarity without software overhead. Enablement is typically via PHY configuration defaults. Signal integrity must still meet PCIe specifications.","SPRUGS6D §1.3 Features","Explicit","SerDes PHY settings; board wiring","NO","Confirm PHY defaults match board polarity requirements"
"KeyStone PCIe Module","Single Virtual Channel (VC)","Configuration","Only one virtual channel is implemented. Traffic arbitration across VCs is not available. Software cannot create or configure additional VCs. QoS schemes relying on multi-VC must be implemented differently. Plan traffic management using other mechanisms such as TC and flow control.","SPRUGS6D §1.3 Features","Explicit","VC configuration registers","NO","Design assumes a single VC (VC0) only"
"KeyStone PCIe Module","Single Traffic Class (TC)","Configuration","Only one traffic class is supported. Priority differentiation via multiple TCs is not available. All TLPs share the same TC. System-level QoS must be achieved using alternative methods. This simplifies configuration but limits prioritization granularity.","SPRUGS6D §1.3 Features","Explicit","TC fields in config space","NO","Assume TC0 only and avoid TC-based QoS"
"KeyStone PCIe Module","Single function in EP mode","Configuration","When configured as an End Point, the device exposes exactly one PCI function. Multi-function endpoint operation is not supported. Enumeration and BAR allocation are simplified. Software should not attempt to configure additional functions. RC drivers can rely on a single-function enumeration path.","SPRUGS6D §1.3 Features","Explicit","EP mode selection; function number fields","NO","Plan BAR usage for a single EP function"
"KeyStone PCIe Module","Automatic credit management","Buffering","Flow control credits are handled by hardware without driver micromanagement. This ensures correct TLP pacing under varying link conditions. Software should still avoid excessive outstanding requests. Proper configuration of payload and request sizes complements credit handling. Telemetry can be used to monitor backpressure events if exposed.","SPRUGS6D §1.3 Features","Explicit","Link flow control; payload/request sizing","YES","Rely on hardware credits; avoid overwhelming the link"
"KeyStone PCIe Module","ECRC generation and checking","Error handling","The controller can append and verify end-to-end CRC for TLPs. Enabling ECRC enhances data integrity across the fabric. Partners must also support or tolerate ECRC for interoperability. Error events should be logged and may trigger AER reporting. Performance impact is minimal but measurable.","SPRUGS6D §1.3 Features","Explicit","ECRC enable bits; partner capability","YES","Enable ECRC if the system validates compatibility"
"KeyStone PCIe Module","PCI device power management (except D3 cold with Vaux)","Power","Standard PCI power states are supported except D3 cold retention using auxiliary power. Transition handling follows PCIe power management rules. Wake signaling depends on platform wiring and PME policy. Drivers should manage state transitions for power savings. Persistent state across D3 cold is not available.","SPRUGS6D §1.3 Features","Explicit","PM capability; PME policy; platform Vaux","YES","Do not rely on Vaux for D3 cold state retention"
"KeyStone PCIe Module","ASPM L0s and L1","Power","Active State Power Management supports L0s and L1 states. Entry and exit latencies depend on PHY and board design. ASPM must be coordinated with the root complex policy. Improper settings can increase latency or cause instability. Validate ASPM behavior under real workloads.","SPRUGS6D §1.3 Features","Explicit","RC ASPM policy; link partner support","YES","Gate ASPM enablement behind stability testing"
"KeyStone PCIe Module","Link power states (excluding L2)","Power","Standard link power states are implemented with the exception of L2. Lower-power link states reduce idle power. Not supporting L2 limits deepest idle capabilities. Software should not attempt to enter L2. Use L1 for significant savings with faster recovery.","SPRUGS6D §1.3 Features","Explicit","RC policy; partner capability","YES","Avoid L2 requests; target L1 for idle periods"
"KeyStone PCIe Module","Advanced Error Reporting (AER)","Error handling","The controller implements PCIe Advanced Error Reporting capabilities. AER provides standardized logging and signaling for correctable and uncorrectable errors. Software should enable AER and register appropriate handlers. Error severity drives recovery actions such as link retraining or device reset. Integrate AER logs with system diagnostics.","SPRUGS6D §1.3 Features","Explicit","AER capability structure; error handler hooks","YES","Enable AER and route interrupts to system logger"
"KeyStone PCIe Module","PCIe Messages transmit and receive","Configuration","Message TLPs are supported in both directions. This enables standard services such as power management events and error signaling. Message routing follows PCIe specifications. Software must configure acceptance and generation policies as needed. Excessive messages should be rate-limited if possible.","SPRUGS6D §1.3 Features","Explicit","Message enable bits; RC/EP policy","YES","Use messages for PME/AER as per platform policy"
"KeyStone PCIe Module","Traffic filtering: posted, non-posted, completion","Configuration","Hardware can filter different TLP classes for policy enforcement. Posted writes, non-posted requests, and completions can be independently permitted or blocked. This supports isolation of unintended traffic patterns. Filters should be configured during initialization. Misconfiguration can cause functional hangs.","SPRUGS6D §1.3 Features","Explicit","Filtering control registers","YES","Define and test filter policies per deployment"
"KeyStone PCIe Module","Configurable BAR, I/O, and configuration filtering; completion lookup/timeout","Configuration","BAR-based address decoding and filtering are programmable. I/O and configuration access filtering provide additional control over allowed transactions. Completion lookup and timeout handling protect against stalled flows. Proper timeout values balance responsiveness with false triggers. Filters must respect the limitation on inbound I/O accesses.","SPRUGS6D §1.3 Features","Explicit","BAR setup registers; filter controls; timeout registers","YES","Tune completion timeouts conservatively at first"
"KeyStone PCIe Module","Config space and external app MMR access via BAR0 and config","Configuration","Software can access internal configuration space and external application registers. BAR0 maps to memory-mapped registers for efficient control. Configuration cycles can also access needed registers when permitted. Proper enumeration assigns BAR0 size and location. Security and isolation depend on system-level address mapping.","SPRUGS6D §1.3 Features","Explicit","BAR0 configuration; config access mechanism","YES","Size BAR0 appropriately to expose needed MMRs"
