"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual operation mode: Root Complex and End Point","Interfaces","Supports operation as a PCIe Root Complex (RC) or End Point (EP) selectable via bootstrap pins and software override. As an EP it may run as legacy or native PCIe endpoint with behavior controlled by configuration space. Software can switch modes after boot using device control bits prior to link training. Mode choice sets header type (Type 0 for EP, Type 1 for RC) and governs permissible transactions. This flexibility enables the same silicon to serve host or device roles in embedded PCIe systems.","SPRUGS6D §1.3; §1.4.1; §2.11.1/§2.11.2; §3.3/§3.4 (Config headers)","Explicit","PCIESSMODE bootstrap; device DEVSTAT (device-specific); CMD_STATUS.LTSSM_EN","YES","Select RC for root roles and EP for device roles, and follow the corresponding initialization sequence strictly."
"KeyStone PCIe Module","Link width and speed (x1/x2, Gen1/Gen2 2.5/5.0 GT/s)","Performance","Implements a single bidirectional link up to ×2 lanes with 2.5 or 5.0 GT/s per lane. Dynamic width conversion and lane reversal are supported to aid routing and interoperability. Gen2 operation is entered by directing a speed change after Gen1 link-up via PL_GEN2.DIR_SPD. Negotiated speed and width are readable in LINK_STAT_CTRL to verify link state. Ultra-low transmit and receive latency are stated as design goals for efficient data movement.","SPRUGS6D §1.3; §2.1.2; §3.9.13 PL_GEN2; §3.7.6 LINK_STAT_CTRL","Explicit","Stable REFCLK; SerDes PLL lock; link training; COMMON_CLK_CFG as needed","YES","Set lane mode and speed policy before enabling LTSSM, and validate negotiated LINK_SPEED and width in status."
"KeyStone PCIe Module","Max payload and read request sizes","Performance","Outbound maximum payload is 128 bytes while inbound maximum payload is 256 bytes. Maximum remote read request size is 256 bytes and affects completer splitting and throughput. Requester Max Payload and Max Read Request sizes are programmed in DEV_STAT_CTRL during enumeration. Software and DMA must segment transfers to respect these limits. Planning for these sizes avoids back-pressure and improves sustained bandwidth.","SPRUGS6D §1.3; §3.7.4 DEV_STAT_CTRL","Explicit","Enumeration software sets MAX_PAYLD and MAX_REQ_SZ; peer capability exchange","YES","Size EDMA and CPU bursts to fit 128-byte outbound chunks and align to peer-compliant limits."
"KeyStone PCIe Module","Endian conversion for inbound/outbound","Configuration","PCIe core is little-endian at the pins while the subsystem supports big-endian and little-endian systems. Programmable swizzle on 1/2/4/8-byte boundaries is provided for inbound and outbound paths. The ENDIAN register selects the swap granularity when operating in big-endian environments. Correct configuration preserves data ordering across the PCIe boundary. Validation with known patterns is recommended before enabling high-rate traffic.","SPRUGS6D §2.10.2; Tables 2-8/2-9; §3.1.13 ENDIAN","Explicit","System endianness choice; program ENDIAN before transfers","YES","Pick the minimum required swap granularity and confirm by loopback or memory test patterns."
"KeyStone PCIe Module","Outbound address translation (32 regions)","Configuration","Outbound hardware maps internal bus addresses to PCIe memory through 32 equal-sized regions. OB_SIZE selects 1/2/4/8 MB region granularity and selects index bits used from the local address. Each region uses OB_OFFSET_INDEXn and OB_OFFSETn_HI to create 32- or 64-bit PCIe base addresses. Transactions must not straddle region boundaries because mapping is computed only at issuance. Software should configure all required regions before enabling OB_XLT_EN.","SPRUGS6D §2.7.1; Example 2-1; §3.1.11 OB_SIZE; §3.1.80/§3.1.81","Explicit","OB_SIZE and OB_OFFSET* programmed; CMD_STATUS.OB_XLT_EN=1","YES","Plan contiguous windows to minimize regions and prevent boundary crossing in large DMA bursts."
"KeyStone PCIe Module","Inbound address translation (4 regions, BAR association)","Configuration","Inbound mapping translates accepted PCIe addresses to internal addresses using four regions. Regions are selected by BAR matches via IB_BARn and use IB_STARTn_{HI,LO} plus IB_OFFSETn to compute local targets. BAR0 is an exception that is always mapped to application registers and cannot be remapped. For 64-bit windows, adjacent BARs are paired (e.g., BAR2+BAR3) to hold the full address. Configure regions and enable IB_XLT_EN before allowing inbound bus mastering.","SPRUGS6D §2.7.2; §2.7.2.2; Example 2-2/2-3; §3.1.82–§3.1.97","Explicit","BARs programmed; IB_* registers set; CMD_STATUS.IB_XLT_EN=1","YES","Use BAR1+ for data windows and keep start addresses ordered if mapping non-contiguous ranges."
"KeyStone PCIe Module","Configurable BAR mask and BAR behavior override (DBI_CS2)","Configuration","BAR mask registers let software predefine BAR size and type prior to RC enumeration. Writes are enabled by setting CMD_STATUS.DBI_CS2, then programming BARx_MASK and the corresponding BARx. BAR0 mask is limited because BAR0 is dedicated to application registers in both modes. Readback of BARs (not the masks) is used to verify effect by test patterns. Clear DBI_CS2 after configuration to restore normal DBI behavior.","SPRUGS6D §2.7.3.1; §3.1.3 CMD_STATUS; §3.3/§3.4 BARx/BARx_MASK","Explicit","CMD_STATUS.DBI_CS2=1 during programming; proper ordering; verification readback","YES","Document requested BAR apertures and ensure RC policies align with device mask settings."
"KeyStone PCIe Module","Configuration and IO access windows (Address Space 0)","Interfaces","A 16 KB Address Space 0 contains 4 KB application registers, 4 KB local configuration, 4 KB remote configuration, and a 4 KB RC-only I/O window. Remote windows require a live link and only support single 32-bit accesses (no bursts). The IOBASE register provides the base for outbound I/O TLPs in RC mode. Software should treat these windows as non-cacheable to avoid reordering issues. Accesses must be gated until link training is complete to prevent stalls.","SPRUGS6D §2.8.1; Table 2-7; §2.8.1.1/§2.8.1.2; §3.1.5 IOBASE","Explicit","LIVE link; CFG_SETUP set for targets; IOBASE programmed (RC)","YES","Wrap these spaces with guards so code does not touch them when link is down or unenumerated."
"KeyStone PCIe Module","Message Signaled Interrupts (MSI) generation and reception","Interrupts","Up to 32 MSI vectors are supported for both generation and reception in RC and EP modes. MSI address and data come from MSI capability registers and must be configured by system software. EP generates MSI by writing the vector to RC’s MSI_IRQ aperture mapped in BAR0. RC/EP status bits are in MSIn_IRQ_STATUS with write-one-to-clear semantics and require IRQ_EOI writes. Disable INTx when MSI_EN is set to prevent duplicate signaling.","SPRUGS6D §2.14.2; §2.14.5.2; §3.1.16 MSI_IRQ; §3.6 MSI_CAP/MSI_LOW32/MSI_UP32/MSI_DATA","Explicit","MSI_CAP.MSI_EN=1; MSI address/data set; MSIn enable/status; IRQ_EOI","YES","Ensure posted write ordering does not race MSI generation by using reads or fences as appropriate."
"KeyStone PCIe Module","Legacy INTx interrupt support (RC receive, EP generate)","Interrupts","RC receives INTA/B/C/D messages from downstream devices and must poll configuration to identify the source. EP can assert and deassert a selected INTx using EP_IRQ_SET and EP_IRQ_CLR. Only one pending legacy interrupt per function is allowed until deassert is observed. The LEGACY_X IRQ block provides raw, enabled, and enable set/clear registers. EOI ordering must account for potential re-trigger if deassert has not yet propagated.","SPRUGS6D §2.14.2.1; §2.14.5.1; §3.1.56–§3.1.71; §3.1.17/§3.1.18","Explicit","INT_PIN configured; LEGACY_X enables set; IRQ_EOI handling","YES","Probe device cause registers before EOI to avoid spurious retriggering on slow paths."
