"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452 DSP","PSC/LPSC enable for GPIO module","Power","The GPIO functional clock is disabled after reset and must be explicitly enabled before any register access. The enable sequence uses the Power and Sleep Controller to transition the GPIO Local PSC (LPSC) to ENABLE. Software programs MDCTL, triggers PTCMD, and polls PTSTAT until the transition completes, then verifies MDSTAT. The GPIO clock derives from the CPU clock and is documented as CPU divided by six for this device. Failing to enable the PSC will leave GPIO registers inactive and reads or writes may not take effect.","DSP Subsystem PSC User’s Guide: MDCTL, PDCTL, PTCMD, PTSTAT, MDSTAT; C6452 note: GPIO clock = CPU/6","Explicit","Power domain ON; PSC configured; LPSC for GPIO set to ENABLE","YES","Execute full PSC state transition and verify MDSTAT before configuring GPIO; guard init with a ready flag and retry logic." 
"TMS320C6452 DSP","Pin multiplexing selection for GPIO pins","Configuration","Many package pins are multiplexed and are not routed to GPIO by default. Software must program the device pin multiplexing registers to select the GPIO function for each desired pin. The default reset configuration may map pins to alternate peripherals, so pinmux must be configured before direction or data settings. Incorrect pinmux leaves GPIO logic internal and external pins unresponsive. Board-specific constraints should be validated during bring-up and captured in configuration tables.","SPRS371 (C6452 Data Manual) Pin Multiplexing chapter and pinmux control registers","Explicit","Pinmux control registers; board schematic; PSC enabled for pinmux domain","YES","Centralize pinmux writes and keep them adjacent to GPIO init; verify no conflicts with other peripherals before enabling edges." 
"TMS320C6452 DSP","Per-bit direction control via DIR","Interfaces","Each GPIO signal is individually configurable as input or output. The DIR register provides per-bit selection where bit n controls the direction of GP[n]. Software must observe the documented polarity of the bits to avoid inverted configuration. Direction should be established after enabling the clock and selecting pinmux for the targeted pins. Runtime changes should be sequenced with safe output defaults to avoid unintended toggles.","SPRUF95 (GPIO User’s Guide): DIR register description","Explicit","GPIO clock enabled; pinmux selected for GPIO; stable external conditions","YES","Wrap direction changes with helper APIs and predrive safe levels; confirm polarity from the manual on each silicon revision." 
"TMS320C6452 DSP","Atomic output set/clear operations","Performance","The controller offers atomic bit manipulation to drive outputs without read‑modify‑write hazards. Writing to SET_DATA asserts selected output bits high and writing to CLR_DATA drives them low. These registers ensure concurrent software or interrupt activity does not corrupt neighboring bits. Applications should prefer these atomic paths instead of full‑port OUTDATA writes for partial updates. Using atomic accesses improves ISR safety and reduces the need for long critical sections.","SPRUF95: SET_DATA and CLR_DATA register behavior","Explicit","DIR configured as output; GPIO clock enabled","YES","Use SET_DATA and CLR_DATA for single‑bit or masked updates; batch operations to minimize bus transactions and jitter." 
"TMS320C6452 DSP","Full‑port OUTDATA semantics","Configuration","The OUTDATA register mirrors the output port and may permit read and write of the entire bitmap. Partial updates using OUTDATA can introduce read‑modify‑write races if interrupts also manipulate bits. Atomic SET/CLR accesses are strongly preferred for robustness in concurrent contexts. If OUTDATA writes are used, they should be confined to fully managed critical sections with interrupts masked. Reading OUTDATA can be useful for state snapshots when synchronized with application logic.","SPRUF95: OUTDATA register notes and atomic access recommendation","Explicit","Coordinated access discipline; interrupts masked or atomic ops used","YES","Avoid OUTDATA for partial changes; if required, protect with locking or brief interrupt masking to prevent lost updates." 
"TMS320C6452 DSP","Synchronized input sampling via INDATA","Interfaces","Input levels are captured through synchronizing flip‑flops to mitigate metastability on asynchronous signals. The INDATA register exposes the logic level observed by the GPIO block after synchronization. Software can poll INDATA to read pin states independent of output settings on other pins. Sampling should consider external signal timing and the small synchronization latency. Masked reads enable efficient acquisition of multiple inputs in a single transaction.","SPRUF95: INDATA register and input synchronization path","Explicit","GPIO clock enabled; DIR configured for input on targeted bits","YES","Cache masks for polled inputs and rate‑limit reads; add external filtering or debouncing for noisy sources when required." 
"TMS320C6452 DSP","Rising‑edge detection enable","Interrupts","Per‑pin rising‑edge detection can be enabled to trigger events or interrupts on positive transitions. Software enables detection by writing ones to the SET_RIS_TRIG register for target bits. Disabling is performed by writing ones to the CLR_RIS_TRIG counterpart for the same bits. Proper initialization requires clearing any stale latched status before enabling new edges to avoid spurious ISRs. Combining with falling‑edge detection allows coverage of both transitions on toggling signals.","SPRUF95: SET_RIS_TRIG and CLR_RIS_TRIG registers","Explicit","Pin configured and stable; interrupt routing prepared; status cleared","YES","Enable only necessary edges to reduce interrupt rate; document chosen polarity and expected activity per signal." 
"TMS320C6452 DSP","Falling‑edge detection enable","Interrupts","Per‑pin falling‑edge detection can be enabled to trigger events or interrupts on negative transitions. The SET_FAL_TRIG register turns on falling‑edge latching for selected bits under software control. Disabling is managed via the CLR_FAL_TRIG register by writing ones to the corresponding bits. As with rising edges, software should clear any prior latched events before activation to prevent false triggers. Correct configuration ensures deterministic response to negative transitions on external lines.","SPRUF95: SET_FAL_TRIG and CLR_FAL_TRIG registers","Explicit","Pin configured and stable; interrupt routing prepared; status cleared","YES","Balance rising and falling enables based on expected duty cycle and noise; consider source deglitching for fast edges." 
"TMS320C6452 DSP","Latched edge status and write‑one‑to‑clear","Interrupts","The controller latches edge events into a per‑pin status register for diagnostic and ISR use. Software reads the status to identify source pins and clears serviced events by writing ones to the corresponding bits. This write‑one‑to‑clear behavior prevents accidental clearing of unrelated sources during concurrent handling. Bank‑level status can be read first to narrow candidates before per‑pin reads for efficiency. Correct clearing on both GPIO and CPU sides is essential to avoid missed or repeated interrupts.","SPRUF95: INSTAT (R/W1C) and INTSTAT01 bank status","Explicit","Interrupt or event enabled; ISR path established; CPU flags handled","YES","Follow a fixed ISR order: read, act, clear GPIO status, then clear CPU IFR; test race scenarios during verification." 
"TMS320C6452 DSP","Banked interrupt aggregation","Interrupts","GPIO pins are organized into banks with aggregated interrupt lines for reduced CPU vector usage. When a bank interrupt fires, software consults the bank status register to locate the active bank and then drills down to per‑pin status to find exact sources. This scheme preserves per‑bit visibility while minimizing interrupt inputs to the CPU. Multiple pins can assert simultaneously and must be serviced comprehensively within the ISR. Robust handlers iterate all set bits and recheck status until no sources remain.","SPRUF95: INTSTAT01 and banking description","Explicit","Interrupt mux configured; bank line connected to CPU INTx","YES","Design ISRs to iterate bitfields atomically and handle coalesced events; document bank‑to‑pin mapping in headers." 
