"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452","Power and Sleep Controller (PSC)","Power/Clock","The PSC manages module power states, local resets, and clock gating for on‑chip peripherals. Software writes MDCTL[n].NEXT to request ENABLE or SYNCRESET and initiates a transition with PTCMD.GO. PTSTAT must be polled until the transition completes, then MDSTAT[n].STATE is verified. Accessing a module before it is ENABLED can lead to bus faults and undefined behavior. Correct sequencing is mandatory during cold boot and when dynamically gating power to save energy.","Device Subsystem/User’s Guide: PSC chapter → 'Module Power Control' and 'Register Descriptions' (MDCTL[n], MDSTAT[n], PTCMD, PTSTAT)","Explicit","Main PLL active; PSC clock; Target module clocks","YES","Gate and ungate only one power domain per transition group at a time and always verify MDSTAT before register access."
"TMS320C6452","PLL Controller","Clocking","The PLL generates the device clock tree from a reference oscillator using programmable multipliers and dividers. A safe reconfiguration sequence places the PLL in BYPASS and RESET, programs PLLM and PLLDIVn, issues a GO command, and waits for PLLSTAT to indicate lock. Only after lock should the output be enabled and the device switched out of BYPASS. Incorrect ordering can glitch downstream clocks and corrupt external interfaces. DDR and high‑speed buses require verified, stable PLL outputs before initialization.","Device Subsystem/User’s Guide: 'PLL Controller' → 'Programming Model' and 'Register Descriptions' (PLLCTL, PLLM, PLLDIVn, PLLCMD, PLLSTAT)","Explicit","Reference clock stable; PSC for dependent domains","YES","Follow the documented GO/complete handshake and avoid divider updates while the PLL is not in BYPASS."
"TMS320C6452","Pin Multiplexing (PINMUX)","Configuration","PINMUX registers select alternate functions for multiplexed device pins. After enabling a peripheral’s clock via PSC, software programs PINMUXn fields to route signals such as McBSP, EMIFA, PCI, I2C, SPI, UART, GPIO to package pins. Incorrect muxing can leave pins tri‑stated or cause contention with other functions. Configuration must precede peripheral bring‑up to ensure electrical connectivity. Board schematics and the data manual must be cross‑checked to select legal combinations.","SPRS371 (C6452 Data Manual): 'Signal Descriptions' and 'Pin Multiplexing'; Device Config (CFG) module → 'PINMUX Registers'","Explicit","PSC enabled for CFG; Board pinout constraints","YES","Lock down PINMUX early in initialization and avoid dynamic remuxing on active interfaces."
"TMS320C6452","Interrupt Multiplexer (INTMUX)","Interrupts","The interrupt selector maps numerous peripheral and EDMA events to CPU interrupt inputs INT4–INT15. Software assigns event sources in INTMUXx registers and then enables the corresponding bits in the CPU IER. Proper mapping prevents lost interrupts, priority inversions, and unintended sharing. Combined with the Event Combiner, it enables scalable interrupt handling. All mappings must be documented to avoid overlap during integration.","Device Subsystem/User’s Guide: 'Interrupt Selector (INTMUX)' → 'Register Descriptions' (INTMUXn); SPRU732 'Interrupts'","Explicit","Peripheral event generation; CPU IER/IFR setup","YES","Centralize INTMUX ownership and reserve low‑latency lines for time‑critical sources."
"TMS320C6452","Event Combiner (ECM)","Interrupts","The Event Combiner aggregates many low‑priority system events into a small number of CPU interrupts. Software controls delivery using EVTMASK/EVTFLAG/EVTCLR registers and services multiple pending sources within a single ISR. This reduces pressure on INT lines while retaining per‑event visibility. It is best suited for non‑latency‑critical traffic such as statistics or background DMA completions. Careful batching avoids excessive ISR execution time.","SPRU732 (C64x+ CPU Ref): 'Event Combiner' → 'Registers and Programming' (EVTMASK, EVTFLAG, EVTCLR)","Explicit","INTMUX routing of ECM outputs; CPU IER bits","YES","Balance batching versus latency by profiling EVTFLAG service times under load."
"TMS320C6452","EDMA3 Channel Controller (CC)","DMA","The EDMA3 CC programs and orchestrates memory and peripheral transfers using PaRAM sets. Key steps include programming OPT/SRC/DST/A_B_CNT, setting channel‑to‑PaRAM mapping via DCHMAP/QCHMAP, and enabling events and interrupts with EESR/EER and IER. Transfer completions set TCC bits in IPR, which must be cleared in ICR; missed events and errors are reported in EMR/CCERR. Linking and chaining allow complex transfer graphs with minimal CPU intervention. A clean init clears all pending status before enabling live traffic.","EDMA3 CC User’s Guide: 'CC Registers' and 'PaRAM Set Definition' (EER/EESR/ESR, IPR/ICR, EMR/EMCR, DCHMAP/QCHMAP, OPT..CCNT)","Explicit","PSC enable for EDMA3; INTMUX mapping for CCINT/TCINT; Memory targets ready","YES","Abstract channel ownership and PaRAM allocation to prevent collisions between subsystems."
"TMS320C6452","EDMA3 Transfer Controllers and Queues","DMA","Transfer Controllers (TCs) perform data movement from CC‑scheduled queues with configurable priorities. Queue watermarks and arbitration policies can be tuned to trade latency for throughput. TCSTATUS and related counters expose starvation and FIFO conditions under load. Improper channel‑to‑queue mapping can stall traffic even with a healthy CC. Monitoring and tuning are essential for mixed peripheral and memory workloads.","EDMA3 UG: 'Transfer Controller (TC) Registers' and 'Queue/TC Configuration' (e.g., TCSTATUS, AETCTL)","Explicit","EDMA3 CC configured; Channel→Queue mapping; Adequate memory bandwidth","YES","Classify channels by QoS and bind them to queues with compatible service needs."
"TMS320C6452","EDMA3 QDMA Channels","DMA","QDMA channels trigger transfers via CPU writes to a designated trigger word in a PaRAM set. They are well suited for short, latency‑sensitive copies that do not warrant wiring hardware events. CIPR/CIER/CICR provide per‑QDMA interrupt control and status. Care is required to avoid modifying an active PaRAM while a transfer is in flight. QDMA complements event‑driven channels to optimize system responsiveness.","EDMA3 UG: 'QDMA Operation' and 'QDMA Register Set' (QCHMAP, CIPR/CIER/CICR)","Explicit","EDMA3 CC active; Reserved PaRAM entries; INTMUX route for QDMA","YES","Guard QDMA trigger words with software locks in multi‑threaded contexts."
"TMS320C6452","EDMA3 Error Handling","Error Handling","The EDMA3 reports missed events, transfer errors, and internal faults to aid diagnosis. EMR/EMRH indicate missed events, while CCERR/CCERRCLR provide controller‑level error reporting and clearing. SECR/SECRH clear secondary pending events after faults. Software should log, clear, and, if necessary, reset affected channels before retry. Persistent errors often point to addressing or privilege issues rather than transient timing.","EDMA3 UG: 'Error Reporting and Recovery' (EMR/EMRH, CCERR/CCERRCLR, SECR/SECRH)","Explicit","INTMUX for error IRQs; Correct addressability and permissions","YES","Include counters and rate‑limiters in error ISRs to support field diagnostics."
"TMS320C6452","DDR2 SDRAM Controller","Memory","The DDR2 controller initializes external SDRAM with board‑specific timings and PHY calibration. Software programs SDCR for geometry, SDTIMR1/2 for timing parameters, and SDRCR for refresh, then enables refresh and verifies PHY/VTP readiness. Initialization must occur only after stable PLL clocks and PSC enable. Incorrect timing entries cause intermittent data corruption under temperature and voltage variation. A post‑init memory test is recommended before enabling caches and DMA.","C6452 DDR2/mDDR Controller UG: 'Initialization' and 'Register Descriptions' (SDCR, SDTIMR1, SDTIMR2, SDRCR; VTP/PHY control)","Explicit","Stable PLL; PSC enable; DDR power rails and terminations","YES","Derive timing from the SDRAM data sheet at the actual clock and freeze per board revision."
"TMS320C6452","EMIFA Asynchronous Memory Interface","Memory/Bus","EMIFA provides asynchronous access to NOR, NAND, SRAM, and FPGA/ASIC devices with per‑chip‑select timing. Software configures A1CR–A4CR for CSn timing, enables NAND features via NANDFCR/NANDx, and verifies bus width and wait‑states. Proper pinmux and PSC enables are prerequisites to avoid bus contention. Incorrect timings can cause marginal reads/writes that appear only under stress. Bad‑block management is required for NAND devices.","C64x+/C645x EMIFA UG (device‑specific): 'Register Descriptions' (A1CR..A4CR, NANDFCR, NANDx regs) and SPRS371 'External Memory Interfaces'","Explicit","PSC enable; PINMUX; Board‑level voltage/termination; EDMA if used","YES","Validate timings with scope/LA and lock configuration in per‑CS headers."
