"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Root Complex (RC) operating mode","Interfaces","The controller supports operation as a PCIe Root Complex controlling downstream endpoints. Software selects RC mode via device-level configuration bits before link training. RC mode enables bus enumeration, configuration space setup, and interrupt/message processing per PCIe specifications. The initialization flow details clock/power enable, SerDes setup, and LTSSM enable. Post-training, the RC initiates enumeration and configures downstream ports.","Section 2.11.1 Operations: PCIe as Root Complex; DEVSTAT.PCIESSMODE; CMD_STATUS[LTSSM_EN]","Explicit","Power domain enabled, PCIESSEN set, PLL reference clock present","YES","Ensure RC mode is selected prior to LTSSM enable and SerDes PLL lock."
"KeyStone PCIe Module","Endpoint (EP) operating mode","Interfaces","The controller can operate as a PCIe Endpoint connected to an upstream Root Complex. In EP mode, it supports legacy INTx and MSI generation towards the RC. Function-level configuration determines the chosen interrupt mechanism during enumeration. EP mode participates in link training and standard PCIe transactions. Software programs capabilities and BARs through configuration space.","Section 2.14.2 Interrupt Generation in EP Mode; Chapter 2 Operations (EP context implied); Configuration Space chapter refs","Explicit","LTSSM enabled, EP configuration registers programmed","YES","Select one interrupt mechanism (INTx or MSI) per function as per PCIe spec."
"KeyStone PCIe Module","LTSSM control and link training enable","Configuration","Link training is controlled by the LTSSM enable bit in the command/status register. Software disables LTSSM while programming configuration, then enables it to start negotiation. Successful link training is observed via a specific LTSSM state code in a debug register. The mechanism ensures deterministic initialization sequencing. Hardware deasserts LTSSM on reset for safe bring-up.","Section 2.11.1.1 Initialization Sequence; CMD_STATUS[LTSSM_EN]; DEBUG0[LTSSM_STATE]","Explicit","SerDes PLL locked, proper mode set (RC/EP)","YES","Enable LTSSM only after clocks/power and SerDes are stable."
"KeyStone PCIe Module","LTSSM state visibility via DEBUG registers","Debug","The controller exposes LTSSM state encoding through debug registers for runtime visibility. Software can poll the DEBUG0 register to detect training progress and completion. Appendix A documents the mapping of codes to states. This aids diagnostics and automated recovery. It is essential for verifying link bring-up.","DEBUG0[LTSSM_STATE]; Appendix A LTSSM States","Explicit","LTSSM enabled and running","YES","Use state codes to implement timeouts and error handling during training."
"KeyStone PCIe Module","SerDes PLL configuration and lock detection","Power/Clock","SerDes PLL settings are programmed through dedicated configuration registers. Software enables the PLL and waits for the lock status bit before link training. This ensures stable reference for high-speed lanes. The process is part of the mandatory initialization flow. Misconfiguration prevents link establishment.","Section 2.3 SerDes Configuration; PCIE_SERDES_CFGPLL; PCIE_SERDES_STS[LOCK]; Section 2.11.1.1 steps 4–5","Explicit","Reference clock provided; power domain enabled","YES","Validate reference clock frequency and poll lock before enabling LTSSM."
"KeyStone PCIe Module","Lane width control (x1/x2)","Performance","The port supports selectable lane width for link negotiation. A lane enable field allows choosing x1 or x2 configurations. This enables performance scaling and compatibility with partners. Incorrect settings may limit link width. Software must program lanes before training.","Port Logic Register field LN_EN (1h = x1, 2h = x2); Chapter 3 Port Logic Registers","Explicit","SerDes lanes powered and PLL locked","YES","Match lane count with board routing and partner capabilities."
"KeyStone PCIe Module","Directed speed change (Gen1→Gen2)","Performance","After initial Gen1 link-up, software can request a directed speed change to Gen2. A control bit instructs the LTSSM to initiate speed transition. This allows optimizing performance post-stability checks. Partners must support Gen2 for success. Speed change occurs under LTSSM control using training sequences.","Port Logic Register field DIR_SPD; Section 2.1/2.11 protocol operations; Table showing DIR_SPD description","Explicit","Stable Gen1 link, partner Gen2 capable","YES","Gate speed change on signal integrity checks and error rates."
"KeyStone PCIe Module","PHY TX swing and de-emphasis control","Performance","Transmit characteristics can be tuned via configuration bits. TX swing selects full or low swing voltage levels. De-emphasis level can be adjusted for upstream ports. Proper tuning improves eye quality and link robustness. Settings should align with board/channel characteristics.","Port Logic bits CFG_TX_SWING, DEEMPH; Chapter 3 Port Logic Registers","Explicit","SerDes configured, channel characteristics known","YES","Use compliance testing to validate settings for target backplane/cable."
"KeyStone PCIe Module","Number of Fast Training Sequences (FTS) control","Performance","The controller exposes a field to program the number of fast training sequences. Adjusting FTS can assist interoperability and speed changes. It affects the training duration and partner expectations. Conservative values improve compatibility at cost of time. This is part of port logic configuration.","Port Logic field NUM_FTS; Chapter 3 Port Logic Registers","Explicit","LTSSM disabled during programming","YES","Use vendor-recommended defaults unless interoperability demands tuning."
"KeyStone PCIe Module","Clock control and module power domain gating","Power","The PCIe module requires its power and clock domains to be enabled before use. A device-level enable bit allows software to turn on the PCIe subsystem. Clock control ensures SerDes gets a valid reference before PLL lock. Proper sequencing prevents undefined behavior. Device-specific PSC controls are referenced for full details.","Section 2.2 Clock Control; Section 2.11.1 steps 1–2; DEVSTAT.PCIESSEN; device PSC guide","Explicit","System PSC configuration available; ref clock present","YES","Follow device PSC/user guide to enable domains prior to config."
"KeyStone PCIe Module","Reset considerations and sequencing","Configuration","The document prescribes reset handling for reliable bring-up. Software must keep LTSSM disabled on reset and reinitialize configuration registers. Link retraining and subsystem reset are recommended after link-down events. Proper reset isolates stale application state. This ensures clean recovery paths.","Section 2.13 Reset Considerations; Section 2.14.6.1 Link Down Interrupt guidance","Explicit","Clock/power domains stable after reset","YES","Implement full software re-init on link-down as advised."
"KeyStone PCIe Module","Power management events and states","Power","The controller supports PCIe power management with event notification. Software is alerted to power transitions via a dedicated interrupt. Proper handling maintains link integrity and latency requirements. Capabilities are configured in configuration space per PCIe spec. Entry/exit sequencing follows standard PME flows.","Section 2.15 Power Management; Section 2.14.6.3 Power Management Event Interrupt","Explicit","PM capabilities enabled in config space","YES","Coordinate PM with partners to avoid performance surprises."
"KeyStone PCIe Module","Address translation between local and PCIe spaces","Configuration","The architecture provides programmable address translation mechanisms. These map system addresses to PCIe address spaces and vice versa. Translation is essential for DMA and host access to internal memories. Configuration must prevent overlap and ensure protection boundaries. The document outlines translation tables and usage guidance.","Section 2.7 Address Translation; Section 2.8 PCIe Address Spaces","Explicit","Correct base/limit programming; coherent with system MMU","YES","Define non-overlapping inbound/outbound windows aligned to BAR usage."
"KeyStone PCIe Module","PCIe address spaces and configuration space layout","Configuration","The module implements standard PCIe address spaces including configuration. Register access offsets remain consistent regardless of access mode. A 1 KB configuration space per function is provided per PCIe spec context. This enables standard enumeration and capability discovery. Software relies on these layouts for portability.","Section 2.8 PCIe Address Spaces (note on 1 KB configuration space offsets); page 2-19 reference","Explicit","Bus enumeration active; RC access available","YES","Use standard config cycles to probe capabilities and BARs."
"KeyStone PCIe Module","PCIe transaction support (MRd/MWr/Cpl etc.)","Functional","The controller supports standard PCIe request and completion transactions. Memory reads and writes are issued/received according to the protocol. Ordering, tags, and completions follow PCIe rules. This forms the basis for DMA and CPU-initiated transfers. The section outlines transaction flows and constraints.","Section 2.10 PCIe Transactions","Explicit","Link trained; address translation configured","YES","Observe ordering and completion timeout rules per spec."
"KeyStone PCIe Module","MSI interrupt generation in Endpoint mode","Interrupts","In Endpoint mode, MSI interrupts are generated via 32-bit memory writes to programmed MSI address/data. System software sets up MSI capability during enumeration. The EP then signals events by issuing the MSI write. Only one interrupt mechanism (MSI or legacy) is active per function. Registers provide enable and status control.","Section 2.14.2.2 MSI Interrupt Generation in EP Mode; MSI IRQ enable/status registers (Chapter 3, e.g., Fig 3-42/3-43)","Explicit","MSI capability enabled and configured by RC","YES","Ensure MSI address/data are valid before issuing MSI writes."
