"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual operation modes (RC and EP)","Interface","The PCIe module supports dual operation modes: Root Complex (RC) and End Point (EP). Mode selection is controlled by bootstrap pins PCIESSMODE[1:0] at power-up and can be overridden in software. In EP mode it can operate as a legacy or native PCIe end point. The core integrates Transaction, Data Link, and MAC layers to realize both roles. This flexibility enables the device to either host downstream devices or present itself as a peripheral to a host.","1.3 Features; 1.4.1 PCI Express Core Module","Explicit","Bootstrap PCIESSMODE[1:0]; DEVSTAT register to overwrite; LTSSM enable","YES","Ensure correct mode before link training and enumeration; changing mode at runtime requires full reinitialization."
"KeyStone PCIe Module","Single link, ×1/×2 lanes with dynamic width and lane reversal","Performance","The controller provides a single bidirectional PCIe link that can be configured for ×1 or ×2 lane operation. It supports dynamic-width conversion and automatic lane reversal to aid board routing and interoperability. Polarity inversion on receive is also supported for signal flexibility. Only one link is present; it cannot be split into two ×1 links or used as a switch. These characteristics define the top-level link topology and capabilities.","1.3 Features; 1.5 Supported Use Case Statement","Explicit","SerDes lanes; PL_LINK_CTRL[LNK_MODE]; PL_GEN2[LN_EN]","NO","Plan PCB lane assignments with lane reversal support; do not attempt multi-port configurations."
"KeyStone PCIe Module","Gen1/Gen2 link speeds (2.5/5.0 GT/s)","Performance","The PHY and core operate at 2.5 GT/s (Gen1) and 5.0 GT/s (Gen2) per lane. Gen2 operation is enabled by a directed speed change after initial Gen1 link up. The output PLL frequency remains 2.5 GHz with internal bus width conversion for Gen2. Software controls de-emphasis, swing, and speed change via port logic registers. These controls enable compliance tuning and performance scaling.","2.3.3 Reference Clock Multiplication; 3.9.13 PL_GEN2; 3.7.13 LINK_CTRL2","Explicit","PL_GEN2[DIR_SPD, DEEMPH, CFG_TX_SWING]; LINK_CTRL2[TGT_SPEED, SEL_DEEMPH]","YES","After link up at Gen1, set DIR_SPD to initiate Gen2; ensure link partner supports Gen2 and common clock settings if applicable."
"KeyStone PCIe Module","Address Space 0 mapping (Registers/Config/Remote windows)","Configuration","Address Space 0 is a contiguous 16 KB region partitioned into four 4 KB windows. It hosts application registers, local configuration space (Type 0/1), remote configuration access window, and a remote I/O window (RC only). These regions are non-burst and must be accessed with 32-bit transactions. Mapping enables local and remote PCIe management from the internal bus.","2.8.1 Address Space 0; Figure 2-5; 2.8.1.2 Organization of Configuration Registers","Explicit","Internal bus aperture; IOBASE register for remote I/O; CFG_SETUP for config","YES","Mark these regions as non-cacheable and avoid burst accesses; guard remote windows when link is down."
"KeyStone PCIe Module","Outbound address translation (32 regions)","Configuration","Outbound translation maps internal bus addresses to PCIe memory addresses for TLP generation. The memory-mapped outbound space is divided into 32 equal regions of 1/2/4/8 MB set by OB_SIZE. Each region’s PCIe base is programmed via OB_OFFSET_INDEXn (low) and OB_OFFSETn_HI (high for 64-bit). Translation occurs per request and does not span region boundaries, requiring size-aware DMA segments.","2.7.1 Outbound Address Translation; 3.1.11 OB_SIZE; 3.1.80 OB_OFFSET_INDEXn; 3.1.81 OB_OFFSETn_HI","Explicit","Enable CMD_STATUS[OB_XLT_EN]; program OB_SIZE/OB_OFFSET*; DMA on internal slave port","YES","Segment large transfers to avoid crossing region limits; use 64-bit offsets for >4 GB addresses."
"KeyStone PCIe Module","Inbound address translation (4 regions) tied to BARs","Configuration","Inbound translation remaps accepted PCIe accesses into internal memory. Four regions (0–3) are associated with BARs (BAR1–BAR5 for 32-bit; paired in 64-bit), defined by IB_BARn, IB_STARTn_{LO,HI}, and IB_OFFSETn. BAR0 is reserved for application registers and cannot be remapped. A special mode allows IB_START to derive from BAR1 when start registers are zero, simplifying EP windows.","2.7.2 Inbound Address Translation; 2.7.2.2 BAR0 Exception; 2.7.2.3 Using BAR1 Value As Start; 3.1.82–3.1.97 IB_*","Explicit","Enable CMD_STATUS[IB_XLT_EN]; proper BAR setup; RC enumeration; address decode","YES","Define non-overlapping inbound windows; remember no inbound I/O is supported; document host-visible BAR sizes."
"KeyStone PCIe Module","BAR Mask registers and DBI_CS2 overlay","Configuration","Before enumeration, software can configure EP BAR sizes, types, and enable states using BAR Mask registers overlaid on the BARs. Writes are allowed only when CMD_STATUS[DBI_CS2] is set, and reads reflect BAR, not mask contents. This mechanism lets firmware request specific aperture sizes from RC. BAR0 mask is limited (BAR0 dedicated to application registers).","2.7.3.1 BAR Mask Registers; 3.3.x and 3.4.x BAR*_MASK","Explicit","CMD_STATUS[DBI_CS2]; BAR*_MASK; clear DBI_CS2 before RC enumerates","YES","After writing mask, verify by test-write to BAR and readback; never modify via serial link; restrict BAR0 mask to allowed bits."
"KeyStone PCIe Module","Endian mode conversion (big/little with swizzle)","Configuration","While the PCIe core is little-endian at the pins, the subsystem supports big-endian systems using configurable byte-swapping. The ENDIAN register selects swizzle granularity for inbound and outbound data paths. Tables define correct mapping for 1-, 2-, 4-, and 8-byte swaps. Proper configuration ensures data coherency across mixed-endian systems.","2.10.2 Support for Endian Modes; 3.1.13 ENDIAN","Explicit","ENDIAN[ENDIAN_MODE]; SoC boot endian mode; alignment rules","YES","Match ENDIAN mode to system ABI; verify with known patterns; note 32-bit MMR accesses swap on 4-byte boundaries."
"KeyStone PCIe Module","DMA support via external EDMA/internal ports","DMA/Buffering","The PCIESS has no built-in DMA engine but exposes a 128-bit slave and a 128-bit master port on the internal interconnect. In RC mode, an external DMA reads/writes the PCIe window; in EP mode, remote bus masters target the master port. EDMA examples demonstrate 128-byte payload segmenting. Bandwidth targets are ~85% of 2.0/4.0 Gbps effective per lane for Gen1/Gen2, respectively.","2.9 DMA Support; 2.9.3 EDMA Transfer Examples","Explicit","EDMA or SoC DMA; properly configured outbound/inbound translation; bus mastering enabled","YES","Size transfers to max payload/request; ensure byte strobe requirements and 128-byte boundary handling are satisfied."
"KeyStone PCIe Module","Legacy and MSI interrupt generation in EP","Interrupts","An EP can generate legacy INTx (A–D) or MSI, but not both simultaneously per PCIe rules. Legacy asserts are requested via EP_IRQ_SET/CLR, and MSI by issuing a memory write to the MSI address/data configured by RC. The MSI_IRQ register in the RC (or peer EP) is the target for vectored writes. Status and enable/clear registers exist per MSI group.","2.14.2 Interrupt Generation in EP Mode; 3.1.16 MSI_IRQ; 3.1.24–3.1.55 MSI n registers; 3.1.17–3.1.19 EP_IRQ_*","Explicit","MSI_CAP/INTx config in config space; MSIn_IRQ_* enables; IRQ_EOI for EOI","YES","Ensure MSI_EN implies INTx disabled; clear MSIn_IRQ_STATUS and write IRQ_EOI to retire events; one legacy assert pending at a time."
