"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual-mode operation (Root Complex or End Point)","Interfaces","Module supports operation as Root Complex or End Point. Mode selection controls configuration responsibilities and enumeration behavior. RC initiates configuration cycles while EP exposes Type 0 configuration space to a host. Mode must be finalized before link training to avoid undefined behavior. This feature is central to bring-up policy and software stack selection.","UNKNOWN","Explicit","PSC power enabled; DEVSTAT PCIe enable; valid SerDes refclk; configure before LTSSM enable","YES","Select the role early at boot and keep it constant until reset."
"KeyStone PCIe Module","Link speed Gen1/Gen2 selection","Performance","The link supports 2.5 GT/s (Gen1) and 5.0 GT/s (Gen2). Negotiation occurs during training under software policy. Use conservative defaults during bring-up and enable higher speed after stability is verified. Speed changes should be coordinated with PHY/equalization readiness. Always verify negotiated speed after training.","UNKNOWN","Explicit","Stable reference clock; SerDes PLL lock; common-clock/SSC settings consistent","YES","Start at Gen1 for stability, then switch to Gen2 once validated."
"KeyStone PCIe Module","Link width x1/x2 with lane reversal and polarity inversion","Performance","The controller can operate with one or two lanes depending on board design. Automatic lane reversal and polarity inversion permit flexible routing. Down-training allows operation when fewer lanes are detected. Software should read status to confirm the active width. Validate board routing and SerDes settings against intended operation.","UNKNOWN","Explicit","SerDes lane enable configured; partner compatibility; PLL locked","YES","Allow auto-detect unless board constraints require forcing specific settings."
"KeyStone PCIe Module","Outbound address translation windows","Configuration","Outbound windows map internal addresses to PCIe memory or I/O spaces. They are programmed before enabling and used for CPU or DMA initiated TLPs. Accesses should be performed only after the link is up to avoid hangs. Sizes and alignments must match target requirements. Improper mappings can cause decode errors or timeouts.","UNKNOWN","Explicit","Program OB indices/size first; enable after config; link up required","NO","Validate targets and guard accesses with link-up checks."
"KeyStone PCIe Module","Inbound address translation regions","Configuration","Inbound regions expose internal memory to the PCIe side. They are tied to BARs and define host-visible apertures. Proper sizing and alignment are required for interoperability. Enable only after BARs are negotiated. Careful scoping limits attack surface and simplifies decode.","UNKNOWN","Explicit","BAR sizing and host enumeration alignment; enable inbound translators","NO","Use minimal apertures consistent with performance goals."
"KeyStone PCIe Module","Endianness control","Configuration","The module supports selecting application endianness. Configuration must match the system architecture to avoid data corruption. Set this before enabling translators or traffic. Changes after traffic starts require quiescence. Consistent interpretation across host and device prevents mismatches.","UNKNOWN","Explicit","Program endianness prior to OB/IB enable and DMA","NO","Audit all MMIO and DMA paths for correct byte ordering."
"KeyStone PCIe Module","TLP attributes: Relaxed Ordering and No Snoop","Performance","Outbound TLPs may be tagged with Relaxed Ordering and No Snoop. These attributes can improve throughput on tolerant fabrics. They must only be used when memory consistency requirements permit. Some partners ignore or limit them. Measure system impact before enabling broadly.","UNKNOWN","Explicit","System memory ordering and cache policy must allow; measure impact","NO","Enable selectively for large sequential DMA transfers."
"KeyStone PCIe Module","Legacy INTx interrupt handling","Interrupts","Legacy INTA/B/C/D signaling is supported for compatibility. These signals are mapped to SoC interrupt lines. Proper masking and clearing sequences are required for correctness. Latency may be higher than MSI under load. Use as a fallback when MSI is unavailable.","UNKNOWN","Explicit","SoC interrupt routing; status/enable sequencing; EOI writes","NO","Prefer MSI for performance; retain INTx for bring-up and fallback."
"KeyStone PCIe Module","MSI reception (RC mode)","Interrupts","As Root Complex the controller receives MSI from endpoints. Vectors are enabled and serviced in software with write-one-to-clear semantics. Route only the vectors in use to minimize overhead. Ensure endpoints enable MSI during enumeration. Coalesce handling where appropriate for rate control.","UNKNOWN","Explicit","Enumeration must enable MSI on endpoints; SoC IRQ mapping","YES","Batch-handle vectors per group to reduce register traffic."
"KeyStone PCIe Module","MSI generation (EP mode)","Interrupts","As End Point the controller can generate MSI to signal events to the host. Software programs the local capability and triggers an interrupt when needed. Host allocation and enablement of vectors is required for operation. Order signaling after the associated work is visible to the host. Use MSI in preference to legacy INTx when supported.","UNKNOWN","Explicit","MSI capability configured; host assigned vectors; valid BAR/IB regions","YES","Coalesce interrupts to balance latency and CPU overhead."
"KeyStone PCIe Module","Power management states and ASPM","Power","The controller supports device power management states. Active State Power Management allows L0s and L1 link states for energy savings. Entry and exit should occur with quiesced traffic. Latency impacts must be considered for real-time paths. L2 is not supported and should not be used.","UNKNOWN","Explicit","Stable link; partner support; follow timing for transitions","NO","Enable ASPM only after validating clocking and latency budgets."
"KeyStone PCIe Module","PM/reset related interrupts","Interrupts","Dedicated interrupts are provided for power management and reset events. Software must enable, service, and clear status to maintain responsiveness. Proper ordering ensures causes are captured before clearing. These signals coordinate orderly shutdown and recovery. Neglect can stall transitions or miss events.","UNKNOWN","Explicit","SoC IRQ mapping; correct status clear order","NO","Log PM and reset causes for diagnostics and policy tuning."
"KeyStone PCIe Module","Advanced Error Reporting and ECRC","Error Handling","Advanced Error Reporting extends visibility into correctable and fatal errors. End-to-end CRC improves detection of TLP corruption. Enable reporting and capture logs before clearing to preserve root cause. Some partners may not fully implement AER and require testing. Integrate counters into system health monitoring.","UNKNOWN","Explicit","AER capability present; interrupts routed; log buffers available","NO","Trigger recovery flows on fatal errors and alert system management."
"KeyStone PCIe Module","SerDes PLL configuration and lock","Clocks/Power","SerDes PLL must be programmed and locked before link training. Poll lock status and respect stabilization delays. Lane-specific status helps isolate signal integrity issues. Configuration may require a device-specific unlock sequence. Proceed only after stable lock is confirmed.","UNKNOWN","Explicit","Stable refclk; kicker/unlock if required; observe delays","NO","Abstract PLL programming into a reusable routine shared across platforms."
"KeyStone PCIe Module","Link training control and LTSSM monitoring","Debug","Software controls enabling of the link training state machine. Training should start only after configuration is ready. Status should be monitored until the operational state is reached. Timeouts and retries improve robustness on marginal links. Training failures usually indicate clocking, cabling, or configuration issues.","UNKNOWN","Explicit","SerDes locked; translators configured; link event interrupts set","YES","Gate enumeration on successful L0 detection with bounded retries."
