"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual-mode operation: Root Complex and End Point","Interfaces","The PCIe subsystem can operate as either a Root Complex (RC) or an End Point (EP). Mode selection is controlled by DEVSTAT.PCIESSMODE[1:0] or bootstrap configuration pins. This enables the device to enumerate downstream devices as RC or attach to a host as EP. Only a single function is supported in EP mode. Mode must be selected before link training and system discovery.","SPRUGS6D Chapter 1 (Features); Chapter 2.11 Operations; Local Config DEV_STAT_CTRL/DEV_STAT (0x1078)","Explicit","Power domain enabled via PSC; Proper REFCLK; DEVSTAT.PCIESSMODE set prior to LTSSM_EN","YES","Changing modes requires re-initialization; choose RC/EP based on system role"
"KeyStone PCIe Module","Link width and speed: x1/x2, Gen1/Gen2 (2.5/5.0 GT/s)","Performance","The link supports one or two lanes and trains to Gen1 or Gen2 speeds. Dynamic width conversion allows operation when fewer lanes are available. Gen2 parameters are managed in Port Logic registers. Speed and width are negotiated during LTSSM link training. Throughput scales with lanes and generation within negotiated limits.","SPRUGS6D Chapter 1 (Overview); Port Logic PL_GEN2 register","Explicit","Proper SerDes PLL configuration; Valid REFCLK; Partner capability negotiation","YES","Use common clock mode for optimal jitter and stability when available"
"KeyStone PCIe Module","Automatic credit management, ECRC, and AER","Reliability/Error handling","The core autonomously manages flow control credits to prevent buffer overrun. End-to-end CRC (ECRC) generation and checking can be enabled for integrity. Advanced Error Reporting (AER) surfaces detailed protocol errors. Software can monitor error status via capability and port logic registers. These mechanisms improve robustness under heavy traffic and error conditions.","SPRUGS6D Chapter 1 (Features); Chapter 3.7 PCIe Capabilities/AER","Explicit","Enable/monitor AER and ECRC per capability controls; Interrupt routing for error events","YES","Ensure system software logs and services AER to avoid silent failures"
"KeyStone PCIe Module","Lane polarity inversion, lane reversal, dynamic width conversion","PHY/Signal Integrity","The PHY supports automatic receive polarity inversion to tolerate board swaps. Lane reversal is handled to accommodate flipped lane ordering on the PCB. Dynamic width conversion allows training to reduced width if not all lanes are present or healthy. These features increase link bring-up resilience across platforms. Software should monitor negotiated width to apply performance policies.","SPRUGS6D Chapter 1 (Features)","Explicit","SerDes configured and LTSSM enabled; Compatible partner link training","NO","Read negotiated width from LINK_STAT_CTRL and adjust DMA/QoS accordingly"
"KeyStone PCIe Module","Configurable BARs and configuration/I-O filtering","Configuration","BAR registers define inbound addressable regions for EP or bridge windows for RC. Configuration and I/O TLP filtering ensures only valid accesses are forwarded. BAR mask registers allow sizing and type control including 64-bit pairs. Proper configuration is required before exposing the device to enumeration. Misconfigured BARs can cause decode errors or timeouts.","SPRUGS6D Chapter 3.3/3.4 (Type0/Type1 BARs); Chapter 2.7 Address Translation","Explicit","Program BARx and masks; Set inbound windows via IB_*; Ensure non-cacheable mapping","YES","Lock down BARs before LTSSM enable in EP mode to avoid host probing faults"
"KeyStone PCIe Module","Completion lookup and completion timeout handling","Error handling","The core implements completion lookup to match requests and completions. Completion timeout support is exposed through Device Capabilities 2 registers. Timeouts can generate error status and optionally interrupts. Software policy should define retry or reset behavior on timeout. Proper configuration avoids false positives during long-latency operations.","SPRUGS6D Chapter 3.7 (DEV_CAP2 Completion Timeout); Chapter 2.16 Error Handling","Explicit","Enable relevant error/interrupt bits; Stable clocking; Correct MMR programming","YES","Tune timeout values based on topology and bridge depth"
"KeyStone PCIe Module","Local config and application MMR access via BAR0/config window","Configuration/Memory Map","Software can access local configuration space and application registers through a mapped window. BAR0 is typically used for application MMR exposure in EP mode. In RC mode the local config space is accessible via the internal window at a fixed offset. Only 32-bit non-burst accesses are supported for these apertures. Non-cacheable mappings are required to ensure protocol compliance.","SPRUGS6D Chapter 2.8 (Address Spaces) and Chapter 3.1 (Application Registers); Local Config base at 0x1000 offset","Explicit","Map BAR0 and local config window; MMU/MPU set to non-cacheable; 32-bit access only","YES","Avoid speculative loads; guard windows until link is stable"
"KeyStone PCIe Module","Legacy INTx support (generate/receive)","Interrupts","The subsystem can generate legacy INTx in EP mode and receive INTx in RC mode. Status and enable bits exist per legacy line. Events are acknowledged via the IRQ_EOI mechanism. INTx is useful for compatibility with hosts lacking MSI. MSI is preferred for performance and scalability where available.","SPRUGS6D Chapter 2.14 Interrupt Support; Legacy INT STATUS/ENABLE at 0x180..0x1DC; IRQ_EOI at 0x050","Explicit","Interrupt controller integration; Proper masking and EOI write sequencing","YES","Favor MSI when supported; keep INTx as fallback"
"KeyStone PCIe Module","Message Signaled Interrupts (MSI) with grouped vectors","Interrupts","The device supports MSI generation in EP mode and reception in RC mode. MSI vectors are grouped across MSI0..MSI7 blocks with W1S/W1C enable control. Each group controls a set of vectors allowing fine-grained enables. Status raw and masked views are provided for service. EOI writes finalize servicing per event model.","SPRUGS6D Chapter 2.14; MSI STATUS_RAW/STATUS/ENABLE_SET/CLR at 0x100..0x17C; IRQ_EOI at 0x050","Explicit","MSI capability programmed; Address/data written by RC; Vector masks configured","YES","Map MSI vectors to CPU IRQs carefully to avoid priority inversion"
"KeyStone PCIe Module","PCIe power management and ASPM L0s/L1 (no L2)","Power","The core implements PCI device power management states except D3cold with VAUX. Active State Power Management supports L0s and L1 link states autonomously when idle. L2 link state is not supported and should not be requested. RC software may transmit PM_TURNOFF; EP can signal PME. Software must coordinate with PSC power gating policies.","SPRUGS6D Chapter 2.15 Power Management; PMCMD at 0x020; PMCFG at 0x024","Explicit","PSC domain control; Capability bits set; Partner ASPM policy","YES","Ensure VAUX/D3cold flows are not assumed; honor L0s/L1 exit latency in drivers"
"KeyStone PCIe Module","PHY loopback support (RC mode)","Debug/Test","A PHY loopback mode is available to validate the SerDes data path. This helps isolate board-level issues during bring-up. Loopback is controlled via PHY/PCS registers. It is primarily intended for lab diagnostics, not runtime use. Link partner is not required during internal loopback tests.","SPRUGS6D Chapter 1 (Features); PCS/SerDes controls 0x380..0x394 (KeyStone I)","Explicit","SerDes configured and enabled; RC mode active; Test equipment as needed","NO","Disable loopback before normal traffic to avoid isolation from partner"
