"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"spruf95.pdf","GPIO Direction Control","Configuration","The GPIO module allows each pin to be configured as input or output using the DIR01 register. By default, all pins reset as inputs (bit value 1). Clearing the corresponding DIR bit configures a pin as an output, while setting it configures an input. Direction applies per pin across banks 0 and 1. This enables flexible per-signal role assignment in software.","Section 3.3, Figure 4, Table 5","Explicit","PSC clock enable; Pin multiplexing configured","YES","Update DIR before driving outputs; read back configuration to confirm."
"spruf95.pdf","Output Drive Control via OUT/SET/CLR","Configuration","GPIO outputs are driven using OUT_DATA01, SET_DATA01, and CLR_DATA01 registers. OUT supports read‑modify‑write to set complete output vectors. SET drives selected outputs high and CLR drives selected outputs low without affecting other bits. Reads of these registers return the programmed output state, not necessarily the actual pin if configured as input. Use IN_DATA01 to observe actual line level.","Section 2.6.2; Sections 3.4–3.6; Figures 5–7; Tables 6–8","Explicit","DIR01 set to output","YES","Prefer SET/CLR for atomic bit updates when multiple contexts may access GPIO."
"spruf95.pdf","Input Sampling and Synchronization","Performance","The current state of GPIO pins is read through IN_DATA01. For pins configured as inputs, the value is synchronized to the GPIO peripheral clock. For pins configured as outputs, reads return the device’s driven value. Some signals may be open-drain per device data manual, in which case IN reflects the wired-logic level. Synchronization avoids metastability when sampling asynchronous inputs.","Section 2.7.2; Section 3.7; Figure 8; Table 9","Explicit","PSC clock enable","YES","Debounce or filter external signals in software if required by the application."
"spruf95.pdf","Per-Pin Edge-Triggered Interrupts","Interrupts","Every GPIO pin can generate an interrupt on rising edges, falling edges, both edges, or be disabled. Edge detection is synchronized to the GPIO clock. Configuration is done via SET_RIS_TRIG01/CLR_RIS_TRIG01 and SET_FAL_TRIG01/CLR_FAL_TRIG01. Direction does not need to be input for interrupt generation, enabling software-driven test interrupts. Disable specific edges by writing to the corresponding CLR registers.","Sections 2.10.3, 3.8–3.11; Figures 9–12; Tables 10–13","Explicit","BINTEN enable; System interrupt routing per device manual","YES","Clear pending conditions and configure edges before enabling CPU routing to avoid spurious IRQs."
"spruf95.pdf","Per-Bank Interrupt Enable","Interrupts","Bank-level interrupt enables gate all GPIO pin interrupt sources per bank. Setting EN0 or EN1 in BINTEN enables events from banks 0 or 1 respectively. The same bits also control EDMA event generation. This provides coarse-grained enable for groups of 16 pins. Use with per-pin edge configuration for full control.","Section 2.10.2; Section 3.2; Figure 3; Table 4","Explicit","System interrupt controller configuration","YES","Use bank enable as a fast mask during critical sections or low-power modes."
"spruf95.pdf","Interrupt Status and W1C Clear","Interrupts","Pending GPIO interrupt events per pin are reported in INTSTAT01. A logic 1 indicates a pending interrupt and is cleared by writing a 1 to that bit (write-one-to-clear). Software must ensure all pending sources are serviced. For pins directly routed to the CPU, status may also be visible via CPU interrupt flags. Use status to disambiguate sources after a bank interrupt.","Sections 2.10.4, 3.12; Figure 13; Table 14","Explicit","BINTEN enable; Edge trigger configuration","YES","Always read-modify-write carefully when clearing multiple bits to avoid race conditions."
"spruf95.pdf","EDMA Event Generation from GPIO","DMA","GPIO can generate synchronization events to the EDMA for data movement orchestration. The same bank enable bits control availability of these events. This allows GPIO activity to trigger DMA transfers without CPU intervention. Event mapping details are device-specific and provided in the data manual. Use edge configuration to precisely define event timing.","Section 2.11; Section 1.2 Features; Section 2.10.2","Explicit","EDMA controller; BINTEN configuration; System event mapping","YES","Consult the device data manual for exact event numbers and routing to EDMA channels."
"spruf95.pdf","Power and Clock Control via PSC","Power/clock","The GPIO peripheral clock is disabled by default and must be enabled via the local Power and Sleep Controller. The GPIO input clock runs at CPU/6 frequency. When placed in low-power state by the PSC, interrupt generation is suspended until re-enabled. Output states are maintained during low-power entry. Proper PSC sequencing is required during initialization and reset.","Sections 2.1, 2.12","Explicit","PSC; System clocking","YES","Gate the GPIO clock when inactive to save power and re-enable before accessing registers."
"spruf95.pdf","Pin Multiplexing Integration","Interfaces","The device uses extensive pin multiplexing to support many peripheral functions in limited package pins. GPIO function availability on specific pins depends on reset configuration and programmable pinmux registers. Software must configure pin multiplexing to select GPIO functionality where required. Details are device-specific and defined in the data manual. Incorrect pinmux prevents GPIO from controlling or sensing external pins.","Section 2.3","Explicit","Device pinmux registers; Device data manual","YES","Configure pinmux prior to DIR and data settings and lock configuration if supported."
"spruf95.pdf","Reset Behavior and Defaults","Error handling","Hardware reset returns GPIO configuration and data registers to default states. Software reset via emulator does not modify GPIO signal configuration. A PSC reset cycle (clock disable, PSC reset, then clock enable) restores default register settings. After hard reset, all pins default to inputs. Software should reapply initialization to ensure correct operation.","Section 2.8","Explicit","PSC; Reset controller","YES","Design startup code to handle both emulator and hardware reset scenarios deterministically."
