"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual-mode operation (Root Complex or End Point)","Interfaces","The controller operates as either a Root Complex (RC) or an End Point (EP) as defined in device bootstrap and configuration. In RC mode it initiates configuration cycles and enumerates downstream devices to build the PCIe hierarchy. In EP mode it exposes a Type 0 configuration space and responds to host-initiated configuration transactions. Mode selection must be finalized before enabling link training to avoid undefined behavior. Software may override bootstrap selection via device status mechanisms where supported. Changing modes after link-up requires a reset and retraining sequence.","SPRUGS6D: Sec 1.3 Features (RC/EP); Sec 2.11 Operations; Local cfg Type0/1 in Ch 3","Explicit","PSC/DEVSTAT PCIe enable; valid SerDes refclk; set before CMD_STATUS.LTSSM_EN=1","YES","Decide mode during early boot and freeze until next reset; reflect mode in capability advertisement and software paths."
"KeyStone PCIe Module","Link speed Gen1/Gen2 selection","Performance","The link supports 2.5 GT/s (Gen1) and 5.0 GT/s (Gen2) operation as negotiated during training. Software controls Gen2 enablement and related parameters through Link Control 2 and Port Logic Gen2 registers. Stable Gen2 requires proper equalization, clocking, and board signal integrity across the channel. Negotiated speed should be read back after training to confirm expectations. When bring-up margins are uncertain, start at Gen1 and subsequently enable Gen2 after validation. Common-clock and SSC choices directly affect Gen2 reliability and must be consistent across the link.","SPRUGS6D: PCIe Cap LINK_CTRL2 (Ch 3.7); Port Logic PL_GEN2 (Ch 3.9.13); Sec 1.3","Explicit","SerDes PLL lock; correct COMMON_CLK_CFG/SSC; partner Gen2 capability","YES","Gate Gen2 enable behind board characterization and enable runtime telemetry to catch downshifts or errors."
"KeyStone PCIe Module","Link width x1/x2 with lane reversal and polarity inversion","Performance","The controller supports x1 or x2 link widths depending on board design and strap configuration. Dynamic width conversion permits operation when only one lane trains successfully. Lane reversal and RX polarity inversion allow flexible routing without board crossovers. Active lane status and alignment are available in PCS/Port Logic status for debug. Software should not force lane mapping unless required by platform constraints. Validate that partner devices accept reversal and that negotiated width matches design goals.","SPRUGS6D: Sec 1.3 Features (x2, lane reversal, polarity inversion); PCS_STATUS 0x388 (3.1.100)","Explicit","SerDes lanes enabled; PLL locked; partner supports configured width","YES","Allow automatic reversal/polarity; only override for constrained layouts or SI workarounds."
"KeyStone PCIe Module","Outbound address translation windows","Configuration","Outbound translation maps internal addresses into PCIe memory/IO/config spaces using indexed offset registers. Software programs bases and sizes prior to enabling translation to prevent stray transactions. These windows are necessary for CPU-initiated or DMA-initiated outbound TLPs. Accesses using remote config or I/O spaces must be single 32-bit and non-burst, with device memory attributes set accordingly. Enable outbound translation only after link-up to avoid bus errors. Changes to mappings should quiesce traffic and then re-enable to maintain coherency.","SPRUGS6D: Sec 2.7.1 Outbound; OB_OFFSET_INDEXn/OB_OFFSETn_HI (3.1.80–3.1.81); OB_SIZE 0x30 (3.1.11); Sec 2.8 cautions","Explicit","Program indices and sizes first; link trained to L0; non-cacheable MMIO attributes","YES","Centralize OB window programming and protect with feature flags to reduce misconfiguration risk."
"KeyStone PCIe Module","Inbound address translation regions","Configuration","Inbound translation exposes SoC memory or register regions to PCIe by selecting BARs and programming start/offset registers. Up to four regions can be defined with size and alignment constraints that must match host expectations. This is required for EP functions to serve host accesses and for peer-to-peer writes in RC systems. Software must enable inbound translation after validating BAR assignments and apertures. Incorrect sizing or misaligned windows can cause decode failures or security gaps. Disabling inbound windows during reconfiguration prevents unintended accesses.","SPRUGS6D: Sec 2.7 Inbound; IB_BARx/STARTx/OFFSETx (3.1.82–3.1.97); BARs in Ch 3.3/3.4","Explicit","BAR setup consistent with enumeration; IB enable set; non-cacheable attributes","YES","Use minimum exposure consistent with function needs and audit apertures for safety/security."
"KeyStone PCIe Module","Endianness control","Configuration","The module supports application endianness selection to align with the CPU’s byte ordering. Endianness must be configured before enabling inbound/outbound translators and before starting DMA or CPU transactions. A mismatch will corrupt data structures and descriptors observed over PCIe. Once traffic is active, changes require quiescence and thorough revalidation. This setting impacts both application register interpretation and memory-mapped data windows. Ensure all software layers agree on endianness conventions to avoid latent bugs.","SPRUGS6D: ENDIAN 0x38 (3.1.13)","Explicit","Set prior to OB/IB enable and DMA; consistent system-wide endianness","YES","Include endianness in platform configuration and sanity-check via known-pattern reads/writes at init."
"KeyStone PCIe Module","TLP attributes: Relaxed Ordering and No Snoop","Performance","Outbound TLPs can be tagged with Relaxed Ordering and No Snoop attributes to improve throughput in tolerant systems. These attributes may be ignored or limited by some hosts or interconnect policies. Enabling them requires understanding the memory consistency model and caching behavior. Software should measure the latency and bandwidth impact on representative workloads. Start with conservative defaults and selectively enable for bulk DMA paths. Misuse can break producer/consumer ordering assumptions across agents.","SPRUGS6D: TLPCFG 0x10 (3.1.6); Sec 2.10 Transactions","Explicit","Interconnect must allow reordering; cache policies must honor no-snoop","YES","Gate attributes behind per-queue controls and validate with stress and coherency tests."
"KeyStone PCIe Module","Legacy INTx interrupt handling","Interrupts","Legacy INTA–INTD signaling is supported and mapped to SoC interrupt lines. Pending and enabled status are managed via raw/enabled registers with write-one-to-clear semantics. An explicit end-of-interrupt write is required to signal completion to the controller. While broadly compatible, INTx has higher latency and more sharing complexity than MSI. Use INTx primarily for compatibility or early bring-up when MSI is unavailable. Ensure masking, clearing, and EOI sequencing are correct to prevent interrupt storms.","SPRUGS6D: IRQ_EOI 0x50 (3.1.15); Legacy IRQ regs ~0x180 (3.1.56+); Sec 2.14","Explicit","SoC interrupt router configured; proper W1C/EOI handling; vector mapping known","YES","Prefer MSI when possible; keep INTx paths tested as fallback for older endpoints."
"KeyStone PCIe Module","MSI reception and handling (RC mode)","Interrupts","In Root Complex mode the controller receives MSI messages from endpoints and exposes them as grouped vectors. Each group has enable, status, and raw-status registers with write-one-to-clear behavior. Software should enable only the vectors in use and batch-handle servicing to reduce register traffic. Enumeration must configure endpoints to use MSI instead of legacy interrupts where supported. Proper EOI or status clearing is needed to deassert the SoC interrupt. Logging MSI rates helps with tuning coalescing or affinity.","SPRUGS6D: MSI groups 0x120–0x17C (3.1.26–3.1.55); Sec 2.14; MSI_IRQ 0x54 (3.1.16)","Explicit","Enumeration enables MSI on EPs; SoC IRQ mapping and handlers in place","YES","Align vector-to-CPU affinity with NUMA and traffic characteristics for scalability."
"KeyStone PCIe Module","MSI generation (EP mode)","Interrupts","As an End Point, the controller can generate MSI to signal events to a host. Local MSI capability must be programmed and host-assigned vectors must be enabled. Software raises an interrupt by writing the MSI trigger register when events are ready. Ordering rules require that data writes complete before MSI is issued to avoid stale reads on the host. Coalescing reduces overhead while meeting latency budgets. Host configuration must advertise MSI and allocate vectors during enumeration.","SPRUGS6D: MSI capability (Ch 3.3); MSI_IRQ 0x54 trigger (3.1.16); Sec 2.14","Explicit","MSI capability configured; BAR/IB valid; host assigned/enabled vectors","YES","Use doorbell-style batching and ensure write posting rules before MSI triggers."
