"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual operation modes: Root Complex and End Point","Interfaces","The PCIe subsystem can operate as a Root Complex (RC) or End Point (EP). Mode selection is via bootstrap pins PCIESSMODE[1:0] and can be overridden in software. The core supports legacy EP and native EP behavior. Initialization sequences are documented separately for RC and EP roles. Software starts link training by setting CMD_STATUS[LTSSM_EN]. The design targets single RC/EP link usage.","Section 1.3 Features; Section 1.4.1; Section 2.11 Operations; CMD_STATUS register (3.1.3)","Explicit","DEVSTAT.PCIESSMODE, CMD_STATUS[LTSSM_EN], PCIE SerDes clock present","YES","Select role early; ensure SerDes PLL lock before enabling LTSSM." 
"KeyStone PCIe Module","Link width and lane management (x1/x2, dynamic width, auto lane reversal)","Interfaces","The controller exposes a single bidirectional link with up to two lanes (x2). It supports dynamic width conversion and automatic lane reversal to improve robustness. Link width capability is reported in LINK_CAP and configured with PL_LINK_CTRL[LNK_MODE]. Negotiated link width is readable from LINK_STAT_CTRL. Hardware handles lane polarity inversion on receive. These mechanisms enable flexible board routing.","Section 1.3 Features; LINK_CAP (3.7.5); PL_LINK_CTRL (3.9.6); LINK_STAT_CTRL (3.7.6)","Explicit","SerDes lanes routed; PL_LINK_CTRL[LNK_MODE], LINK_CAP/MAX_LINK_WIDTH","YES","Keep board skew within spec; verify negotiated width via LINK_STAT_CTRL before high traffic." 
"KeyStone PCIe Module","Gen1/Gen2 link speeds (2.5/5.0 GT/s) with directed speed change","Performance","The PHY and core support 2.5 GT/s (Gen1) and 5.0 GT/s (Gen2). PLL output stays at 2.5 GHz with internal bus width conversion for Gen2. Software can initiate a Gen2 speed change using PL_GEN2[DIR_SPD] and program LINK_CTRL2[TGT_SPEED]. Speed capability is advertised in LINK_CAP[MAX_LINK_SPEED]. This allows performance scaling based on the peer's capability.","Section 1.3 Features; Section 2.3.3; PL_GEN2 (3.9.13); LINK_CTRL2 (3.7.13); LINK_CAP (3.7.5)","Explicit","Stable refclk; PCIE_SERDES_CFGPLL MPY set; PL_GEN2.DIR_SPD; LINK_CTRL2.TGT_SPEED","YES","After link enters L0, request directed speed change; monitor DEBUG/LINK_STAT for completion." 
"KeyStone PCIe Module","VBUSM master/slave interfaces (128-bit) to SoC fabric","Interfaces","The PCIe module exposes one 128-bit VBUSM master port and one 128-bit VBUSM slave port. The master port sources inbound transactions into the SoC, while the slave port accepts outbound accesses and MMR accesses. This split enables high-throughput data ingress and egress. The SoC interconnect provides the clocks for these ports. No special configuration is needed for the VBUSM clock.","Section 1.4.3 VBUSM; Section 2.2 Clock Control","Explicit","SoC interconnect present; proper clocking of VBUSM domain","NO","Dimension interconnect and EDMA bandwidth for target PCIe rate (see Section 2.9)." 
"KeyStone PCIe Module","Outbound address translation (32 regions, 1–8 MB granularity)","Configuration","Outbound translation remaps internal bus addresses to PCIe memory space. Thirty-two equal-size regions are selectable via OB_SIZE (1, 2, 4, or 8 MB). Each region uses OB_OFFSET_INDEXn/OB_OFFSETn_HI to form 32/64-bit PCIe bases. Software enables translation with CMD_STATUS[OB_XLT_EN]. This supports flexible host-visible memory windows.","Section 2.7.1; OB_SIZE (3.1.11); OB_OFFSET_INDEXn/OB_OFFSETn_HI (3.1.80–3.1.81); CMD_STATUS (3.1.3)","Explicit","Program OB_SIZE and all used OB_OFFSET_*; set CMD_STATUS[OB_XLT_EN]","YES","Avoid TLPs that cross region boundaries; size large buffers to region size to prevent undefined behavior." 
"KeyStone PCIe Module","Inbound address translation (4 regions mapped by BARs)","Configuration","Inbound translation maps accepted PCIe addresses into SoC address space. Four regions (0–3) are associated to BARs using IB_BARn and programmed with IB_STARTn_LO/HI and IB_OFFSETn. BAR0 is always mapped to application registers and cannot be remapped. Software enables inbound translation with CMD_STATUS[IB_XLT_EN]. This allows precise placement of EP-accessible buffers.","Section 2.7.2; BAR0 exception (2.7.2.2); IB_* registers (3.1.82–3.1.97); CMD_STATUS (3.1.3)","Explicit","BAR setup; IB_BARn/IB_START*/IB_OFFSET*; CMD_STATUS[IB_XLT_EN]","YES","Associate regions only with data BARs; for 64-bit BARs use paired BARs as specified." 
"KeyStone PCIe Module","BARs and BAR Mask registers (host window sizing)","Configuration","BAR0–BAR5 implement memory and I/O apertures per Type 0/1 headers. BAR Mask registers overlay the BARs when CMD_STATUS[DBI_CS2] is set, letting on-chip software control size/type before enumeration. BAR0 is constrained to app registers and only bits [31:20] are configurable. BAR masks are write-only and must be tested via BAR writeback. This mechanism defines host-visible resource sizes deterministically.","Section 2.7.3.1; Type 0/1 BARs (3.3.x, 3.4.x); CMD_STATUS[DBI_CS2] (3.1.3)","Explicit","Enable DBI_CS2; program BARx_MASK then BARx; clear DBI_CS2 before RC enumeration","YES","Never change BAR masks from the link side; validate mask by writing test patterns as recommended." 
"KeyStone PCIe Module","Address Space 0 windows (app regs, local/remote cfg, remote I/O)","Configuration","A 16 KB Address Space 0 is divided into four 4 KB regions. It contains PCIESS application registers, local configuration space, a remote configuration access window, and an RC-only remote I/O window. Accesses must be single 32-bit and non-cacheable. Remote configuration and I/O accesses require an operational link. The IOBASE register supplies the base for outbound I/O TLPs.","Section 2.8.1; IOBASE (3.1.5)","Explicit","Operational link for remote windows; configure IOBASE for I/O TLP base","YES","Guard against accesses when link is down; add link-state checks in driver before remote ops." 
"KeyStone PCIe Module","Endian conversion for inbound and outbound transactions","Configuration","The PCIESS supports big- and little-endian systems despite the PCIe core being little-endian at pins. In big-endian systems, ENDIAN[1:0] programs swap granularity for inbound and outbound paths. Tables in the spec define swizzle modes for 1-, 2-, 4-, and 8-byte groupings. Byte enables are swapped consistently with data. This ensures coherency across heterogeneous endianness.","Section 2.10.2; ENDIAN register (3.1.13); Tables 2-8 and 2-9","Explicit","System boot endian setting; program ENDIAN prior to traffic","YES","Validate with known patterns; align buffers to swap granularity to reduce overhead." 
"KeyStone PCIe Module","Transaction size, alignment, and byte-strobe requirements","Performance","Outbound internal bus transactions are limited to 128 bytes and must be aligned; misaligned starts reduce max size to 120 bytes. Writes require a single contiguous run of byte enables without gaps. Only incremental bursts are supported; wrap/fixed bursts are not. Read interleaving is avoided if read sizes do not exceed the configured maximum. These rules prevent bus lockups and ensure predictable throughput.","Section 2.10.1 (Bus Mastering, Address Alignment, Burst Type, Read Interleaving, Byte Strobe)","Explicit","Configure MAX_REQ_SZ/MAX_PAYLD appropriately; DMA segmentation to 128B aligned chunks","YES","Enforce alignment and continuous byte enables in the driver and EDMA setup." 
"KeyStone PCIe Module","DMA usage model via SoC EDMA and PCIESS master/slave","DMA / buffering","The PCIESS has no embedded DMA but integrates with SoC EDMA and its own master interface. In RC mode, EDMA can source/sink outbound/inbound memory transactions to endpoints. In EP mode, PCIESS master issues accesses to SoC memory for inbound TLPs, while software or EDMA drives outbound transfers. Bandwidth targets are ~85% of 2.0/4.0 Gbps per lane at Gen1/Gen2 after 8b/10b. Example PARAM setups are provided for EDMA read/write.","Section 2.9 (2.9.1–2.9.3)","Explicit","Enable BUS_MASTER in STATUS_COMMAND; provision EDMA channels and interconnect","YES","Size EDMA aCnt/bCnt to payload; ensure outbound region mapping; consider PCIe flow control backpressure." 
"KeyStone PCIe Module","MSI interrupt generation and reception (32 vectors)","Interrupts","The module supports MSI generation (EP) and reception (RC, and EP-to-EP via BAR0) with up to 32 vectors. MSI_CAP enables MSI; MSI_LOW32/UP32 and MSI_DATA define the target and data. Incoming MSIs set banked MSIn_IRQ_STATUS bits, gated by MSIn_IRQ_ENABLE_SET/CLR, and require IRQ_EOI to finish. EP writes to RC's MSI_IRQ register at BAR0 to inject the vector. This scales beyond legacy INTx and reduces interrupt latency.","Sections 2.14.2, 2.14.5; MSI_CAP/LOW32/UP32/DATA (3.6.2–3.6.5); MSIn_* (3.1.24–3.1.55); MSI_IRQ (3.1.16)","Explicit","Enable MSI_CAP.MSI_EN; program MSI address/data; gate MSIn enables; IRQ_EOI handling","YES","Use distinct vectors per event; clear MSIn status then write IRQ_EOI to avoid retrigger hazards." 
