"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452","Power and Sleep Controller (PSC)","Power/Clock","The PSC controls module-level clock gating and reset for all on-chip peripherals. Software programs NEXT state in MDCTL[n], triggers a transition with PTCMD.GO, and polls PTSTAT until completion. MDSTAT[n] reflects the current enable/reset state and isolation. Proper sequencing is required before any peripheral register access to avoid bus errors. This feature enables deterministic bring-up and power management of subsystems.","DSP Subsystem UG: PSC chapter; Registers MDCTL[n], MDSTAT[n], PTCMD, PTSTAT","Explicit","Main PLL stable; PSC clock; Peripheral power domains","YES","Always enable and deassert local resets for target modules via PSC before touching their registers; verify MDSTAT state transitions."
"TMS320C6452","PLL Controller","Clocking","The PLL generates system clocks from the reference oscillator and provides programmable multiplication and division. Typical configuration places the PLL in BYPASS and RESET, programs PLLM and PLLDIVn, asserts GO, waits for PLLSTAT lock, and then enables the PLL output. Careful order prevents glitches and ensures downstream modules see valid clocks. Divider updates should follow the documented GO/complete handshake. Stable clocks are prerequisite for DDR and high-speed interfaces.","Device PLL section: Registers PLLCTL, PLLM, PLLDIVn, PLLCMD, PLLSTAT","Explicit","Reference clock; Power domain active; PSC for downstream modules","YES","Apply the safe-by-sequence reprogramming flow; only switch out of BYPASS after lock is confirmed."
"TMS320C6452","Pin Multiplexing (PINMUX)","Configuration","PINMUX registers select peripheral functions on multiplexed device pins. Software must configure each pin group to the required peripheral function after the module is powered by the PSC. Incorrect muxing can tri-state or conflict signals, preventing interfaces from operating. Configuration should precede peripheral initialization to ensure signals are routed. The data manual enumerates legal mux combinations per pin group.","Device Configuration module: PINMUXn registers; SPRS371 Signal Descriptions/Pin Multiplexing","Explicit","PSC enable for CFG; Board-level pinouts","YES","Centralize pinmux setup early in boot and lock configuration before enabling external drivers."
"TMS320C6452","Interrupt Multiplexer (INTMUX)","Interrupts","The interrupt mux maps numerous system events to the limited CPU interrupt lines INT4–INT15. Software selects sources in INTMUXx to route EDMA, GPIO, timers, and peripheral events. Proper mapping prevents lost interrupts and ensures ISR prioritization. Combined with the CPU IER/IFR, this forms the core of interrupt control. Static maps should be documented to avoid overlaps during integration.","Device interrupt selector: INTMUXx registers; SPRU732 CPU interrupt model","Explicit","Peripheral event sources; CPU IER/IFR; Event numbers from data manual","YES","Maintain a single owner for INTMUX configuration and reserve lines for latency-critical ISRs."
"TMS320C6452","Event Combiner (ECM)","Interrupts","The Event Combiner aggregates many low-priority events onto shared CPU interrupt lines. Software programs ECM mask, flag, and clear registers to control event delivery. This reduces INT line pressure while keeping per-event status visibility. ISRs should read and clear the specific ECM event bits to service sources efficiently. Use ECM for non-latency-critical traffic.","SPRU732: Event Combiner registers (EVTMASK, EVTFLAG, EVTCLR) and usage","Explicit","INTMUX mapping of ECM outputs; CPU IER/IFR","YES","Batch-handle events inside a single ISR and measure service time to size mask/unmask policy."
"TMS320C6452","EDMA3 Channel Controller (CC)","DMA","EDMA3 CC manages channels, PaRAM sets, and transfer completion signaling. Programming includes PaRAM OPT/SRC/DST/A_B_CNT, channel maps via DCHMAP/QCHMAP, and event/interrupt control via EER/EESR/IPR/ICR. It supports linking, chaining, and synchronized A/B/C indexing for complex transfers. Interrupts are raised via TCC bits and must be cleared in ICR. Robust initialization clears pending events and errors before enabling traffic.","EDMA3 UG: CC registers EER/EESR/ESR, IPR/ICR, EMR/EMCR, DCHMAP/QCHMAP; PaRAM layout OPT..CCNT","Explicit","PSC enable; INTMUX for CCINT/TCINT; Memory targets ready","YES","Abstract PaRAM programming and channel ownership to avoid conflicts; validate pitches and counts."
"TMS320C6452","EDMA3 Transfer Controllers (TC) and Queues","DMA","Transfer Controllers execute programmed transfers and arbitrate through queues. Queue priorities and watermarks can be tuned for latency or throughput. TCSTATUS and related registers expose starvation or FIFO conditions. Misconfiguration can stall channels even when CC is healthy. Correct mapping of channels to queues balances peripheral and memory traffic.","EDMA3 UG: TC registers (e.g., TCSTATUS) and queue configuration","Explicit","EDMA3 CC configured; Queue to channel mapping; Memory bandwidth","YES","Profile queue depths under load and adjust priorities to prevent head-of-line blocking."
"TMS320C6452","EDMA3 QDMA Channels","DMA","QDMA channels trigger transfers via CPU writes to a trigger word in the PaRAM set. They are well-suited for small or latency-sensitive copies without event wiring. CIPR/CIER/CICR provide per-QDMA interrupt control. Care is required to avoid overwriting active PaRAM entries. QDMA can coexist with event-driven channels to optimize system performance.","EDMA3 UG: QCHMAP, CIPR/CIER/CICR and QDMA trigger mechanism","Explicit","EDMA3 CC; Proper PaRAM reservation; INTMUX for QDMA interrupts","YES","Use dedicated PaRAM slots for QDMA and guard with software semaphores in RTOS environments."
"TMS320C6452","EDMA3 Error Handling","Error Handling","The CC reports missed events and internal errors to help diagnose transfer issues. EMR/EMRH indicate missed events, and CCERR/CCERRCLR report controller-level faults. Software should log and clear these conditions before re-enabling channels. Persistent errors often indicate addressability or permission problems. System health monitoring should periodically sample these registers.","EDMA3 UG: EMR/EMRH, CCERR/CCERRCLR, SECR/SECRH semantics","Explicit","EDMA3 CC active; Interrupt mapping for error events","YES","Include error ISR hooks and counters to enable rapid field diagnostics."
"TMS320C6452","DDR2 Memory Controller","Memory","The DDR2 controller initializes external SDRAM with device-specific timings. Software programs SDCR, SDTIMR1/2, and SDRCR, then enables refresh and verifies PHY/VTP readiness. Correct parameters depend on the memory data sheet and clock rates. A basic memory test should follow initialization to catch routing or timing issues. The controller is essential for large working sets and code storage.","SPRUF85: Registers SDCR, SDTIMR1/2, SDRCR; PHY/VTP control; Initialization section","Explicit","Main PLL frequency; PSC enable; Board DDR routing; Power sequencing","YES","Generate timings from SPD/data sheet and lock them in configuration headers per board variant."
