"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual operation modes: Root Complex and End Point","Interfaces","The controller supports both Root Complex (RC) and End Point (EP) roles, selectable via bootstrap pins or software. In RC mode it manages downstream configuration and filtering; in EP mode it exposes BARs and responds to upstream configuration. Mode can be changed by software after boot for flexibility. LTSSM is enabled by software to start link training in either mode. This enables a single IP to be used in host or device roles across platforms.","1.3 Features; 1.4.1 PCIe Core Module; CMD_STATUS[LTSSM_EN]; DEVSTAT PCIESSMODE (ref. 1.4.1)","Explicit","Power domain on; PLL locked; Correct bootstrap or DEVSTAT writes","YES","Select mode before enabling LTSSM; reinitialize link when switching modes."
"KeyStone PCIe Module","PCIe link width and speed: x1/x2 at 2.5 or 5.0 GT/s","Interfaces","A single bidirectional link supports up to two lanes with Gen1 (2.5 GT/s) and Gen2 (5.0 GT/s) rates. Dynamic width conversion is supported for flexible lane usage. Automatic lane reversal and RX polarity inversion improve routing options. Negotiated speed and width are reported in Link registers. These capabilities enable scalable bandwidth with minimal board constraints.","1.3 Features; LINK_CAP[MAX_LINK_WIDTH, MAX_LINK_SPEED]; LINK_STAT_CTRL[NEGOTIATED_LINK_WD, LINK_SPEED]; 1.3 (automatic lane reversal, polarity inversion)","Explicit","Common clock configuration for optimal training; Proper SerDes config; PLL lock","YES","Use LINK_CTRL2[TGT_SPEED] and PL_GEN2[DIR_SPD] to control speed changes post L0."
"KeyStone PCIe Module","128-bit VBUSM master and slave interfaces","Interfaces","The module exposes one 128-bit VBUSM master port and one 128-bit VBUSM slave port to the SoC interconnect. The master port sources inbound transactions to system memory, while the slave port accepts outbound traffic and local MMR accesses. Both ports operate in RC and EP modes. This separation enables concurrent inbound and outbound data paths. It also simplifies DMA attachment on the slave side.","1.4.3 VBUSM (Configuration and DMA Access Interface)","Explicit","SoC interconnect clock present; Address mapping configured","YES","Map slave side ranges for outbound data and MMR; ensure master port priorities via PRIORITY register."
"KeyStone PCIe Module","Address Space 0 mapping: application/local/remote/IO windows","Configuration","A dedicated 16 KB Address Space 0 is partitioned into 4 KB regions for application registers, local configuration, remote configuration, and an RC-only remote IO window. Each region is accessed as non-burst 32-bit transactions. The mapping is consistent whether accessed locally or via PCIe (BAR0). This structure simplifies control, enumeration, and test. It also isolates IO from data paths.","2.8.1 Address Space 0; Figure 2-5; IOBASE register","Explicit","BAR0 mapped; APP registers accessible; LTSSM up for remote access","YES","Mark these windows as non-cacheable and avoid bursts; gate access on link-up state."
"KeyStone PCIe Module","Outbound address translation: 32 regions of 1/2/4/8 MB","Configuration","Outbound transactions can be mapped through 32 equal-sized regions to PCIe address space. Region size is programmable (1–8 MB) and indexes are derived from internal address bits. Each region has low and high offset registers supporting 32/64-bit target addresses. This allows partitioning host memory space to multiple remote windows. It is essential for DMA-friendly flat mappings.","2.7.1 Outbound Address Translation; OB_SIZE; OB_OFFSET_INDEXn; OB_OFFSETn_HI; Example 2-1","Explicit","CMD_STATUS[OB_XLT_EN]=1; Correct OB_SIZE and offsets; DMA uses mapped ranges","YES","Avoid TLPs that cross translation region boundaries; split at region edges if needed."
"KeyStone PCIe Module","Inbound address translation with BAR matching (4 regions)","Configuration","Inbound memory TLPs are accepted against BARs and optionally remapped through four inbound regions. Each region specifies BAR association, start address, and internal offset, allowing scatter mapping of PCIe ranges into device memory. BAR0 is reserved to application registers and always targets Address Space 0. BAR1 can optionally serve as the inbound base by leaving IB_STARTn at zero.","2.7.2 Inbound Address Translation; IB_BARn/IB_STARTn/IB_OFFSETn; 2.7.2.2 BAR0 Exception; 2.7.2.3 Using BAR1 Value","Explicit","BAR decoding programmed; CMD_STATUS[IB_XLT_EN]=1; Proper BAR size/masks","YES","Use multiple regions to map non-contiguous memory; prioritize highest matching start address per Table 2-6."
"KeyStone PCIe Module","Programmable BAR Mask registers for EP/RC","Configuration","BAR Mask registers overlay BARs to define requested size/type and to enable/disable BARs before enumeration. Software must set CMD_STATUS[DBI_CS2]=1 to write masks, then clear after programming. Reads return BAR values, not masks; verify by test writes and masking behavior. BAR0 mask is constrained since BAR0 targets application registers. This mechanism allows precise memory aperture negotiation with the RC.","2.7.3.1 BAR Mask Registers; CMD_STATUS[DBI_CS2]; 3.3.x/3.4.x BAR*_MASK tables","Explicit","DBI_CS2 gating; Enumeration sequence timing","YES","Do not modify mask registers from the serial link; program before RC enumeration."
"KeyStone PCIe Module","External DMA support for PCIe data transfers","DMA / buffering","The PCIe SS lacks an internal DMA, but supports high-throughput transfers when paired with system EDMA or similar engines. In RC mode, DMA can move data to/from remote EP memory spaces discovered during enumeration. In EP mode, inbound TLPs reach the master port directly for memory operations. Practical throughput is about 85% of 2.0 Gbps (Gen1) or 4.0 Gbps (Gen2) per lane each direction. Example EDMA setups illustrate payload-sized bursts for efficiency.","2.9 DMA Support; 2.9.3 EDMA Transfer Examples","Explicit","Outbound address translation configured; Adequate interconnect bandwidth","YES","Size aCnt/bCnt to max payload boundaries; ensure non-cacheable mappings for PCIe spaces."
"KeyStone PCIe Module","MSI interrupt generation and reception (32 vectors)","Interrupts","The controller supports MSI generation from EP to RC and reception at both RC and EP sides. MSI address/data are configured in MSI capability and MSI_IRQ register space, with eight groups of four vectors mirrored into status/enable sets. Writes by EP to RC's BAR0/MSI_IRQ with a vector value assert the corresponding MSI. Software clears statuses and writes IRQ_EOI to complete events.","2.14.2.2; 2.14.5.2; 3.1.16 MSI_IRQ; 3.1.24–3.1.55 MSIn_* registers; 3.6 MSI capability","Explicit","MSI_CAP[MSI_EN]=1; MSI address/data programmed; BAR0 accessible","YES","Observe ordering hazards of posted writes; clear MSIn_IRQ_STATUS and write IRQ_EOI per event."
"KeyStone PCIe Module","Legacy INTx support (EP generate, RC receive)","Interrupts","Legacy interrupts are generated in EP via EP_IRQ_SET/CLR and received by RC with per-line status. RC aggregates INTA–D and software services endpoints via configuration space. INTx disable and EOI semantics are provided, with caveats on deassert message race versus EOI. This maintains compatibility with legacy PCI devices and stacks. Use only one of MSI or INTx per function.","2.14.2.1; 2.14.5.1; 3.1.17–3.1.19 EP_IRQ_*; 3.1.56–3.1.71 LEGACY_*; STATUS_COMMAND[INTX_DIS]","Explicit","INT_PIN configured; Link operational; Interrupt mapping to CPU enabled","YES","Read downstream INTx status before EOI to avoid retrigger due to deassert races."
