"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual-mode operation: Root Complex and End Point","Interfaces","The controller operates in both Root Complex (RC) and End Point (EP) modes for system versatility. Mode selection is latched at boot via PCIESSMODE[1:0] and can be overridden by software. RC mode enables downstream configuration, memory windowing, and interrupt reception. EP mode exposes BARs for host mapping and supports legacy or native endpoint behavior. Initialization flows for each role are explicitly defined.","Section 1.3 Features; Section 1.4.1 PCIe Core; Section 2.11.1/2.11.2 Initialization Sequences","Explicit","Power domain ON, SerDes PLL locked, CMD_STATUS[LTSSM_EN]=1, DEVSTAT.PCIESSMODE","YES","Choose role early; some capability fields must be consistent with mode before link-up." 
"KeyStone PCIe Module","x1/x2 link width with dynamic width conversion and automatic lane reversal","Interfaces","The PCIe link supports up to two lanes and can negotiate width during training. Dynamic-width conversion enables reliable operation with partial lanes. Automatic lane reversal eases PCB routing by allowing Rx/Tx lane order inversion. Polarity inversion on receive further mitigates routing constraints. Width and lane behaviors are reflected in LINK_CAP and Debug/LTSSM states.","Section 1.3 Features; Section 3.7.5 LINK_CAP; Appendix A LTSSM","Explicit","SerDes lane enable (PL_GEN2[LN_EN]); PL_LINK_CTRL[LNK_MODE]","YES","Validate negotiated width in LINK_STAT_CTRL before enabling high throughput DMA." 
"KeyStone PCIe Module","Gen1/Gen2 link speed (2.5/5.0 GT/s) with directed speed change","Performance","The controller supports 2.5 GT/s and 5.0 GT/s per lane, with 8b/10b encoding. Speed can be software-directed to Gen2 after Gen1 link-up using PL_GEN2[DIR_SPD]. De-emphasis and TX swing settings are provided to meet Gen2 signal integrity. Speed status is reflected in LINK_STAT_CTRL[LINK_SPEED]. Ensure common-clock settings when using SSC.","Section 2.1.2; Section 2.3.3; Register PL_GEN2 (3.9.13); LINK_STAT_CTRL (3.7.6)","Explicit","SerDes PLL locked at 2.5 GHz; PL_GEN2[DIR_SPD], LINK_CTRL2[TGT_SPEED], COMMON_CLK_CFG","YES","Start at Gen1 for robustness, then step to Gen2 under software control when link margin is verified." 
"KeyStone PCIe Module","Address translation: 32 outbound regions and 4 inbound regions","Configuration","Outbound translator maps 32 equal-sized windows (1/2/4/8 MB) from local bus to PCIe addresses. Inbound translator offers four regions keyed by BAR matches to map PCIe addresses into SoC memory. 64-bit addressing is supported via high offset registers. BAR0 is reserved to application/config space and is not remappable inbound. Special BAR1 shortcut allows start address inferencing.","Section 2.7.1/2.7.2; OB_SIZE/OB_OFFSET_INDEXn/OB_OFFSETn_HI; IB_BARn/IB_STARTn/IB_OFFSETn","Explicit","CMD_STATUS[OB_XLT_EN/IB_XLT_EN]=1; Proper BAR configuration; Window alignment rules","YES","Avoid transactions that cross translation-window boundaries; size and alignment must be enforced by driver." 
"KeyStone PCIe Module","Configurable BARs with mask registers (DBI_CS2)","Configuration","BAR mask registers allow software to predefine size/type/prefetchability prior to host enumeration. DBI_CS2 gate enables temporary access to BAR mask overlays for both EP and RC modes. BAR0 inbound is fixed to application/config registers; only bits [31:20] effective. Readback must be verified as BAR read returns masked result.","Section 2.7.3.1 BAR Mask Registers; CMD_STATUS[DBI_CS2]; BARx/BARx_MASK (3.3, 3.4)","Explicit","Enable CMD_STATUS[DBI_CS2]; write BAR_MASK then clear DBI_CS2; respect BAR0 exception","YES","Use test-pattern write to confirm mask effect; restore DBI_CS2 to 0 before link enumeration." 
"KeyStone PCIe Module","Endian conversion support (little/big with byte/word swap modes)","Configuration","While the PCIe core is little-endian on pins, the subsystem supports system big-endian through selectable swap granularity. ENDIAN[ENDIAN_MODE] controls 1/2/4/8-byte swizzle for outbound and inbound paths. Tables detail byte-lane mapping for both directions. This enables seamless integration with big-endian CPUs.","Section 2.10.2; ENDIAN register (3.1.13); Tables 2-8, 2-9","Explicit","System endianness setting; driver program ENDIAN before data traffic","YES","Audit DMA descriptors and payload formats when changing swizzle modes to avoid data corruption." 
"KeyStone PCIe Module","MSI and legacy interrupt support (EP generation, RC reception)","Interrupts","EP can generate either MSI or legacy INTx messages; RC can receive both and service across multiple endpoints. MSI generation uses a programmed address/data pair and targets MSI_IRQ in RC or EP peer BAR0. Legacy generation is controlled via EP_IRQ_SET/CLR with status in EP_IRQ_STATUS. RC provides 14 mapped interrupt events aggregating MSI vectors and error/PM events.","Section 2.14; MSI registers (3.1.16, 3.6.x); EP_IRQ_* (3.1.17–3.1.19); Table 2-10","Explicit","Configure MSI_CAP; program MSI_LOW32/UP32 and MSI_DATA; INTX_DIS per need; IRQ_EOI handling","YES","Ensure ordering: posted writes for data completion may be reordered ahead of MSI; use barriers or reads if strict ordering is required." 
"KeyStone PCIe Module","Advanced Error Reporting (AER) with logging and masks","Error handling","AER exposes detailed status, mask, and severity registers for both correctable and uncorrectable errors. First Error Pointer and header log capture assist root-cause analysis. Root complex also provides Root Error Command/Status and Error Source ID for system-level handling. Software can tune which errors generate messages and their fatality classification.","Section 2.16.2.3; PCIE_UNCERR/CERR/MASK/SVRTY; PCIE_ACCR; ROOT_ERR_CMD/ROOT_ERR_ST/ERR_SRC_ID (3.8.x)","Explicit","Enable reporting in DEV_STAT_CTRL and ROOT_CTRL_CAP; unmask desired errors; service IRQs","YES","Clear sticky W1C bits carefully; read header logs before clearing to preserve forensic data." 
"KeyStone PCIe Module","Baseline PCIe/PCI-compatible error reporting","Error handling","The module also supports baseline error signaling compatible with PCI-style flows. DEV_STAT_CTRL enables reporting of correctable, non-fatal, fatal, and UR errors. STATUS_COMMAND holds command/status bits like SERR_EN, PAR_ERR_RESP, and interrupt disable for INTx. This ensures compatibility with standard OS drivers on RC side.","Section 2.16.2.2; DEV_STAT_CTRL (3.7.4); STATUS_COMMAND (3.2.3)","Explicit","Set DEV_STAT_CTRL[*_RP] and SERR_EN as required","YES","Coordinate AER and baseline enables to avoid duplicate handling or masked conditions." 
"KeyStone PCIe Module","Power management: device D-states and ASPM L0s/L1","Power","Supports D0/D1/D2/D3hot/cold device states with PME messaging as configured in PMCAP/PM_CTL_STAT. Link-level ASPM provides L0s and L1 autonomous entry with configurable exit latencies. Software can also drive link power transitions, and common-clock aspects are configurable. L2 is not supported; L3 is power-off state.","Sections 2.15.1–2.15.3; PMCAP/PM_CTL_STAT (3.5.x); LINK_CAP/STAT_CTRL (3.7.x); ACK_FREQ (3.9.5)","Explicit","Enable ASPM via DEV_STAT_CTRL and LINK_STAT_CTRL; set PM capabilities; common clock","YES","Tune latencies vs. wake requirements; ensure remote partner supports selected ASPM states." 
