"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual-mode operation (Root Complex and End Point)","Interfaces","The module supports operation as either a Root Complex (RC) or an End Point (EP). Mode can be selected at boot via PCIESSMODE[1:0] pins and overridden by software. As an end point, it can operate as a legacy or native PCIe EP. As an RC, it provides configuration and forwarding for downstream devices. This duality enables flexible system topologies using a single controller.","Section 1.3 Features; Section 1.4.1; BIST_HEADER[HDR_TYPE] (Type 0/1)","Explicit","Boot strap pins PCIESSMODE[1:0]; DEVSTAT (device-specific); CMD_STATUS[LTSSM_EN]","YES","Select mode early and reprogram only when link is disabled; plan software paths for both roles."
"KeyStone PCIe Module","PCIe link width and speed (x1/x2, Gen1/Gen2)","Performance","Supports a single bidirectional link up to two lanes (×2). Raw speeds of 2.5 or 5.0 Gbps per lane are supported with 8b/10b encoding. Maximum negotiated link width and speed are exposed by capability/status registers. Lane reversal and polarity inversion improve routing flexibility. Gen2 transition is software-controlled post Gen1 initialization.","Section 1.3 Features; LINK_CAP[MAX_LINK_WIDTH, MAX_LINK_SPEED]; LINK_STAT_CTRL[LINK_SPEED, NEGOTIATED_LINK_WD]; PL_GEN2[DIR_SPD]","Explicit","Common clock considerations (LINK_STAT_CTRL[COMMON_CLK_CFG]); SerDes PLL lock","YES","Set LN_EN and DIR_SPD appropriately; verify common-clock or non-common-clock timing before training."
"KeyStone PCIe Module","Endian conversion for inbound/outbound transactions","Configuration","The subsystem supports system big-endian mode with programmable byte swapping. Separate modes control inbound and outbound conversion on 1-, 2-, 4-, or 8-byte boundaries. The ENDIAN register governs swap behavior when the SoC is configured big-endian. This allows interoperability with the PCIe little-endian transport while maintaining CPU endianness. Byte enables are also swapped consistently with data.","Sections 2.10.2.1, 2.10.2.2; ENDIAN[ENDIAN_MODE] (3.1.13); Tables 2-8 and 2-9","Explicit","SoC big-endian boot configuration; ENDIAN register programming","YES","Validate DMA descriptors and buffer layouts under chosen swap mode; test both directions."
"KeyStone PCIe Module","Outbound address translation (32 regions, 1–8 MB each)","Configuration","Outbound transactions can be remapped from internal bus space to PCIe memory space using 32 equally-sized regions. Region size is 1, 2, 4, or 8 MB set by OB_SIZE, and each region has 32- and 64-bit base offset registers. Transactions crossing a translation boundary have unspecified behavior and must be sized accordingly. This provides flexible mapping of host memory to remote PCIe space. Software must enable each region individually.","Section 2.7.1; OB_SIZE (3.1.11); OB_OFFSET_INDEXn/OB_OFFSETn_HI (3.1.80–3.1.81); Example 2-1","Explicit","CMD_STATUS[OB_XLT_EN]=1; Correct OB_SIZE and region enables","YES","Partition memory so bursts do not straddle region edges; document region map for DMA clients."
"KeyStone PCIe Module","Inbound address translation and BAR-based mapping (4 windows)","Configuration","Inbound requests are accepted based on BAR matches and mapped into internal Address Space 1 using four translation windows. Each window selects a BAR, a PCIe start address, and a local offset to produce the target system address. BAR0 is reserved for application/register space and cannot be remapped. An option allows using BAR1 value as the start address for translation, simplifying EP setups.","Sections 2.7.2, 2.7.2.2, 2.7.2.3; IB_BARn/IB_STARTn_LO/HI/IB_OFFSETn (3.1.82–3.1.97); BARx regs (3.3, 3.4)","Explicit","Proper BAR programming (Type 0/1); CMD_STATUS[IB_XLT_EN]=1","YES","Ensure no inbound I/O is attempted; define non-overlapping windows and align to avoid partial remaps."
"KeyStone PCIe Module","BAR Mask registers and pre-enumeration control","Configuration","BAR Mask registers allow software to program EP BAR sizes, types, and enablement prior to RC enumeration. Access to mask overlays requires DBI_CS2=1 and reads return the underlying BAR, so verification uses test writes. BAR0 mask is limited as BAR0 targets application registers by design. This mechanism tailors requested address space to system constraints.","Section 2.7.3.1; CMD_STATUS[DBI_CS2] (3.1.3); BARx/BARx_MASK (3.3.x, 3.4.x)","Explicit","DBI_CS2 enable/disable sequencing; EP mode only for RC-programmed BARs","YES","Clear DBI_CS2 before link-up; verify mask effect by probing BAR with test patterns as shown."
"KeyStone PCIe Module","Message Signaled Interrupts (MSI) generation and reception","Interrupts","The controller supports MSI both as RC and EP. MSI addresses and data are configured in MSI capability registers; writing the configured vector value generates the interrupt. MSI events are grouped into eight banks of four with enable, status, and raw status registers. In EP mode MSI can be targeted to RC or, as a provisioning aid, to another EP’s BAR0 MSI handler. Software must clear status and write IRQ_EOI per event.","Sections 2.14.2.2, 2.14.5.2; MSI_CAP/MSI_LOW32/MSI_UP32/MSI_DATA (3.6); MSI_IRQ and MSIn_* (3.1.16, 3.1.24–3.1.55); IRQ_EOI (3.1.15)","Explicit","Configured MSI address/data; BAR0 visibility for MSI_IRQ; IRQ controller mapping","YES","Account for MSI/posted write reordering; clear MSIn_IRQ_STATUS and issue EOI before re-enabling."
"KeyStone PCIe Module","Legacy INTx support (EP generate, RC receive)","Interrupts","Legacy interrupts are supported with EP-side assert/deassert message generation and RC-side reception. EP uses EP_IRQ_SET/CLR/STATUS and configuration INT_PIN to select INTA–INTD. RC exposes enabled status and enables per legacy line, and EOI must be written after servicing. As per PCIe, endpoints cannot receive legacy interrupts, so only generation (EP) and reception (RC) are applicable.","Sections 2.14.2.1, 2.14.5.1; EP_IRQ_SET/CLR/STATUS (3.1.17–3.1.19); LEGACY_* regs (3.1.56–3.1.71); INT_PIN (3.3.24/3.4.18)","Explicit","Correct INTx enable bits; system interrupt routing; EOI handling","YES","Beware race between deassert message and EOI; probe downstream INT status before issuing EOI."
"KeyStone PCIe Module","Interrupt event mapping (14 events) and EOI protocol","Interrupts","A total of fourteen interrupt lines are exposed to the SoC interrupt controller. These cover INTx, MSI groups, error events, and power/reset events. Each has enable, status, and raw status registers, and IRQ_EOI is used to mark end of interrupt per event number. Software must service and clear status before acknowledging to prevent retrigger. This unified map simplifies integration with the device IRQ fabric.","Section 2.14.1; Table 2-10 PCIESS Interrupt Events; IRQ_EOI (3.1.15); ERR_* and PMRST_* regs (3.1.72–3.1.79)","Explicit","Interrupt controller configuration; correct event numbers in IRQ_EOI","YES","Document event-to-CPU interrupt routing; group related MSI vectors to appropriate handlers."
"KeyStone PCIe Module","Device and Link Power Management (D-states, ASPM L0s/L1)","Power","The controller implements PCI and PCIe power management states. Device states D0, optional D1/D2, and D3hot/cold are supported via PM capability and control/status registers. Link power management supports ASPM L0s and L1, with software or hardware entry depending on configuration. L2 is not supported; L3 implies full power-off. Power state transitions interact with link states per Table 2-11 and must be coordinated with software.","Sections 2.15.1, 2.15.2; PMCAP/PM_CTL_STAT (3.5); LINK_STAT_CTRL[ACTIVE_LINK_PM] (3.7.6); Table 2-11","Explicit","PSC/module power domains; PME/ASPM enables; reference clock requirements","YES","Gate traffic and drain FIFOs before L1; avoid L2 usage; use PME where required for wake flows."
