"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452","C64x+ VLIW core and instruction set","Core","The device integrates a TMS320C64x+ fixed-point DSP core with an eight-issue VLIW pipeline dispatching multiple operations per cycle. It supports software pipelining, saturation arithmetic, wide bit manipulation, and SIMD-style 16-bit lane operations. Harvard program/data paths sustain throughput under real-time constraints. L1 caches plus configurable L2 reduce external memory stalls when tuned. Deterministic timing depends on schedule discipline, cache planning, and toolchain conventions.","CPU/ISA reference (SPRU732): pipeline/ISA chapters","Explicit","None; optional cache and memory configuration during init","NO","Organize hot loops for software pipelining; validate with deterministic microbenchmarks; avoid pipeline side effects in ISR paths."
"TMS320C6452","L1P instruction cache","Memory/Cache","An on-chip L1P cache reduces instruction fetch latency for tight loops and hot paths. Typical capacity ~32 KB with line fill/eviction under core control and prefetch effects. It is transparent but benefits from code locality and alignment. L2 can stage critical code as SRAM to improve determinism. Cold-start penalties should be budgeted for latency-sensitive routines.","SPRU732: L1P cache chapter","Explicit","Optional cache configuration via startup code","NO","Keep time-critical code contiguous; consider locking in L2 SRAM; pre-warm critical paths before deadlines."
"TMS320C6452","L1D data cache","Memory/Cache","The L1D cache accelerates frequent data access and reduces load/store stall cycles. Typical size ~32 KB closely coupled to L/S units for single-cycle hits. DMA and MMIO must be coordinated to avoid coherency hazards with write-back policies. L2 configuration complements L1D for predictable latency on larger working sets. Buffer placement/alignment strongly influence effective bandwidth.","SPRU732: L1D cache chapter","Explicit","Cache maintenance or non-cacheable regions when using DMA","NO","Align structures to cache lines; writeback/invalidate around DMA buffers; map MMIO non-cacheable."
"TMS320C6452","L2 unified SRAM/cache","Memory/Cache","L2 can be partitioned as SRAM, cache, or a mix to balance capacity and determinism. Locking critical code/data in L2 SRAM prevents eviction-driven jitter. As cache, L2 extends the hot working set at lower latency than external DDR. Early, stable partitioning avoids integration drift. Proper L2 tuning underpins predictable real-time behavior.","SPRU732: L2/Memory map","Explicit","Startup configuration of L2 and memory attributes","NO","Reserve L2 SRAM for ISRs, stacks, descriptors; document partition and enforce in builds."
"TMS320C6452","IDMA (internal DMA)","DMA","IDMA performs fast internal copies between L2 and L1 with minimal setup latency. It is CPU-triggered and best for short, deterministic staging of code/data. Simpler than EDMA but restricted to on-chip spaces. Complements EDMA which handles bulk or peripheral-driven transfers. Cache coordination ensures destination visibility.","SPRU732: IDMA registers (SRC/DST/COUNT/STAT)","Explicit","None; coordinate with cache settings","NO","Use IDMA for short deterministic copies; prefer EDMA for large/chained moves; perform cache maintenance where required."
"TMS320C6452","DDR2/mDDR memory controller","Memory Controller","The DDR2 controller initializes and services external SDRAM per JEDEC requirements. Software must program timing (tRFC/tRP/tRCD/etc.) and issue power-up/mode register sequences precisely. Refresh (SDRCR) and drive/VTP settings must match the board. Post-init pattern tests validate timing margins. Enable caches/DMA only after integrity is proven.","DDR2: SDCR, SDTIMR, SDTIMR2, SDRCR (device DDR chapter)","Explicit","PSC enable; stable PLL/clock; board-specific DDR parameters","YES","Derive timings from the DRAM datasheet; verify with stress tests; fence high-throughput clients until DDR is validated."
"TMS320C6452","EDMA3 DMA engine","DMA","EDMA3 moves data between memory and peripherals using PaRAM sets with link/chain features. Channels route to queues and transfer controllers with arbitration. Completion and error paths use IPR/ICR and CCERR. QDMA supports fast CPU-initiated copies. Descriptor alignment and coherency are critical for correctness and performance.","EDMA3: DCHMAP/QCHMAP, DMAQNUM, PaRAM (OPT,SRC,A_B_CNT,DST,BIDX,CIDX,LINK,BCNTRLD), EER/EESR, IPR/ICR, CCERR","Explicit","PSC enable for CC/TC; INTC mapping; optional event routing","YES","Place PaRAM/descriptors in coherent memory; clear IPR via ICR; size bursts to bus/cache widths; isolate error ISR paths."
"TMS320C6452","Gigabit Ethernet MAC (EMAC) with MDIO","Networking/Ethernet","The EMAC provides 10/100/1000-Mbps Ethernet with MAC control and statistics. Packet I/O uses descriptor-based DMA rings; MDIO manages external PHY link and configuration. Proper bring-up configures MACCONTROL, address filters, and enables RX/TX paths. PHY discovery/config via MDIO must precede traffic enable. Cache coherency and alignment are required for descriptor rings.","EMAC: MACCONTROL, MACADDRHI/LO, STATs; MDIO: MDIOCONTROL, MDIOUSERACCESS0/1","Explicit","PSC enable; PINMUX; MDIO clock; PHYs; DMA rings; INTC","YES","Initialize MDIO and confirm link; program MACCONTROL and unicast filters; ensure rings/buffers are coherent and aligned."
"TMS320C6452","PCI interface","Interconnect/Host","The PCI peripheral supports conventional PCI host/slave operation for high-throughput host links. Software programs the configuration header, BAR0–BAR5, and COMMAND/STATUS to expose internal windows. Interrupts and EDMA assist bulk transfers. Reset sequencing and host negotiation are required at bring-up. Endianness and address translation must match the host view.","PCI: CONFIG_HEADER (COMMAND/STATUS, CLASSREV), BAR0–BAR5, INTx; device PCI chapter","Explicit","PSC enable; host reset; BAR/window map; EDMA for bulk","YES","Negotiate reset with host; validate BAR mappings; confirm endian/alignment; prefer EDMA for sustained movement."
"TMS320C6452","UHPI (Host Port Interface)","Host Interface","UHPI allows an external host to access DSP memory-mapped resources directly. Control covers bus width, reset, and ready/hold handshakes. It supports polled or interrupt-driven operation. Useful for host boot and diagnostics. Arbitration must avoid contention with core/DMA masters.","UHPI: HPIC, HPIA, HPID (peripheral chapter)","Explicit","PSC enable; host timing/handshake; INTC if used","YES","Program HPIC for width/reset; validate handshake timing; partition shared regions to avoid races."
