"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual operation modes: Root Complex and End Point","Interfaces","The PCIe core can operate either as a Root Complex (RC) or as an End Point (EP). Mode is selected by bootstrap pins PCIESSMODE[1:0] at power-up and can be overridden by software. In RC mode it provides configuration access to downstream devices and serves as host; in EP mode it exposes BARs and participates as a device. BAR0 is always mapped to the application registers in both modes. Software must follow distinct initialization sequences per mode. This capability enables flexible system topologies without changing hardware.","Section 1.3 Features; Section 1.4.1; Section 2.11.1/2.11.2","Explicit","Bootstrap pins PCIESSMODE[1:0]; DEVSTAT register; CMD_STATUS[LTSSM_EN]","YES","Select mode early, then execute the appropriate initialization and enumeration flow." 
"KeyStone PCIe Module","Link width and speed: x1/x2, Gen1 (2.5 GT/s) and Gen2 (5.0 GT/s)","Performance","The controller supports a single bidirectional link with up to two lanes (×2). It operates at 2.5 or 5.0 Gbps per lane, with 8b/10b encoding yielding 2.0 or 4.0 Gbps effective throughput. Directed speed change to Gen2 is controlled via PL_GEN2[DIR_SPD] after Gen1 link up. Lane enable and negotiated link width are exposed via registers. This allows bandwidth scaling to system needs.","Section 1.3 Features; LINK_CAP/MAX_LINK_SPEED; PL_GEN2[DIR_SPD]; LINK_STAT_CTRL","Explicit","SerDes reference clock and PLL lock; PL_GEN2; PL_LINK_CTRL; LINK_CAP/LINK_STAT_CTRL","YES","Ensure common clock settings and proper SerDes configuration for stable Gen2 operation." 
"KeyStone PCIe Module","VBUSM master/slave, 128-bit internal interface","Interfaces","The PCIe subsystem exposes one 128-bit VBUSM master port and one 128-bit VBUSM slave port to the SoC interconnect. The master port sources inbound transactions from PCIe to the internal bus, while the slave port accepts software/DMA-initiated outbound requests and PCIe MMR accesses. This architecture decouples host memory access from PCIe link operations. It enables both CPU-driven and DMA-driven traffic flows. Proper priority and privilege settings can be applied to master transactions.","Section 1.4.3; PRIORITY register","Explicit","SoC interconnect; PRIORITY[MST_PRIV, MST_PRIVID, MST_PRIORITY]","YES","Size buffers and QoS on the interconnect to match sustained PCIe bandwidth." 
"KeyStone PCIe Module","Address Space 0 organization (local/remote config and IO windows)","Configuration","Address Space 0 is a contiguous 16 KB window split into four 4 KB regions. It contains PCIESS application registers, local configuration space (Type 0/1), remote configuration access window, and an RC-only remote IO window. These windows are memory-mapped for software access and do not support bursts. Remote config and IO windows directly generate PCIe configuration/IO TLPs, so software must check link status before access.","Section 2.8.1; Table 2-7; IOBASE register","Explicit","IOBASE; CFG_SETUP; application register base; LINK_STAT_CTRL[DLL_ACTIVE]","YES","Mark these regions as non-cacheable and avoid accesses when the link is down." 
"KeyStone PCIe Module","Outbound address translation (32 regions, 1–8 MB granularity)","Configuration","Outbound address translation maps internal bus addresses to PCIe memory addresses. Thirty-two equal-sized regions (set by OB_SIZE = 1/2/4/8 MB) can be programmed via OB_OFFSET_INDEXn/OB_OFFSETn_HI, each independently enabled. The region index is derived from address bits based on size, and lower bits pass as offset. Transactions crossing a region boundary have unspecified behavior and must be split by software. 64-bit addressing is supported by programming the high-offset registers.","Section 2.7.1; OB_SIZE; OB_OFFSET_INDEXn; OB_OFFSETn_HI; Example 2-1","Explicit","CMD_STATUS[OB_XLT_EN]; OB_* registers; transaction sizing constraints","YES","Align buffers and segment large DMA operations to avoid region boundary overrun." 
"KeyStone PCIe Module","Inbound address translation (4 regions with BAR association)","Configuration","Inbound translation remaps accepted PCIe requests to internal addresses for Address Space 1 using up to four regions. Each region associates to a BAR via IB_BARn and defines a start PCIe address (IB_STARTn_LO/HI) and internal offset (IB_OFFSETn). BAR0 is always reserved for application registers and cannot be remapped. A special mode allows using BAR1 value as the region start when its start address is left zero, simplifying EP mappings.","Section 2.7.2; IB_BARn/IB_STARTn/IB_OFFSETn; Section 2.7.2.2/2.7.2.3","Explicit","CMD_STATUS[IB_XLT_EN]; EP/RC BAR setup; IB_* registers","YES","Verify BAR decoding and region ordering to cover all inbound target windows and avoid overlaps." 
"KeyStone PCIe Module","BAR mask overlay and DBI_CS2 programming","Configuration","BAR sizes and attributes can be pre-programmed by the device software before enumeration using BAR Mask registers overlaid on BARs. Writing to BAR masks requires setting CMD_STATUS[DBI_CS2] and is not readable back; verification is by writing test patterns to BARs. BAR0 mask is limited (only bits [31:20] configurable) due to BAR0 being bound to application registers. This mechanism allows tailoring requested address space from RC during enumeration.","Section 2.7.3.1; CMD_STATUS[DBI_CS2]; BARx_MASK registers","Explicit","CMD_STATUS[DBI_CS2]; BARx and BARx_MASK; adherence to EP/RC rules","YES","Set and then clear DBI_CS2, and read back BARs to confirm masking took effect before link-up." 
"KeyStone PCIe Module","Big-/little-endian support with configurable byte swap","Configuration","While the PCIe core is little-endian at the pins, the subsystem supports both little- and big-endian system operation. The ENDIAN register selects byte swap granularity for inbound and outbound data (1-, 2-, 4-, or 8-byte swizzle). Tables define how data and byte enables are swapped for big-endian mode in each direction. This enables seamless integration into big-endian SoCs. Careful setting ensures coherent data interpretation.","Section 2.10.2; ENDIAN register; Tables 2-8 and 2-9","Explicit","ENDIAN[1:0]; system endianness boot setting","YES","Choose the minimal swizzle width that preserves alignment for your access patterns." 
"KeyStone PCIe Module","Supported transactions and protocol limits","Interfaces","Posted and non-posted memory, configuration (Type 0/1), and message TLPs are supported. Locked read and its completion are not supported, and inbound IO reads/writes are not supported. Non-incremental burst types are not supported; only incremental bursts are allowed. Read responses may be interleaved only if request sizes exceed configured max; otherwise, ordering is preserved. Software must honor PCIe address alignment and byte strobe requirements.","Section 2.1.3; Section 2.10.1.2–2.10.1.5","Explicit","TLPCFG[RELAXED/NO_SNOOP]; STATUS_COMMAND; device configuration","YES","Disable relaxed ordering where completion ordering is required; ensure byte enables are contiguous." 
"KeyStone PCIe Module","External DMA support and throughput guidance","DMA / buffering","The PCIe block has no built-in DMA engine but supports DMA via the SoC EDMA or others over the slave port. In RC mode, DMA can reach any enumerated downstream target; in EP mode, inbound master port initiates SoC accesses on remote requests. Sustainable bandwidth targets are ~85% of protocol throughput per lane (≈2 Gbps at Gen1, ≈4 Gbps at Gen2) in each direction. EDMA examples for memory read and write are provided. The master port can also service inbound requests without DMA.","Section 2.9; Examples 2-4/2-5","Explicit","EDMA driver; CMD_STATUS[OB_XLT_EN/IB_XLT_EN]; outbound/inbound windows","YES","Size EDMA aCnt/bCnt for max payloads and align to 128-byte boundaries for best efficiency." 
