"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Root Complex mode operation","Interfaces","The module can operate as a PCIe Root Complex to enumerate and manage downstream endpoints. Software selects RC mode using device-level mode bits before link bring-up. Initialization includes enabling SerDes PLL, powering the module, disabling LTSSM for configuration, and then enabling LTSSM for training. Successful training is verified via the LTSSM state in a debug register before bus enumeration proceeds. Post-training, system software performs enumeration, config-space setup, and remote device initialization.","Section 2.11.1.1 Initialization Sequence: steps 3, 6, 8, 9, 10–12; Registers: DEVSTAT[PCIESSMODE], CMD_STATUS[LTSSM_EN], DEBUG0[LTSSM_STATE]","Explicit","SerDes reference clock and PLL locked; PCIe power/clock domain enabled; DEVSTAT mode set to RC","YES","Ensure DEVSTAT PCIESSMODE is set prior to enabling LTSSM; verify DEBUG0 before enumeration."
"KeyStone PCIe Module","Endpoint mode support","Interfaces","The controller supports endpoint operation with dedicated endpoint interrupt registers. Endpoint-specific status and clear registers allow local event signaling and integration with host-generated MSI. Endpoint operation follows the general operations framework described for the module. Configuration and interrupt handling are exposed through memory-mapped registers. Software orchestrates BAR setup and inbound translation to present device address space to the host.","Registers: 3.1.18 EP_IRQ_CLR, 3.1.19 EP_IRQ_STATUS; Chapter 2 Operations (2.11) context","Explicit","Proper BAR configuration and inbound translation rules; Link trained and enabled","YES","Map BARs and inbound regions before exposing endpoint functions; clear EP interrupts via EP_IRQ_CLR."
"KeyStone PCIe Module","SerDes PLL and reference clock configuration","Power/clock","The PCIe SerDes requires a low-jitter reference clock and PLL configuration prior to link bring-up. The PLL supports selectable bandwidth modes to balance jitter transfer and loop noise depending on clock quality. Control bits include SLEEPPLL, VRANGE, and DIVCLK enable, with lock status available in a SerDes status register. Software must program PCIE_SERDES_CFGPLL and wait for LOCK before enabling LTSSM. Improper PLL settings may prevent link training and standards compliance.","Section 2.3 SerDes Configuration: PCIE_SERDES_CFGPLL fields (SLEEPPLL, VRANGE, bandwidth selection) and PCIE_SERDES_STS[LOCK]","Explicit","Reference clock present; PCIE_SERDES_CFGPLL programmed; PCIE_SERDES_STS[LOCK]=1","YES","Choose bandwidth per clocking topology (direct vs cleaner PLL); keep PLL asleep only when link is intentionally down."
"KeyStone PCIe Module","LTSSM control and link training","Initialization sequences","Link training is controlled by the LTSSM enable bit and verified via a debug state field. Software disables LTSSM during configuration, then asserts it to start training. Completion is detected when the LTSSM state transitions to the operational code. This gating ensures deterministic setup of BARs and translation before traffic. Failure to meet prerequisites can stall training or cause unstable links.","Section 2.11.1.1 steps 6, 8, 9; Registers: CMD_STATUS[LTSSM_EN], DEBUG0[LTSSM_STATE]","Explicit","SerDes PLL locked; power/clock domains active; correct mode selected","YES","Gate LTSSM until configuration writes complete; poll DEBUG0 for 0x11 before enumeration."
"KeyStone PCIe Module","Force link state and PHY loopback for test","Debug","The controller provides a Port Force Link register to bypass normal Detect and drive the LTSSM into a specified state for test. For PHY loopback, software configures SerDes lane RX settings, forces POLL_ACTIVE via PL_FORCE_LINK, and observes training completion. This aids validation without a far-end partner. Forced states must be cleared to resume compliant operation. Using these controls accelerates bring-up diagnostics and margining.","Section describing PHY loopback and PL_FORCE_LINK usage (2.11.1.1 related notes); Register: PL_FORCE_LINK[FORCE_LINK, LINK_STATE]","Explicit","SerDes configured; LTSSM force fields set; test mode enabled as required","YES","Only use forced states and loopback in lab; restore normal LTSSM flow for production."
"KeyStone PCIe Module","Active State Power Management (ASPM) L0s/L1","Power","The PCIe link supports autonomous low-power transitions L0s and L1 under ASPM control. Transitions are enabled through configuration space and managed by hardware once enabled. L3 (power-off) is inherently supported at system level; L2 is not supported by this module. Proper ASPM tuning improves idle power without impacting performance when configured correctly. Software should enable only modes validated for the platform’s latency budget.","Section 2.15.2 Link State Power Management: L0, L0s, L1 supported; L2 not supported; L3 power-off","Explicit","Link trained; configuration space ASPM controls set appropriately","YES","Coordinate ASPM with system policy and downstream device capabilities to avoid unintended link throttling."
"KeyStone PCIe Module","Reset mechanisms: cold, warm, and software hot reset","Power","The module supports power-on (cold), system warm (hard/soft), and software-initiated hot reset. A software reset bit (INIT_RST) in RSTCMD issues a downstream-propagating hot reset, typically by a root complex. After any reset, registers return to defaults except sticky bits, and software must observe a minimum 100 ms quiet period before transactions. If a device does not respond, timeouts should extend to 1.5 seconds as guidance. Power domain transitions may require a full power-on reset to exit certain states.","Section 2.13 Reset Considerations: RSTCMD[INIT_RST]; timing notes (100 ms, up to 1.5 s); sticky bit behavior","Explicit","Appropriate reset source asserted; power domains sequenced; observe timing requirements","YES","Use hot reset only from RC; ensure software reinitializes config after warm/soft resets respecting sticky fields."
"KeyStone PCIe Module","Inbound Address Translation Unit (ATU) — 4 regions","Configuration","Inbound address translation maps PCIe BAR-targeted addresses to internal bus addresses. Four region-specific register sets define BAR match, PCIe start address (low/high for 32/64-bit), and internal offset. Each region activates when incoming TLPs hit the programmed BAR and range. This enables flexible placement of endpoint-visible memory windows. Correct 32-bit vs 64-bit programming of START_HI is essential.","Section 2 Inbound translator overview; Registers: IB_BARn, IB_STARTn_LO/HI, IB_OFFSETn (e.g., 3.1.82–3.1.97)","Explicit","BARs configured; inbound regions enabled with correct base/size; 32/64-bit fields consistent","YES","Align regions to power-of-two sizes for mask-based decoding; ensure IB_START matches BAR for deterministic mapping."
"KeyStone PCIe Module","Outbound Address Translation Unit (ATU) — up to 32 regions","Configuration","Outbound translation provides multiple regions to map internal addresses to PCIe address space. Each region has high offset fields to support 64-bit addressing and an enable bit per region. Software selects and enables regions to generate outbound memory requests into host/device memory. This mechanism supports scatter windows for DMA-like access patterns even without a dedicated DMA engine. Disable unused regions to minimize decode complexity.","Registers: OB_ENABLEn (Table 3-80), OB_OFFSETn_HI (Table 3-81); N=0..31 noted in field descriptions","Explicit","Internal masters configured; regions enabled with proper offsets; link active","YES","Group related buffers per-region to simplify doorbell/completion routing; verify no overlap across active regions."
"KeyStone PCIe Module","BARs and masks with Memory/I-O and 64-bit support","Configuration","The module implements standard PCIe Base Address Registers with mask registers for sizing. BAR fields select Memory or I/O type, with 64-bit BAR realized via BAR0/BAR1 pairing when configured. Mask registers aid software in determining and programming aperture size. Correct BAR programming underpins inbound translation and host discovery. I/O BAR usage should be limited to legacy systems; prefer Memory BARs for throughput.","Registers: 3.4.3 BAR0, 3.4.4 BAR0_MASK, 3.4.5 BAR1, 3.4.6 BAR1_MASK; Field refs Table 3-117 and 3-121 (0=Memory,1=I/O); 3.4.7–3.4.8 64-bit BAR","Explicit","Enumeration phase sizing; BAR type selection; alignment to mask-derived size","YES","Perform standard BAR sizing write/read during enumeration; for 64-bit BARs program both low/high dwords."
"KeyStone PCIe Module","MSI interrupt support with grouped vector registers","Interrupts","Message Signaled Interrupts are supported with raw status, enabled status (W1C), and enable set/clear registers. Vectors are grouped across multiple MSIx-like banks (e.g., MSI0..MSI6) with each bit corresponding to specific vector numbers. Software enables, services, and clears interrupts using these registers. Raw status can be used for debug injection where supported. Proper masking prevents spurious service during initialization.","Registers: 3.1.24–3.1.27 (MSI0_*), 3.1.32–3.1.33 (MSI2_*), 3.1.44–3.1.45 (MSI5_*), 3.1.48–3.1.49 (MSI6_*) with offsets 0x100–0x164","Explicit","MSI capability enabled in config space; vector enables programmed; ISR clears W1C status","YES","Map MSI vectors to system interrupt controller; defer enabling until handlers and BARs are set."
