"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Dual-mode operation: Root Complex and End Point","Interfaces","The controller supports both Root Complex (RC) and End Point (EP) roles in a single Dual Mode core. Mode selection is via bootstrap pins PCIESSMODE[1:0] and may be overridden by software. As RC, it performs downstream configuration, address decoding, and forwarding; as EP, it presents BARs and responds to RC configuration. The module maps application registers into BAR0 in both modes to allow management over PCIe. Initialization sequences are provided for each role, including link enable and enumeration steps.","Section 1.4.1; Section 2.11.1/2.11.2 Initialization Sequence; Registers CMD_STATUS[LTSSM_EN] (3.1.3), BIST_HEADER[HDR_TYPE] (3.3.2/3.4.2)","Explicit","SerDes clock/PLL locked; device power domain enabled; correct PCIESSMODE strap or software override","YES","Choose mode early in boot; ensure RC/EP appropriate BAR and capability programming before enabling link."
"KeyStone PCIe Module","Link width and speed: x1/x2, Gen1/Gen2 with dynamic width and lane reversal","Performance","The controller supports single-port bidirectional links with up to x2 lanes and Gen1 (2.5 GT/s) and Gen2 (5.0 GT/s) speeds. Hardware provides automatic lane reversal and dynamic-width conversion. Speed change to Gen2 after Gen1 bring-up is controlled via PL_GEN2[DIR_SPD]. Physical de-emphasis, swing, and number of FTS are configurable for link tuning. Negotiated speed and width are readable in LINK_STAT_CTRL.","Features (1.3); PL_GEN2[DIR_SPD, DEEMPH, CFG_TX_SWING, NUM_FTS] (3.9.13); LINK_STAT_CTRL[LINK_SPEED, NEGOTIATED_LINK_WD] (3.7.6)","Explicit","Reference clock quality; SerDes configuration; common clock settings if SSC/common-clock used","NO","Hardware negotiates final parameters, but drivers should program Gen2 enable and review negotiated values for policy."
"KeyStone PCIe Module","Address Translation: Outbound (32 regions) and Inbound (4 regions)","Configuration","Outbound translation divides a CPU address window into 32 equal regions of 1/2/4/8 MB and remaps to PCIe addresses. It uses OB_SIZE, OB_OFFSET_INDEXn/OB_OFFSETn_HI and region enable bits; transactions violating region boundaries are undefined. Inbound translation provides four regions keyed by BAR match (IB_BARn) that map incoming PCIe to internal addresses using start and offset registers. BAR0 is an exception and always maps to application registers. 32-bit and 64-bit addressing scenarios are supported and documented with examples.","Sections 2.7.1/2.7.2/2.7.3; OB_* (3.1.80/81); IB_* (3.1.82–3.1.97); BARx and BAR_MASK (3.3.x/3.4.x)","Explicit","Enable CMD_STATUS[OB_XLT_EN]/[IB_XLT_EN]; correctly sized CPU window; BAR programming by RC","YES","Carefully size regions to avoid crossing boundaries; in EP designs preconfigure BAR masks via DBI_CS2 before enumeration."
"KeyStone PCIe Module","Configuration address spaces and register access windows","Configuration","Address Space 0 (16 KB) hosts application registers, local config, remote config and, in RC, a 4 KB I/O TLP window. Address Space 1 is the data transfer window mapped by BARs/translation. Application registers are always reachable via BAR0 from PCIe. Remote configuration accesses are performed by programming CFG_SETUP then using local config space offsets. These windows do not support bursts and must be accessed as non-cacheable 32-bit transactions.","Section 2.8 (2.8.1/2.8.2); CFG_SETUP (3.1.4); IOBASE (3.1.5)","Explicit","Operational link required for remote accesses; correct CFG_SETUP programming","YES","Gate remote config/IO accesses on link-up to avoid timeouts; treat windows as strongly-ordered, non-cacheable."
"KeyStone PCIe Module","Endian conversion for inbound and outbound traffic","Configuration","While the PCIe core is little-endian at the pins, the subsystem supports big-endian swizzling for both inbound and outbound transactions. ENDIAN register selects swap granularity on 1/2/4/8-byte boundaries to match system memory layout. Big-endian conversion applies to data and corresponding byte enables for accurate partial writes. For outbound non-prefetchable/MMR 32-bit accesses, conversion is fixed on 32-bit boundaries. Proper configuration avoids data misinterpretation across heterogeneous systems.","Sections 2.10.2.1/2.10.2.2; ENDIAN (3.1.13); Tables 2-8/2-9","Explicit","System endianness setting at boot; consistent driver programming of ENDIAN","YES","Establish a single policy early; verify with test patterns and unaligned/partial writes during bring-up."
"KeyStone PCIe Module","Interrupt architecture: Legacy INTx and MSI generation/reception","Interrupts","The module exposes up to 14 interrupt sources to the SoC and supports EP legacy INTx assertion/deassertion and MSI generation. As RC, it receives downstream INTx and MSI and aggregates events with status/enable and EOI semantics. MSI is generated by EP via programmed memory writes to RC MSI_IRQ with vector encoding, and received into MSIn_* blocks with per-vector enables and W1C status. Additional PM/reset/error interrupt blocks provide link-down, PM events, and transaction error signaling. EOI writes are required to complete interrupt servicing.","Sections 2.14.x; IRQ_EOI (3.1.15); MSI_IRQ (3.1.16); MSIn_* (3.1.24–3.1.55); LEGACY_* (3.1.56–3.1.71); ERR_*/PMRST_* (3.1.72–3.1.79)","Explicit","Correct capability programming (MSI_CAP.MSI_EN, INTx disable), BAR0 reachability; CPU interrupt controller mapping","YES","Coalesce where possible; clear status with W1C then write IRQ_EOI; document vector mapping between PCIe and CPU IRQ lines."
"KeyStone PCIe Module","Power management: Device D-states and Link L0s/L1 with ASPM","Power","Device D0/D1/D2/D3hot/D3cold states are supported per PCIe PM capability, with PME generation options. Link ASPM supports L0s and L1, with software and hardware-driven entry/exit latencies configurable via Link and ACK_FREQ registers. The relationship between device and link states is defined to ensure coherent transitions. L2/L3 Ready and L2 are described, with L2 not supported by this module. PM and reset interrupts notify software of PME, turnoff, and link reset requests.","Sections 2.15.x; PMCAP/PM_CTL_STAT (3.5.2/3.5.3); LINK_STAT_CTRL[ACTIVE_LINK_PM, COMMON_CLK_CFG] (3.7.6); ACK_FREQ (3.9.5); PMRST_* (3.1.76–3.1.79)","Explicit","Common clock policy; platform PM constraints; PME routing","YES","Tune L0s/L1 timers to balance latency and power; ensure D3->D0 soft reset policy matches firmware expectations."
"KeyStone PCIe Module","Clocking and SerDes PLL bring-up with SSC/common clock options","Power / clock","The PHY relies on a high-quality differential reference clock (typically 100 MHz) to generate the internal SerDes PLL bit clock. Driver must program PCIE_SERDES_CFGPLL (MPY, LB, ENPLL) and poll PCIE_SERDES_STS[LOCK] before accessing PCIe registers. Common-clock versus separate-clock operation impacts training sequences and should be reflected by LINK_STAT_CTRL[COMMON_CLK_CFG]. Spread Spectrum Clocking requires common clock. Access to SerDes config uses the device-level kicker to unlock chip-level registers.","Sections 2.2/2.3 (2.3.1–2.3.3); PCIE_SERDES_CFGPLL/PCIE_SERDES_STS (2.3.1.x); LINK_STAT_CTRL[COMMON_CLK_CFG] (3.7.6)","Explicit","Reference clock routing; kicker unlock sequence; power domain enabled","YES","Gate all PCIe access on PLL lock; document SSC usage; set COMMON_CLK_CFG appropriately to minimize training retries."
"KeyStone PCIe Module","Reset model: POR, system reset, and software hot reset","Configuration","The module supports hardware power-on reset (cold), system warm reset, and a software-initiated hot reset downstream. RSTCMD[INIT_RST] requests a downstream hot reset and RSTCMD[FLUSH_N] reflects pending transactions. Soft reset leaves sticky bits and PM logic intact. After any reset, software must delay before issuing PCIe transactions per spec timing. Power domain on/off transitions fully reset the block and require link re-initialization.","Sections 2.13.x; RSTCMD (3.1.7)","Explicit","Ensure all DMA/bus transactions quiesced; delay per spec (>=100 ms) before accesses","YES","Sequence: quiesce -> check FLUSH_N=0 -> issue reset -> wait -> re-init link -> re-enumerate as needed."
"KeyStone PCIe Module","Loopback support: PIPE and PHY loopback modes","Debug","PIPE loopback allows master/slave symbol-level testing with link partner or test equipment; control via PL_LINK_CTRL[LPBK_EN] and retrain/force link. PHY loopback routes TX to RX internally for TLP loopback without a partner, configured via SERDES_CFGx[TX/RX_LOOPBACK] and forcing LTSSM states. Additional constraints include disabling BAR conflicts and ensuring not to use config TLPs in RC when in PHY loopback. Procedures are provided for KeyStone I devices with forced POLL_ACTIVE entry.","Sections 2.12.x; PL_LINK_CTRL (3.9.6); PL_FORCE_LINK (3.9.4); SERDES_CFG0/1 (3.1.101/3.1.102)","Explicit","SerDes configured and link disabled or forced to recovery; correct LTSSM forcing","YES","Use for production test and bring-up; avoid generating config TLPs in RC PHY loopback; restore normal settings after tests."
