"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452","C64x+ VLIW core and instruction set","Core","The device integrates a TMS320C64x+ fixed-point DSP core with an eight-issue VLIW pipeline. It supports software pipelining, saturation arithmetic, bit manipulation, and SIMD on 16-bit lanes. The core can dispatch up to eight 32-bit instructions per cycle across multiple functional units. L1 caches reduce latency while L2 can be configured as cache or SRAM to balance performance and determinism. The instruction set and execution model are defined in the CPU reference for predictable real-time behavior.","Device overview; Functional architecture summary; CPU: SPRU732","Explicit","None; optional cache and memory configuration during init","NO","Application code should follow TI calling conventions and consider pipeline hazards; warm instruction/data caches before latency-critical ISRs."
"TMS320C6452","L1P instruction cache","Memory/Cache","An on-chip L1 Program (L1P) cache stores recently executed instructions to reduce fetch latency. Typical size is 32 KB with line-based allocation and replacement controlled by the core. It is transparent to software but benefits from layout that improves locality and prefetch behavior. Cache-friendly code placement enhances loop performance and reduces stalls. The L1P cache works alongside the L2 memory which can augment instruction storage as SRAM or cache.","Device overview: Caches and on-chip memory; Functional architecture summary","Explicit","None; optional cache configuration via startup code","NO","Keep tight loops and hot paths contiguous to maximize hit rate; consider locking critical code in L2 SRAM if determinism is required."
"TMS320C6452","L1D data cache","Memory/Cache","An on-chip L1 Data (L1D) cache accelerates access to frequently used data. It typically provides 32 KB capacity and interfaces tightly with the load/store units. Software should structure data to encourage spatial and temporal locality for best results. DMA traffic and peripheral FIFOs should be managed to avoid cache-coherency hazards. L1D cooperates with L2 which can be partly or fully configured as SRAM for deterministic buffers.","Device overview: Caches and on-chip memory; Functional architecture summary","Explicit","None; consider cache maintenance when using DMA","NO","Align and pad data structures to cache line boundaries; use non-cacheable regions or writeback/invalidate around DMA buffers as needed."
"TMS320C6452","L2 unified SRAM/cache","Memory/Cache","The L2 memory can be configured as SRAM, cache, or a mix to balance capacity and determinism. Using L2 as SRAM allows locking of critical code and data outside of cache replacement effects. As cache, it extends the working set reachable at low latency compared to external memory. System attributes and mapping determine which external addresses are cacheable. Proper partitioning of L2 is foundational to predictable real-time behavior.","Device overview: Caches and on-chip memory; Functional architecture summary","Explicit","Startup configuration of L2; memory attribute setup as applicable","NO","Choose L2 partition early and hold constant across the product; reserve dedicated L2 SRAM for ISRs, stacks, and DMA descriptors when determinism is required."
"TMS320C6452","DDR2/mDDR memory controller","Memory Controller","The device integrates a DDR2/mDDR controller compliant with JEDEC, providing access to external SDRAM. Initialization requires programming timing registers and issuing the JEDEC power-up and mode register sequence. Refresh, drive strength, and VTP calibration (if applicable) must be configured for board-specific memory. After initialization, a memory pattern test is recommended to validate timing margins. The controller exposes registers for configuration, status, and maintenance operations.","DDR2 controller: SDRAM_CFG, SDRAM_TIMx, SDRAM_REFRESH; Typical initialization sequences","Explicit","PSC enable for DDR2 controller; stable PLL/clock; board-specific DDR2 parameters","YES","Program timing per the memory datasheet; ensure VTP calibration where required; verify initialization with a pattern test before enabling caches and DMA."
"TMS320C6452","EDMA3 DMA engine","DMA","EDMA3 provides high-throughput, non-blocking data movement between memory and peripherals. Transfers are described by PaRAM sets supporting linked and chained scatter-gather operations. Channels map to queues and transfer controllers that arbitrate bandwidth. Interrupts signal completion and errors via IPR/ICR and CCERR registers. QDMA enables CPU-triggered copies with minimal overhead.","EDMA3 overview; Registers: DCHMAP, DMAQNUM, EER/EESR, IPR/ICR, CCERR","Explicit","PSC enable for EDMA CC/TC; INTC mapping; optional peripheral event routing","YES","Use linked PaRAM for scatter-gather; clear completion in ICR after reading IPR; place PaRAM/descriptors in coherent memory and align as recommended."
"TMS320C6452","3-Port Ethernet Switch (3PSW) with MDIO","Networking/Ethernet","The Ethernet subsystem implements a Layer-2 switch with two external SGMII ports and one CPU port. It includes an Address Lookup Engine (ALE), VLAN and QoS support, and extensive statistics counters. An MDIO controller manages external PHY discovery and link configuration. Packet I/O uses a DMA-based interface with descriptor rings. Proper initialization brings up ports, configures VLAN/ALE entries, and enables RX/TX paths.","3PSW Ethernet: ALE/VLAN/statistics; MDIOUSERACCESS/MDIOCONTROL; Packet DMA interface","Explicit","PSC enable for 3PSW and packet DMA; PINMUX; MDIO clock; external PHYs; EDMA/packet DMA setup","YES","Initialize MDIO and confirm PHY links before enabling traffic; configure ALE for host MACs and VLAN policy; ensure descriptor rings are cache coherent."
"TMS320C6452","PCI interface","Interconnect/Host","The PCI block supports host-master and slave transactions for connecting to a PCI host. Software configures the local configuration header, BARs, and command/status to expose internal windows. Interrupts and DMA cooperate to achieve high throughput for bulk transfers. Proper reset sequencing and host negotiation are required at bring-up. Address translation must match the host’s view for correct accesses.","PCI: configuration header, BARs, command/status; Typical initialization sequences","Explicit","PSC enable; host reset sequencing; BAR/window setup; EDMA for bulk movement","YES","Coordinate reset with the host and validate BAR mappings; use EDMA for large moves; confirm endianness and alignment expectations across the link."
"TMS320C6452","UHPI (Host Port Interface)","Host Interface","The UHPI allows an external host to directly access the DSP memory map. Control registers manage bus width, resets, and ready/hold handshaking. It supports interrupt-driven or polled transactions depending on system design. Integration simplifies host boot and debug scenarios. Access arbitration must be considered to avoid contention with the core and DMA.","UHPI: HPIC, HPIA, HPID; Peripheral user’s guide references","Explicit","PSC enable; host timing and handshaking; interrupt routing if used","YES","Program HPIC for correct width and reset state before enabling; validate handshake timing; isolate shared regions to avoid race conditions."
"TMS320C6452","VLYNQ high-speed link","High-speed Link","VLYNQ provides a point-to-point serial link that maps remote resources into the local address space. It enables chip-to-chip connectivity with memory-mapped semantics. Configuration defines lane rates, framing, and the address windows. Interrupts and error status support robust operation. Both ends must be configured consistently for link bring-up.","Peripherals overview mentions VLYNQ; Functional architecture summary","Explicit","PSC enable; PINMUX; remote endpoint configuration; address window mapping","YES","Negotiate link parameters with the peer and verify window mappings; test with small transactions before enabling DMA over the link."
