"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452 DSP","C64x+ VLIW DSP Core","Architecture","The device integrates a TMS320C64x+ fixed-point VLIW core capable of issuing up to eight operations per cycle. It includes dedicated pipeline resources optimized for DSP workloads like MAC, bit manipulation, and address generation. The core operates with a programmable interrupt model and supports low-latency context switching. It interfaces tightly with on-chip memories and the EDMA3 for high-throughput data movement. Cache/SRAM partitioning options enable tailoring for deterministic or cached operation.","SPRU732 (C64x+/CPU and Instruction Set Reference Guide)","Explicit","PLL/clock configured; Interrupts initialized (ISTP, IER/IFR); Memory map valid","NO","Use CSR.GIE gating and INTMUX routing carefully to maintain deterministic latency in real-time paths."
"TMS320C6452 DSP","L1P/L1D Configurable Cache/SRAM","Memory","Separate L1 instruction (L1P) and data (L1D) memories can be configured as cache or SRAM. Programmable partitioning allows deterministic scratchpad or caching strategies per application. Proper configuration reduces external memory bandwidth pressure and improves performance. Coherency with EDMA requires cache maintenance or cache-bypass regions as appropriate. The design enables fine-grained tuning for throughput versus determinism.","SPRU732 (Cache/L1 configuration)","Explicit","PLL stable; Cache controller enabled; MAR/Cache settings applied before EDMA","NO","Define memory attributes and apply cache maintenance around EDMA transfers to avoid stale or dirty lines."
"TMS320C6452 DSP","L2 Unified SRAM/Cache","Memory","The on-chip L2 memory provides a unified SRAM/Cache resource shared by code and data. Its size and mode are device-specific as documented in the data manual. L2 can be used as fast SRAM for real-time buffers or as cache to accelerate external DDR accesses. Configuring L2 complements L1 behavior to achieve target latency and hit rates. Careful placement of stacks and hot data in L2 improves determinism.","SPRS371 (Data Manual: Memory subsystem)","Explicit","PLL stable; L2 configuration set early in startup","NO","Partition L2 to reserve critical buffers as SRAM when meeting hard real-time deadlines."
"TMS320C6452 DSP","PLL and Clock Control","Clock/Power","A programmable PLL with divider network generates system and peripheral clocks. Standard procedures include entering bypass, programming PLLM and PLLDIVs, aligning dividers, issuing GO, and polling for lock. Correct sequencing ensures stable operation across voltage and temperature. Post-dividers allow deriving appropriate clocks for subsystems. Exiting bypass only after lock avoids glitching downstream modules.","Data Manual (PLLCTL, PLLM, PLLDIVx, PLLCMD, PLLSTAT)","Explicit","Power-on reset complete; Bypass mode entry; Stable input reference clock","NO","Follow TI-recommended lock and alignment sequence; avoid register writes without verifying PLLSTAT."
"TMS320C6452 DSP","Power/Sleep Controller (PSC)","Clock/Power","The PSC manages power domains and clock gating for modules. Software programs MDCTLx.NEXT and issues PTCMD.GO, then polls PTSTAT and verifies MDSTATx to transition modules to ENABLE. Each peripheral must be enabled in PSC before accessing its registers. Proper sequencing reduces inrush and ensures clock availability. Disabling unused modules saves power without impacting active domains.","Data Manual (PTCMD, PTSTAT, MDCTLx, MDSTATx, PDCTLx)","Explicit","PLL/clock stable; Domain clocks present; Dependencies resolved per power domain","NO","Gate clocks for unused peripherals; sequence domain transitions to meet inter-module dependencies."
"TMS320C6452 DSP","Interrupt Selector and CPU Interrupts","Interrupts","Hardware events are routed to CPU maskable interrupts INT4–INT15 via INTMUX1–INTMUX3. The core supports IER for masking and IFR for status/acknowledge, with the vector table base set by ISTP. Proper mapping and clearing of flags are required to avoid spurious service. Global enable is controlled by CSR.GIE after all vectors and masks are configured. This mechanism underpins low-latency real-time interrupt handling.","SPRU732 (INTMUX1–3, ISTP, IER, IFR, CSR.GIE)","Explicit","PLL stable; Vector table in memory; Events mapped; Pending flags cleared","NO","Reserve high-priority vectors for time-critical ISRs and keep handlers short to minimize jitter."
"TMS320C6452 DSP","EDMA3 Channel/Transfer Controllers","DMA","The EDMA3 subsystem offloads bulk and scatter-gather transfers between memories and peripherals. It comprises a Channel Controller (TPCC) and one or more Transfer Controllers (TPTC). Software programs PaRAM sets (OPT, SRC/DST, counts, indexes) and enables events to trigger transfers. Completion is detected via IPR/IPRH or serviced by interrupts. Queue configuration and channel mapping enable QoS and bandwidth partitioning.","EDMA3 (TPCC/TPTC) — DCHMAP, DMAQNUM, OPT, PaRAM, ER/EER, IPR/IPRH","Explicit","PSC enable for EDMA CC/TC; Interrupts/Events configured; Memory/cache attributes set","NO","Use linking/chaining for continuous streams; clear EMR/IPR before enabling to avoid stale events."
"TMS320C6452 DSP","GPIO Digital I/O and Interrupts","Interface","GPIO provides input/output control with atomic set/clear and edge-triggered interrupts. Direction is set per pin, and bank-level enables aggregate interrupts. Rising and falling edge controls are provided via dedicated set/clear registers. Status and acknowledgment are managed in INTSTAT and at the CPU level. EDMA event outputs may be available for timestamping or buffering use cases.","SPRUF95 (DIR01, SET_DATA01/CLR_DATA01, SET_RIS_TRIG/SET_FAL_TRIG, BINTEN, INTSTAT01)","Explicit","PSC enable for GPIO; PINMUX configured; INTMUX routing if interrupts used","NO","Prefer SET_DATA/CLR_DATA for atomic output updates; clear pending edges before enabling BINTEN."
"TMS320C6452 DSP","I2C Controller","Interface","The I2C module supports master and slave modes with programmable clocking. Key registers include PSC, SCLL/H, SA, CNT, CON, STAT, IE, and DATA for transfers. Typical master transactions program addressing and counts, then drive START/STOP via CON while servicing STAT. Interrupt-driven or polled operation is supported. FIFO control and extended data features improve throughput and flexibility.","SPRUF94 (I2C_PSC, I2C_SCLL/H, I2C_SA, I2C_CNT, I2C_CON, I2C_STAT, I2C_IE, I2C_DATA)","Explicit","PSC enable for I2C; PINMUX configured; Pull-ups present; INTMUX if interrupts used","NO","Compute SCL timings carefully for target bitrate and acknowledge/clear STAT bits per transfer phase."
"TMS320C6452 DSP","UART (16550-compatible)","Interface","The UART implements a 16550-style register set with baud divisors and FIFOs. Registers include RBR/THR, IER, IIR/FCR, LCR, MCR, LSR, MSR, SCR, and DLL/DLH when DLAB is set. A power/emulation register gates module clocks for low power. Typical init sets line format, divisors, and FIFO control. Interrupt-driven TX/RX improves efficiency over polled I/O.","SPRUF93 (RBR/THR, IER, IIR/FCR, LCR, DLL/DLH, PWREMU_MGMT)","Explicit","PSC enable for UART; PINMUX configured; INTMUX if interrupts used","NO","Write PWREMU_MGMT to release from reset before accessing data path; verify LSR before TX/RX."
