"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452 GPIO","32 GPIO signals organized in 2 banks","Interfaces","The device exposes up to 32 GPIO signals grouped as two banks of 16 pins each. Banked organization determines bit positions across all control and status registers. This structure simplifies uniform per-pin operations via shared 32-bit bank-pair registers. It enables scalable access patterns for firmware manipulating multiple pins. The mapping of pins to banks and bits is explicitly defined.","Section 2.2 Signal Descriptions; Section 2.5 GPIO Register Structure; Table 1","Explicit","PSC clock enable; Pin multiplexing configuration","YES","Use bank and bit mappings to compute register masks efficiently; verify package-specific availability per device data manual."
"TMS320C6452 GPIO","Per-pin direction control (DIR01)","Configuration","Each pin can be independently configured as input or output via the DIR01 register. A value of 1 configures the pin as input and 0 as output, with all pins defaulting to inputs after hardware reset. Direction affects whether output write registers have effect on a pin. This allows mixed input/output usage within the same bank. Proper direction setup is foundational to safe GPIO operations.","Section 3.3 DIR01 (Figure 4, Table 5)","Explicit","PSC enabled; Pin multiplexing finalized","YES","Initialize DIR01 before driving outputs; confirm defaults after hardware reset to avoid unintended drive."
"TMS320C6452 GPIO","Atomic output set/clear and direct write","Performance","Output state can be changed using dedicated SET_DATA01 and CLR_DATA01 registers or by direct writes to OUT_DATA01. Set/clear registers allow atomic bit manipulation without read-modify-write sequences. This supports concurrent software contexts controlling different pins safely. OUT_DATA01 provides full-port write semantics when required. Readbacks of these registers reflect programmed outputs, not necessarily the external pin level if configured as input.","Section 1.2 Features; Section 3.4 OUT_DATA01; Section 3.5 SET_DATA01; Section 3.6 CLR_DATA01","Explicit","Pin configured as output (DIR=0)","YES","Prefer SET/CLR for concurrency and to avoid race conditions; use OUT_DATA01 only when full-port updates are intended."
"TMS320C6452 GPIO","Separate input and output readback paths","Debug","The peripheral provides distinct input and output status visibility. IN_DATA01 returns the synchronized external pin state, while OUT_DATA01 returns the drive value for output-configured pins. This separation aids debugging of board-level electrical issues versus software drive intent. It also enables reading wired-OR/open-drain combined states when applicable. Accurate interpretation requires using IN_DATA01 for actual logic level checks.","Section 1.2 Features; Section 2.6.2; Section 3.4 OUT_DATA01; Section 3.7 IN_DATA01","Explicit","PSC clock active","YES","Always sample IN_DATA01 for true pin state, especially with external pull-ups or when pins use open-drain drivers as noted in the device data manual."
"TMS320C6452 GPIO","Per-pin edge-triggered interrupts","Interrupts","Each GPIO can generate interrupts on rising, falling, both, or neither edge. Edge detection is synchronized to the GPIO clock to ensure robust event capture. Configuration uses SET_RIS_TRIG01/CLR_RIS_TRIG01 and SET_FAL_TRIG01/CLR_FAL_TRIG01 registers. Interrupts can be generated even for pins configured as outputs to aid debug. Status and clearing are managed via INTSTAT01 with write-one-to-clear semantics.","Section 2.10.3; Section 3.8–3.11 (SET_RIS_TRIG01, CLR_RIS_TRIG01, SET_FAL_TRIG01, CLR_FAL_TRIG01); Section 3.12 INTSTAT01","Explicit","BINTEN bank enable; CPU interrupt mapping (device data manual)","YES","Debounce or filter edges externally or in software; ensure both-edge configurations are justified to control interrupt rates."
"TMS320C6452 GPIO","Bank-level interrupt/event enable (BINTEN)","Interrupts","Interrupt/event generation is enabled per bank of 16 pins using BINTEN. EN0 controls Bank 0 and EN1 controls Bank 1. These bits gate both DSP interrupt requests and EDMA events from the GPIO. Proper bank enables are required in addition to per-pin edge configurations. This provides coarse-grain control to disable all events from a bank quickly.","Section 2.10.2; Section 3.2 BINTEN (Figure 3, Table 4)","Explicit","CPU interrupt controller setup; EDMA event routing (device data manual)","YES","Enable only the banks in active use to reduce spurious events; document which pins in each bank are armed."
"TMS320C6452 GPIO","Interrupt status and clearing (INTSTAT01)","Interrupts","Pending GPIO interrupts are indicated per pin and cleared by writing a 1 to the corresponding bit. The register provides a consolidated view for both banks within the bank-pair interface. Software must service all pending sources to prevent missed edges. For directly routed CPU GPIO interrupts, CPU flags may also reflect status as noted. Coordinated clearing ensures consistent state between CPU and peripheral.","Section 2.10.4; Section 3.12 INTSTAT01 (Figure 13, Table 14)","Explicit","BINTEN enabled; CPU ISR registered","YES","Use read-modify-write patterns that write back only the pending bits to clear; avoid clearing unrelated events."
"TMS320C6452 GPIO","EDMA synchronization from GPIO events","DMA / buffering","GPIO can generate synchronization events for the EDMA to trigger transfers. This enables low-latency reactions to external signals without CPU polling. BINTEN bits are noted as controlling both interrupt and EDMA event paths. Exact event numbers and channel mappings are device-specific and must be obtained from the data manual. This feature supports efficient GPIO-to-memory logging and timestamping workflows.","Section 1.2 Features; Section 2.10.1; Section 2.11; Section 3.2 note","Explicit","EDMA event and channel mapping (device data manual); BINTEN configured","YES","Design EDMA transfers to be idempotent and rate-limited; use edge selection to bound trigger frequency."
"TMS320C6452 GPIO","Clock control via PSC (CPU/6 peripheral clock)","Power / clock","The GPIO peripheral clock is disabled by default and must be enabled through the local Power and Sleep Controller. Once enabled, the GPIO clock runs at CPU/6. Register access and edge synchronization depend on this clock being active. Correct clock control is a prerequisite for initialization and operation. Disabling the clock through PSC halts peripheral activity until re-enabled.","Section 2.1 Clock Control","Explicit","PSC module configuration (DSP Subsystem User's Guide)","YES","Ensure PSC enable completes before touching GPIO registers; consider CPU/6 timing when budgeting interrupt latency."
"TMS320C6452 GPIO","Low-power behavior and retention","Power","GPIO supports reduced-power modes managed by the PSC. While in low power, interrupt generation is suspended even if edges occur. Output pins maintain their driven states across low-power entry and exit. Proper sequencing is required when restoring from low power to re-arm interrupts. This behavior allows power saving without disturbing external interfaces.","Section 2.12 Power Management","Explicit","PSC power policy; System low-power framework","YES","On resume, re-enable BINTEN and reconfigure edge triggers if needed; verify no critical edges were missed during suspend."
